N	2gram	Vygotskiy__4	Hudozhes
1	и в	20	28
2	том что	35	19
3	и не	8	18
4	в том	42	15
5	а не	7	14
6	не в	4	13
7	в этом	24	13
8	о том	5	12
9	перед нами	5	11
10	как и	9	11
11	при этом	12	11
12	в его	11	11
13	не только	15	11
14	но и	9	9
15	в себе	10	9
16	что он	6	8
17	может быть	12	8
18	себя в	3	8
19	так и	5	8
20	между тем	9	8
21	к тому	6	7
22	в частности	5	7
23	тогда как	2	7
24	состоит в	4	7
25	как это	9	7
26	это не	5	6
27	то что	15	6
28	в своей	7	6
29	если бы	5	6
30	то же	16	6
31	а в	2	6
32	и с	4	6
33	тем что	7	6
34	что это	2	5
35	и другие	9	5
36	не менее	3	5
37	у него	2	5
38	в своем	4	5
39	как бы	7	5
40	как в	5	5
41	в этой	3	5
42	что в	19	5
43	в самом	6	5
44	наряду с	3	5
45	никогда не	5	5
46	только на	2	5
47	и его	5	5
48	для него	2	5
49	тому что	4	4
50	но не	3	4
51	что они	14	4
52	в качестве	21	4
53	для того	5	4
54	вслед за	2	4
55	что и	9	4
56	не может	6	4
57	того чтобы	7	4
58	подобно тому	2	4
59	только в	10	4
60	тому как	2	4
61	как только	2	3
62	все время	4	3
63	столь же	3	3
64	с другой	12	3
65	что все	3	3
66	прежде всего	2	3
67	в нем	2	3
68	что на	2	3
69	для нас	4	3
70	самом деле	7	3
71	и тех	2	3
72	в памяти	2	3
73	еще не	2	3
74	одной стороны	9	3
75	было бы	8	3
76	одной из	3	3
77	раз в	2	3
78	в ней	2	3
79	мы уже	5	3
80	в этих	3	3
81	противоречие с	2	3
82	со стороны	3	3
83	а с	2	3
84	с одной	9	3
85	следующим образом	3	3
86	едва ли	2	3
87	и он	2	3
88	внимание на	3	3
89	так же	11	3
90	можно было	6	3
91	для других	2	3
92	и на	6	3
93	же самое	7	3
94	как он	4	3
95	и это	2	3
96	к нему	2	3
97	в основе	17	2
98	место в	2	2
99	представляется нам	4	2
100	только не	5	2
101	отнюдь не	3	2
102	именно в	3	2
103	и от	3	2
104	из этих	2	2
105	как уже	4	2
106	со всей	2	2
107	как мы	13	2
108	тому же	6	2
109	же как	6	2
110	на этом	3	2
111	и к	5	2
112	не по	2	2
113	а также	2	2
114	обратимся к	4	2
115	не является	5	2
116	один из	3	2
117	в нашем	4	2
118	все же	5	2
119	из них	4	2
120	вместе с	8	2
121	данном случае	2	2
122	мысли и	2	2
123	приводит к	3	2
124	и тогда	2	2
125	здесь не	2	2
126	того как	2	2
127	те же	6	2
128	тем самым	7	2
129	и у	2	2
130	между ними	4	2
131	и для	4	2
132	с точки	11	2
133	той же	6	2
134	роль в	4	2
135	в данном	2	2
136	и то	10	2
137	тем как	3	2
138	сказать что	6	2
139	потому что	12	2
140	в виде	3	2
141	точки зрения	24	2
142	приходит к	3	2
143	и только	4	2
144	и т.д	2	2
145	его в	6	2
146	но в	3	2
147	же не	2	2
