N	2gram	Voloshinov_1	Myshleni
1	то что	8	26
2	что он	2	25
3	в этом	16	25
4	таким образом	17	19
5	в том	6	18
6	не может	24	18
7	точки зрения	34	18
8	того чтобы	5	17
9	что в	4	16
10	и в	19	16
11	того что	3	16
12	так как	2	16
13	не только	8	16
14	так же	7	15
15	том что	3	15
16	для того	4	14
17	в сущности	3	13
18	сказать что	4	13
19	между собой	2	13
20	в процессе	14	13
21	отношению к	2	12
22	вопрос о	4	12
23	по отношению	3	12
24	и не	26	12
25	в области	3	12
26	в его	6	11
27	с помощью	6	10
28	было бы	4	10
29	как мы	13	10
30	а не	7	10
31	только в	9	10
32	в отношении	4	9
33	может быть	26	9
34	с точки	20	9
35	точка зрения	7	8
36	должно быть	2	8
37	о том	2	8
38	в основе	2	8
39	если бы	2	8
40	как и	12	8
41	мы должны	3	8
42	он не	3	8
43	то же	7	8
44	же как	2	7
45	и есть	3	7
46	внутренняя речь	9	7
47	в нем	10	7
48	того же	6	7
49	так и	11	7
50	по себе	4	7
51	внутренней речи	9	7
52	если мы	11	7
53	переход от	4	7
54	в какой	3	6
55	что все	2	6
56	не в	5	6
57	и следовательно	3	6
58	но если	2	6
59	но и	8	6
60	и на	4	6
61	речи в	3	6
62	как он	2	6
63	но в	7	6
64	языка и	13	6
65	к тому	2	6
66	этот вопрос	5	6
67	мы можем	2	6
68	речи и	3	6
69	в другом	2	6
70	самого начала	4	5
71	должна быть	2	5
72	никогда не	2	5
73	тому что	2	5
74	в своем	2	5
75	для него	9	5
76	как бы	15	5
77	не является	4	5
78	хотя бы	5	5
79	этом отношении	3	5
80	не знает	2	5
81	в то	3	5
82	можно сказать	3	5
83	тот же	4	5
84	как в	4	5
85	мысли и	4	5
86	с самого	4	5
87	можно было	2	5
88	тем что	2	5
89	в которой	3	5
90	ничего не	6	5
91	не могут	3	4
92	зависит от	2	4
93	все эти	7	4
94	с другой	5	4
95	с этой	2	4
96	сама по	2	4
97	речи как	2	4
98	в свою	2	4
99	в пределах	6	4
100	при этом	8	4
101	в самом	10	4
102	на этот	3	4
103	и их	2	4
104	именно в	5	4
105	речь и	2	4
106	не имеет	3	4
107	далеко за	2	4
108	же самое	3	4
109	в результате	9	4
110	бы в	2	4
111	мысли в	2	4
112	в качестве	2	4
113	еще не	4	4
114	за пределы	5	4
115	не есть	3	4
116	той же	2	4
117	могут быть	2	4
118	и т.д	2	4
119	не менее	4	3
120	в частности	2	3
121	одного и	5	3
122	прежде всего	13	3
123	в смысле	6	3
124	мы знаем	5	3
125	из основных	3	3
126	и как	3	3
127	самом деле	10	3
128	свою очередь	2	3
129	и тот	4	3
130	до конца	5	3
131	в действительности	2	3
132	и является	2	3
133	то как	2	3
134	от того	4	3
135	а в	4	3
136	и с	2	3
137	к его	2	3
138	действительно ли	2	3
139	в первом	3	3
140	к этой	2	3
141	как она	2	3
142	между тем	3	3
143	мы не	6	3
144	между двумя	3	3
145	и более	2	3
146	с этим	4	3
147	к этому	5	3
148	он может	3	3
149	этом случае	3	3
150	все же	8	3
151	и того	6	3
152	это и	3	3
153	то в	2	3
154	одной из	3	3
155	что и	2	3
156	сих пор	8	3
157	из которых	2	3
158	и его	19	3
159	имеет свою	3	3
160	связи с	11	3
161	ничего общего	5	3
162	один и	3	3
163	в чем	2	3
164	как с	2	3
165	до сих	8	3
166	и от	3	2
167	в тот	2	2
168	эта проблема	2	2
169	к одному	4	2
170	но все	3	2
171	высшей степени	3	2
172	является не	6	2
173	совершается в	5	2
174	не дает	3	2
175	не имеют	3	2
176	имеет место	2	2
177	одним из	2	2
178	совпадает с	2	2
179	в ней	4	2
180	в виду	2	2
181	совершенно не	3	2
182	в котором	3	2
183	по мере	2	2
184	в своей	3	2
185	из них	3	2
186	в отличие	5	2
187	мы говорили	3	2
188	все это	3	2
189	другой стороны	6	2
190	язык и	2	2
191	форм и	4	2
192	те же	5	2
193	и даже	2	2
194	в своих	2	2
195	говорит он	2	2
196	из виду	2	2
197	и здесь	6	2
198	в истории	3	2
199	в неразрывной	2	2
200	и между	4	2
201	сознания и	3	2
202	в единстве	2	2
203	но при	2	2
204	если он	2	2
205	вовсе не	5	2
206	его в	3	2
207	быть в	2	2
208	и к	3	2
209	отличие от	5	2
210	у нас	2	2
211	зависимости от	2	2
212	к данному	2	2
213	что само	2	2
214	жизни и	2	2
215	в первой	2	2
216	в корне	3	2
217	общего с	3	2
218	и потому	5	2
219	что система	2	2
220	в высшей	3	2
221	благодаря этому	2	2
222	во всех	7	2
223	только на	4	2
224	должны быть	3	2
225	языка не	2	2
226	во всяком	5	2
227	языковых форм	5	2
228	ту же	2	2
229	из этого	2	2
230	этими двумя	2	2
231	этом вопросе	2	2
