N	2gram	Vygotskiy__5	Marksizm
1	может быть	9	28
2	и в	16	19
3	как бы	5	19
4	и не	12	19
5	не может	18	18
6	в процессе	13	18
7	точки зрения	18	17
8	то же	8	16
9	и его	3	16
10	языка и	6	15
11	как мы	10	15
12	в этом	25	15
13	таким образом	19	14
14	в сущности	13	14
15	не только	16	13
16	с точки	9	13
17	речи и	6	13
18	связи с	3	13
19	в нем	7	11
20	если бы	8	11
21	вовсе не	2	11
22	не в	6	10
23	в пределах	4	10
24	но и	6	10
25	том что	15	10
26	так и	7	10
27	речи в	6	10
28	для него	5	9
29	при этом	4	9
30	в основе	8	9
31	как и	8	9
32	самом деле	3	9
33	а не	10	9
34	не является	5	8
35	по отношению	12	8
36	в то	5	8
37	отношению к	12	8
38	только в	10	8
39	никогда не	5	7
40	в том	18	7
41	его в	2	7
42	но в	6	7
43	и более	3	7
44	прежде всего	3	7
45	внутренней речи	7	7
46	в смысле	3	6
47	к тому	6	6
48	и как	3	6
49	в свою	4	6
50	того чтобы	17	6
51	в самом	4	6
52	и следовательно	6	6
53	с помощью	10	6
54	же самое	4	6
55	речи мы	3	6
56	между тем	3	6
57	во всех	2	6
58	если мы	7	6
59	для того	14	6
60	хотя бы	5	6
61	мы можем	6	6
62	свою очередь	3	5
63	самого начала	5	5
64	является не	2	5
65	к нему	3	5
66	в их	3	5
67	так же	15	5
68	и на	6	5
69	и здесь	2	5
70	к этому	3	5
71	и того	3	5
72	того же	7	5
73	совершенно не	2	5
74	в его	11	5
75	все же	3	5
76	в той	6	5
77	с самого	5	5
78	тем более	4	5
79	должна быть	5	4
80	тому что	5	4
81	в отношении	9	4
82	это не	4	4
83	одного и	3	4
84	по мере	2	4
85	то что	26	4
86	и тем	3	4
87	мы видели	3	4
88	и их	4	4
89	значение в	3	4
90	к целому	3	4
91	того что	16	4
92	речь и	4	4
93	сказать что	13	4
94	бы в	4	4
95	обратное влияние	3	4
96	в единстве	2	4
97	что он	25	4
98	было бы	10	4
99	только на	2	4
100	речь в	3	4
101	и т.д	4	4
102	ничего не	5	4
103	учение о	2	3
104	в этих	3	3
105	в какой	6	3
106	столь же	2	3
107	с другой	4	3
108	и от	2	3
109	высшей степени	2	3
110	в этой	6	3
111	одной стороны	3	3
112	не имеют	2	3
113	в ней	2	3
114	за пределы	4	3
115	в котором	2	3
116	исходит из	2	3
117	его и	3	3
118	а в	3	3
119	с этим	3	3
120	с одной	3	3
121	что оно	6	3
122	все эти	4	3
123	в другом	6	3
124	не имеет	4	3
125	должно быть	8	3
126	мы постараемся	2	3
127	в истории	2	3
128	о том	8	3
129	в высшей	2	3
130	так как	16	3
131	родного языка	11	3
132	сознания и	2	3
133	для его	2	3
134	к которым	2	3
135	по себе	7	3
136	в различных	2	3
137	у нас	2	3
138	в качестве	4	3
139	слов и	2	3
140	до сих	3	3
141	еще не	4	3
142	одной из	3	3
143	в корне	2	3
144	он не	8	3
145	что и	3	3
146	не есть	4	3
147	в своей	2	3
148	мысли и	5	3
149	только что	5	3
150	в отличие	2	3
151	нами в	2	3
152	на основе	2	3
153	той же	4	3
154	и то	4	3
155	языка не	2	3
156	во всяком	2	3
157	могут быть	4	3
158	языковых форм	2	3
159	отличие от	2	3
160	сих пор	3	3
161	все основные	3	2
162	что в	16	2
163	на все	5	2
164	не знает	5	2
165	вопрос о	12	2
166	является для	2	2
167	оно является	3	2
168	как процесс	3	2
169	мы знаем	3	2
170	тому же	2	2
171	находятся в	2	2
172	что они	5	2
173	но что	3	2
174	до конца	3	2
175	и мышление	3	2
176	о чем	2	2
177	одним из	2	2
178	в зависимости	2	2
179	жизни и	2	2
180	в своем	5	2
181	восприятия и	3	2
182	отношения к	2	2
183	речи к	2	2
184	именно в	4	2
185	они не	3	2
186	в системе	4	2
187	и даже	2	2
188	как на	3	2
189	опирается на	4	2
190	в более	2	2
191	и с	3	2
192	к его	3	2
193	и является	3	2
194	но как	3	2
195	в неразрывной	2	2
196	это будет	2	2
197	родной язык	3	2
198	но они	2	2
199	у него	6	2
200	и чужого	3	2
201	лежит в	2	2
202	в жизни	2	2
203	стороны и	2	2
204	не с	2	2
205	зависимости от	2	2
206	но не	10	2
207	и потому	2	2
208	приводит к	7	2
209	не на	3	2
210	а с	2	2
211	еще более	5	2
212	должны быть	2	2
213	чтобы понять	2	2
214	мы не	3	2
215	тем что	5	2
216	на протяжении	2	2
217	ответ на	3	2
218	вместе с	4	2
