N	2gram	Vygotskiy__1	Problemy
1	и не	9	31
2	и в	23	29
3	в его	14	24
4	может быть	14	24
5	а не	3	22
6	в этом	17	22
7	как бы	11	19
8	точки зрения	26	19
9	для него	2	18
10	не только	16	15
11	то что	17	15
12	но и	14	14
13	и его	6	14
14	то же	8	14
15	уже не	2	13
16	с точки	18	13
17	как и	14	12
18	не может	12	12
19	таким образом	26	12
20	в одном	4	10
21	в самом	7	10
22	в то	7	10
23	только в	6	10
24	там где	2	10
25	с его	4	9
26	все же	3	9
27	но не	4	9
28	же время	2	9
29	все эти	4	9
30	если бы	5	9
31	в своем	3	8
32	по себе	5	8
33	что он	7	8
34	что в	14	8
35	отношению к	7	8
36	в своей	4	8
37	по отношению	7	8
38	потому что	6	8
39	в том	24	8
40	прежде всего	10	7
41	вовсе не	3	7
42	том что	21	7
43	не в	4	7
44	она не	3	7
45	за пределы	2	7
46	так и	5	7
47	и как	5	7
48	а в	2	7
49	с другими	2	7
50	и на	8	7
51	в себе	6	7
52	но в	5	7
53	все это	6	6
54	точку зрения	2	6
55	в одной	3	6
56	в конце	2	6
57	в целом	20	6
58	несмотря на	2	6
59	был бы	2	6
60	что она	4	6
61	как в	4	6
62	как раз	4	6
63	самом деле	3	6
64	так же	16	6
65	говорит он	15	6
66	могут быть	3	6
67	и потому	2	6
68	так как	7	6
69	перед нами	5	5
70	сознания и	3	5
71	именно в	6	5
72	было бы	4	5
73	но все	2	5
74	зависимости от	2	5
75	в сущности	6	5
76	он не	5	5
77	в зависимости	2	5
78	мысли и	6	5
79	той же	2	5
80	во всяком	3	5
81	между тем	9	5
82	и это	3	5
83	ничего не	3	5
84	в результате	4	4
85	превращается в	3	4
86	идет о	2	4
87	бы и	2	4
88	и с	9	4
89	и следовательно	3	4
90	даже в	2	4
91	в процессе	8	4
92	от того	6	4
93	в свете	4	4
94	тем что	6	4
95	как мы	5	4
96	и наконец	2	4
97	должно быть	2	4
98	их в	4	4
99	в основе	8	4
100	в этой	7	4
101	уже в	3	3
102	я не	3	3
103	никогда не	2	3
104	в них	2	3
105	с другой	10	3
106	ни в	4	3
107	по существу	4	3
108	и слово	2	3
109	и пр	2	3
110	внешнего мира	2	3
111	и понимания	2	3
112	всяком случае	3	3
113	себе и	2	3
114	он может	2	3
115	и до	2	3
116	на него	2	3
117	в их	3	3
118	другой стороны	9	3
119	тому что	5	3
120	как на	4	3
121	этом отношении	4	3
122	мысль не	2	3
123	приводит к	4	3
124	в своих	5	3
125	сказать что	11	3
126	он в	3	3
127	мы должны	5	3
128	целом ряде	2	3
129	бы в	5	3
130	отношения к	3	3
131	на вопрос	2	2
132	в противоположность	2	2
133	самого начала	8	2
134	все время	6	2
135	всех этих	2	2
136	связи с	3	2
137	друг другу	3	2
138	поэтому в	2	2
139	хотя бы	4	2
140	с этой	6	2
141	и от	3	2
142	вопрос о	7	2
143	и ее	7	2
144	и к	4	2
145	что может	5	2
146	является для	2	2
147	жизни и	2	2
148	мы видим	4	2
149	от них	2	2
150	при этом	4	2
151	друг с	4	2
152	бы он	2	2
153	между отдельными	3	2
154	наконец в	2	2
155	как таковой	2	2
156	до сих	4	2
157	в котором	4	2
158	один из	2	2
159	в один	2	2
160	сих пор	4	2
161	данном случае	2	2
162	во всей	4	2
163	в отношении	10	2
164	то и	3	2
165	и даже	2	2
166	нами в	2	2
167	что оно	3	2
168	также не	2	2
169	в смысле	2	2
170	и что	5	2
171	из которых	3	2
172	на этот	3	2
173	между ними	2	2
174	к этим	2	2
175	или даже	2	2
176	можно было	3	2
177	в данном	2	2
178	этот вопрос	3	2
179	в которых	3	2
180	единство сознания	2	2
181	одно из	2	2
182	для себя	4	2
183	месте и	2	2
184	могли бы	6	2
185	его на	2	2
186	всей его	3	2
187	мысль как	2	2
188	заметить что	2	2
189	в которой	3	2
190	мысли в	5	2
191	с этим	6	2
