N	2gram	Bakhtin_Fr_8	Istorich
1	и в	56	25
2	что он	2	22
3	вместе с	2	22
4	может быть	3	17
5	не только	8	13
6	но и	9	13
7	в его	18	12
8	и не	9	11
9	уже не	3	11
10	так как	4	11
11	все же	2	10
12	в этом	14	10
13	с другой	2	9
14	его в	2	9
15	и его	12	9
16	таким образом	17	9
17	в виде	2	9
18	с тем	2	8
19	связи с	6	8
20	что в	5	8
21	том что	8	8
22	мы видим	6	8
23	еще не	10	8
24	связь с	3	8
25	другой стороны	2	8
26	все эти	15	8
27	и на	7	8
28	в частности	7	7
29	в качестве	4	7
30	во время	5	7
31	мы видели	5	7
32	как и	5	7
33	но это	2	7
34	то что	3	7
35	одной стороны	2	7
36	в нем	8	7
37	с одной	4	7
38	потому что	6	7
39	и здесь	3	7
40	только в	9	7
41	о том	4	7
42	в этих	11	6
43	это не	2	6
44	прежде всего	6	6
45	что и	3	6
46	не может	2	6
47	не в	3	6
48	в том	13	6
49	там где	3	6
50	что это	4	5
51	в образе	3	5
52	видим что	2	5
53	как мы	7	5
54	здесь мы	3	5
55	но не	5	5
56	например в	4	5
57	в ней	4	5
58	так же	2	5
59	мы не	2	5
60	не как	2	4
61	что все	4	4
62	в ее	6	4
63	мы уже	10	4
64	в пределах	5	4
65	в некоторых	3	4
66	все это	8	4
67	в связи	3	4
68	то же	11	4
69	и хотя	2	4
70	он не	5	4
71	в которой	4	4
72	с ним	2	4
73	того как	2	4
74	никогда не	5	3
75	и как	2	3
76	и все	6	3
77	нем и	2	3
78	в этой	6	3
79	в то	12	3
80	того чтобы	4	3
81	и др	8	3
82	в форме	3	3
83	примеров можно	2	3
84	в свете	4	3
85	в особенности	4	3
86	для того	2	3
87	к нему	2	3
88	а в	2	3
89	его к	3	3
90	в которых	2	3
91	в данном	2	3
92	их в	4	3
93	и с	8	3
94	они не	5	3
95	в таких	3	3
96	перед нами	3	2
97	уже в	2	2
98	видели что	3	2
99	у него	7	2
100	из нее	2	2
101	на них	3	2
102	человека и	2	2
103	к этому	2	2
104	вовсе не	6	2
105	можно сказать	2	2
106	так что	3	2
107	с этой	2	2
108	и при	2	2
109	такой же	5	2
110	одна из	4	2
111	а на	2	2
112	до сих	8	2
113	и сам	2	2
114	несмотря на	2	2
115	если бы	2	2
116	из которых	2	2
117	одним из	5	2
118	как бы	11	2
119	и потому	4	2
120	даже в	4	2
121	один из	5	2
122	он взял	2	2
123	сих пор	8	2
124	в своей	2	2
125	еще один	2	2
126	когда он	2	2
127	во всех	8	2
128	время в	3	2
129	данном случае	2	2
130	говорит о	2	2
131	так например	2	2
132	язык и	2	2
133	и для	2	2
134	и других	4	2
135	здесь как	2	2
136	самом деле	2	2
137	а не	2	2
138	в других	2	2
139	роль в	5	2
140	связан с	2	2
141	сказать что	3	2
142	образом в	2	2
143	но он	3	2
144	точки зрения	6	2
145	на одном	2	2
146	к его	3	2
147	во всем	4	2
148	ту же	4	2
149	из них	2	2
150	не потому	2	2
151	все его	3	2
152	превращаются в	2	2
