N	2gram	Losev_Vlad_2	Myslijsy
1	потому что	9	46
2	то есть	7	34
3	в том	18	32
4	и в	30	30
5	может быть	7	28
6	то же	4	23
7	не только	12	21
8	только в	6	21
9	для нас	7	20
10	но и	8	19
11	том что	12	18
12	то что	20	18
13	того что	5	18
14	что в	12	17
15	не есть	4	17
16	по себе	5	16
17	в себе	6	16
18	не в	9	15
19	и не	18	15
20	а не	7	15
21	таким образом	3	14
22	что и	3	13
23	так как	5	13
24	точно так	3	12
25	вместе с	8	12
26	а в	11	12
27	так и	5	11
28	как и	5	10
29	как в	3	10
30	и что	5	10
31	в этом	20	10
32	в то	9	10
33	из этих	3	9
34	только тогда	2	9
35	для него	9	9
36	было бы	9	9
37	в нем	4	9
38	мы не	2	9
39	тогда когда	2	9
40	в самом	2	8
41	в ней	4	8
42	что не	2	8
43	и то	5	8
44	вовсе не	4	7
45	к тому	2	7
46	как мы	11	7
47	так что	5	7
48	с тем	2	7
49	но не	3	7
50	что он	13	6
51	но это	4	6
52	с этим	5	6
53	то это	4	6
54	те же	3	6
55	не может	9	6
56	там же	12	6
57	уже не	3	6
58	не имеет	2	6
59	с ним	5	6
60	же с	13	6
61	уже в	3	5
62	в них	3	5
63	по крайней	4	5
64	есть для	2	5
65	и как	3	5
66	же время	3	5
67	сравнительно с	3	5
68	в своем	8	5
69	крайней мере	4	5
70	не менее	7	5
71	должно быть	3	5
72	сказать что	11	5
73	сам по	2	5
74	что я	3	5
75	к ней	3	5
76	что это	4	4
77	и от	2	4
78	мы видели	2	4
79	все это	5	4
80	то время	6	4
81	в его	11	4
82	в котором	5	4
83	тем более	3	4
84	есть нечто	2	4
85	и его	6	4
86	он не	4	4
87	не было	10	4
88	если не	2	4
89	для того	2	4
90	и по	2	4
91	что для	2	4
92	по поводу	4	4
93	того как	2	4
94	мы должны	4	4
95	говоря о	3	4
96	и это	3	4
97	и потому	2	4
98	и при	2	4
99	для меня	4	4
100	этого не	2	3
101	не говоря	3	3
102	и есть	2	3
103	себе представить	2	3
104	прежде всего	6	3
105	и все	7	3
106	к этому	6	3
107	я и	2	3
108	тем не	6	3
109	именно в	4	3
110	а к	2	3
111	более или	3	3
112	свою очередь	2	3
113	само по	2	3
114	в свою	3	3
115	можно сказать	4	3
116	при этом	5	3
117	и может	2	3
118	никак не	3	3
119	как бы	5	3
120	для себя	5	3
121	в целом	4	3
122	с и	2	3
123	время в	4	3
124	со стороны	4	3
125	или менее	3	3
126	от нас	2	3
127	того чтобы	2	3
128	к нему	2	3
129	друг друга	2	3
130	так же	4	3
131	в таком	3	3
132	и на	4	3
133	же и	2	3
134	в начале	4	3
135	и вообще	10	3
136	его в	4	3
137	тогда и	2	3
138	в чем	2	3
139	в которой	4	3
140	не то	3	3
141	это было	4	3
142	но все	2	2
143	об этом	6	2
144	связи с	8	2
145	со своей	2	2
146	не столько	3	2
147	эти последние	4	2
148	это в	3	2
149	на все	2	2
150	нам кажется	3	2
151	человек не	2	2
152	на то	2	2
153	отношение к	4	2
154	ему в	2	2
155	на котором	2	2
156	в этой	4	2
157	по своему	2	2
158	единство и	2	2
159	у него	19	2
160	но тем	2	2
161	но что	5	2
162	она не	2	2
163	уже на	3	2
164	несмотря на	4	2
165	этого последнего	2	2
166	и мы	4	2
167	и если	4	2
168	на его	4	2
169	не могла	2	2
170	том чтобы	2	2
171	и о	4	2
172	том же	3	2
173	мы уже	2	2
174	так или	3	2
175	даже в	2	2
176	в новом	2	2
177	собственно говоря	2	2
178	его жизни	6	2
179	все же	9	2
180	же в	2	2
181	жизни и	6	2
182	в своей	5	2
183	и до	2	2
184	что же	8	2
185	мысли и	2	2
186	в их	2	2
187	в виде	3	2
188	и цельность	2	2
189	и наконец	4	2
190	и даже	10	2
191	и притом	2	2
192	той же	4	2
193	тут же	2	2
194	с этой	4	2
195	их в	2	2
196	ни в	7	2
197	с в	4	2
198	точки зрения	7	2
199	о том	4	2
200	когда мы	3	2
201	в области	3	2
202	и с	14	2
