N	2gram	Vygotskiy__4	KulturaY
1	и т	6	39
2	потому что	24	25
3	т п	3	24
4	и в	33	23
5	не только	7	20
6	в том	21	19
7	в этом	28	18
8	и не	13	16
9	было бы	12	15
10	так как	12	15
11	может быть	22	15
12	т д	2	14
13	точки зрения	6	14
14	если бы	10	12
15	у нас	4	12
16	в самом	12	12
17	все эти	6	12
18	том что	22	11
19	того чтобы	22	11
20	но в	2	11
21	что в	21	10
22	по себе	9	10
23	а не	6	10
24	вовсе не	5	9
25	вопрос о	2	9
26	в сущности	6	9
27	то что	44	9
28	самом деле	12	9
29	для того	23	9
30	хотя бы	2	9
31	можно было	4	9
32	не может	10	9
33	с другой	2	8
34	прежде всего	2	8
35	не в	2	8
36	и что	25	8
37	с точки	4	8
38	что это	13	7
39	все же	5	7
40	но и	3	7
41	другой стороны	2	7
42	и с	2	7
43	это не	6	6
44	да и	3	6
45	в этой	9	6
46	но не	3	6
47	что не	4	6
48	то же	9	6
49	этот вопрос	4	6
50	и на	5	6
51	что мы	6	6
52	я не	4	5
53	что все	11	5
54	ясно что	5	5
55	что он	20	5
56	об этом	4	5
57	по существу	2	5
58	тот же	3	5
59	в его	10	5
60	всяком случае	3	5
61	этого слова	3	5
62	один из	2	5
63	слова и	4	5
64	вместе с	8	5
65	все это	13	5
66	таким образом	13	5
67	и вот	6	5
68	целый ряд	5	5
69	как это	14	5
70	и то	2	5
71	во всяком	3	5
72	и здесь	3	5
73	только в	4	5
74	также и	2	5
75	мы имеем	2	5
76	была бы	2	4
77	в них	2	4
78	перед нами	6	4
79	к этому	4	4
80	бы и	2	4
81	на то	10	4
82	если мы	12	4
83	можно сказать	2	4
84	к тому	12	4
85	мы знаем	2	4
86	для нас	7	4
87	ни в	3	4
88	но все	2	4
89	должно быть	3	4
90	в нашей	2	4
91	в пределах	3	4
92	как бы	25	4
93	однако не	2	4
94	в нем	7	4
95	со стороны	2	4
96	так же	13	4
97	не было	3	4
98	и о	4	4
99	не имеет	2	4
100	в результате	2	4
101	сказать что	13	4
102	в каком	8	4
103	говорить о	3	4
104	в то	3	4
105	в конце	8	4
106	ничего не	2	4
107	так и	3	4
108	на этом	3	3
109	уже в	2	3
110	нисколько не	5	3
111	не надо	2	3
112	казалось бы	5	3
113	у него	6	3
114	всех этих	3	3
115	для этого	8	3
116	точно так	3	3
117	же время	2	3
118	что оно	3	3
119	о которых	2	3
120	это и	5	3
121	знает что	2	3
122	до конца	7	3
123	в первый	3	3
124	совершенно не	4	3
125	связи с	2	3
126	никак не	6	3
127	в ней	6	3
128	он не	11	3
129	что и	3	3
130	не все	2	3
131	что она	10	3
132	как в	3	3
133	как раз	9	3
134	смысл и	4	3
135	с этим	5	3
136	именно в	2	3
137	те же	2	3
138	как мы	4	3
139	сводится к	2	3
140	того что	4	3
141	из которых	3	3
142	а в	4	3
143	и его	5	3
144	слов в	2	3
145	конце концов	3	3
146	слова как	3	3
147	тем что	3	3
148	знаем что	4	3
149	и это	5	3
150	к этой	3	3
151	в виду	2	3
152	смысла и	4	2
153	все дело	2	2
154	это просто	2	2
155	мы будем	5	2
156	же как	3	2
157	с тем	4	2
158	это в	4	2
159	и есть	4	2
160	в частности	4	2
161	никогда не	5	2
162	смысле этого	3	2
163	что у	4	2
164	с этой	4	2
165	и от	2	2
166	и все	12	2
167	быть не	2	2
168	и до	3	2
169	не просто	4	2
170	на все	2	2
171	что они	6	2
172	мы могли	2	2
173	в самой	6	2
174	и потому	2	2
175	с одной	3	2
176	что если	3	2
177	бы сказать	2	2
178	а на	2	2
179	с той	2	2
180	тех пор	2	2
181	как будто	8	2
182	ли это	3	2
183	она не	3	2
184	на примере	2	2
185	при этом	2	2
186	по поводу	4	2
187	и если	9	2
188	по словам	2	2
189	мы в	3	2
190	конечно не	3	2
191	что касается	2	2
192	речь идет	3	2
193	был бы	3	2
194	в своей	4	2
195	все они	2	2
196	в их	2	2
197	взглянуть на	2	2
198	в своем	7	2
199	не на	2	2
200	и для	3	2
201	этой цели	2	2
202	на самом	6	2
203	как и	5	2
204	образом в	2	2
205	и сейчас	3	2
206	в той	3	2
207	здесь мы	3	2
208	тем самым	3	2
209	на этот	3	2
210	той же	4	2
211	что для	5	2
212	почти всегда	2	2
213	в которых	3	2
214	от этого	3	2
215	в своих	3	2
216	за этим	3	2
217	могла бы	4	2
218	ни на	2	2
219	мы должны	6	2
220	могли бы	2	2
221	заключается в	5	2
222	что эта	6	2
223	мне не	2	2
224	не то	4	2
