N	2gram	Vinokur_Ku_3	Problema
1	то что	4	42
2	вовсе не	5	35
3	и в	23	32
4	и не	10	31
5	не есть	3	29
6	не просто	2	23
7	не менее	12	19
8	в этом	16	19
9	тем не	9	18
10	не только	17	17
11	потому что	12	16
12	по себе	6	15
13	а не	11	15
14	как бы	5	14
15	может быть	14	14
16	у нас	10	14
17	но в	2	14
18	и тем	6	13
19	сказать что	7	13
20	что мы	2	13
21	как раз	4	13
22	что в	13	12
23	а именно	3	12
24	том что	11	12
25	так и	6	12
26	и т	54	11
27	также и	5	11
28	о том	6	11
29	так как	9	11
30	если мы	7	11
31	то же	6	10
32	прежде всего	9	10
33	т д	8	10
34	отнюдь не	3	10
35	ничего не	6	10
36	но не	3	9
37	в том	22	9
38	но и	3	9
39	и что	7	9
40	так же	2	9
41	раз и	2	9
42	по своему	2	9
43	еще не	9	9
44	что же	5	9
45	того чтобы	11	9
46	в таком	4	9
47	в данном	7	9
48	данном случае	4	8
49	не может	6	8
50	все эти	7	8
51	и о	4	8
52	когда мы	3	8
53	было бы	16	8
54	в своей	4	8
55	для того	12	8
56	но это	5	8
57	ни в	3	7
58	смысле слова	2	7
59	все это	2	7
60	того что	11	7
61	что он	6	7
62	как мы	5	7
63	во всяком	2	7
64	сам по	3	7
65	тем что	5	7
66	только в	6	7
67	здесь не	2	7
68	и есть	5	6
69	и как	2	6
70	при этом	6	6
71	в самом	13	6
72	и если	2	6
73	хотя и	5	6
74	в виду	8	6
75	то и	2	6
76	таким образом	9	6
77	это не	3	6
78	и здесь	2	6
79	но как	3	6
80	говорить о	6	6
81	его в	2	6
82	как это	7	6
83	о чем	2	6
84	таком случае	2	6
85	есть не	3	6
86	в то	3	6
87	совершенно не	5	6
88	за пределы	2	6
89	в его	11	6
90	на самом	3	6
91	самом деле	14	6
92	что такое	4	6
93	в своем	4	5
94	или иной	7	5
95	можно сказать	2	5
96	подобного рода	2	5
97	для нас	4	5
98	той или	5	5
99	в котором	2	5
100	она есть	2	5
101	что она	5	5
102	еще и	2	5
103	мы должны	3	5
104	с тем	6	5
105	то в	3	5
106	тем более	5	5
107	связи с	6	5
108	далеко не	5	5
109	именно в	3	4
110	тому что	4	4
111	сама по	2	4
112	не в	5	4
113	в дальнейшем	2	4
114	с целью	2	4
115	по поводу	3	4
116	и пр	3	4
117	один из	4	4
118	только то	3	4
119	на том	2	4
120	не говоря	2	4
121	в их	6	4
122	для обозначения	2	4
123	и только	3	4
124	не было	4	4
125	а в	5	4
126	ни на	2	4
127	как он	2	4
128	если бы	8	4
129	никак не	2	4
130	а также	4	4
131	как в	4	4
132	перейти к	2	4
133	тем самым	4	4
134	вообще и	3	4
135	в связи	5	4
136	только для	2	3
137	уже в	3	3
138	что это	3	3
139	что не	4	3
140	в этих	2	3
141	в отношении	3	3
142	с другой	7	3
143	что все	2	3
144	как же	3	3
145	но все	2	3
146	что они	2	3
147	более или	2	3
148	есть также	2	3
149	но для	3	3
150	хотя бы	9	3
151	другой стороны	3	3
152	для этого	6	3
153	смысл и	2	3
154	мы говорим	4	3
155	именно на	2	3
156	в которых	3	3
157	точки зрения	23	3
158	ясно что	4	3
159	в ее	4	3
160	как и	5	3
161	чтобы понять	2	3
162	учение о	2	3
163	того же	4	3
164	до сих	8	3
165	к тому	3	3
166	он не	3	3
167	для которого	2	3
168	сих пор	8	3
169	или менее	2	3
170	от нас	2	3
171	того как	7	3
172	уже не	8	3
173	на этот	2	3
174	с точки	16	3
175	что значит	4	3
176	можно было	11	3
177	очень много	2	3
178	различие в	2	3
179	в каком	3	3
180	в чем	5	3
181	не могут	5	2
182	что если	2	2
183	нам о	2	2
184	одного и	2	2
185	мы называем	2	2
186	как они	2	2
187	этом случае	4	2
188	он будет	2	2
189	кроме того	2	2
190	не о	2	2
191	но если	3	2
192	говоря уже	2	2
193	то или	2	2
194	только после	3	2
195	а потому	2	2
196	мы находим	3	2
197	говорим о	2	2
198	не имеет	3	2
199	должно быть	7	2
200	в результате	3	2
201	и с	3	2
202	не как	2	2
203	может иметь	3	2
204	эти последние	2	2
205	чем же	2	2
206	из этих	5	2
207	к его	2	2
208	того или	3	2
209	в первом	5	2
210	и должно	5	2
211	мы имеем	2	2
212	я и	3	2
213	между тем	4	2
214	же мы	4	2
215	говорить что	3	2
216	и чтобы	2	2
217	могут быть	6	2
218	однако в	2	2
219	то он	3	2
220	сразу же	2	2
221	или иного	3	2
222	и того	2	2
223	по существу	3	2
224	и при	2	2
225	в качестве	2	2
226	она не	3	2
227	в сущности	4	2
228	между прочим	8	2
229	во внимание	5	2
230	по преимуществу	3	2
231	можно будет	2	2
232	не значит	5	2
233	не будем	5	2
234	вместе с	2	2
235	только что	2	2
236	естественно что	3	2
237	мы не	3	2
238	с другими	2	2
239	тому как	2	2
240	нас в	3	2
241	он в	2	2
242	на себя	2	2
243	вопроса о	3	2
244	в таких	2	2
245	которые в	4	2
246	не потому	3	2
247	в области	14	2
248	учения о	4	2
249	не то	2	2
