N	2gram	Vygotskiy__5	Problema
1	и в	30	30
2	в своей	4	22
3	то есть	13	21
4	то что	37	18
5	не только	16	18
6	том что	21	17
7	в этом	14	17
8	и даже	2	14
9	но и	6	13
10	таким образом	20	13
11	потому что	23	13
12	в том	27	12
13	в его	4	12
14	и не	6	12
15	о том	10	12
16	в своем	6	11
17	у него	3	11
18	так что	3	11
19	для нас	3	10
20	точки зрения	7	10
21	в этой	5	10
22	все же	7	9
23	сказать что	9	9
24	но в	5	9
25	только в	5	9
26	и все	4	9
27	в конце	4	8
28	вовсе не	3	8
29	никак не	6	8
30	с точки	2	8
31	никогда не	9	7
32	что он	17	7
33	у нас	4	7
34	как и	6	7
35	связи с	2	7
36	но не	7	7
37	может быть	11	7
38	вместе с	12	7
39	так и	3	7
40	говорит о	4	7
41	мы находим	2	7
42	не в	8	7
43	в результате	4	7
44	с другой	9	6
45	прежде всего	4	6
46	можно сказать	2	6
47	и как	7	6
48	несмотря на	5	6
49	и для	6	6
50	как бы	19	6
51	конце концов	2	6
52	в нем	7	6
53	что и	3	6
54	другой стороны	5	6
55	и что	23	6
56	а в	4	6
57	и его	6	6
58	и на	3	6
59	так как	9	6
60	с тем	8	5
61	что в	24	5
62	что у	3	5
63	в которой	3	5
64	в силу	3	5
65	так же	13	5
66	в самом	14	5
67	и о	3	5
68	еще в	2	5
69	не может	9	5
70	а не	8	5
71	и то	9	5
72	но он	3	5
73	как раз	13	5
74	того как	2	5
75	и с	2	5
76	мы можем	7	5
77	в частности	4	4
78	ни в	3	4
79	ясно что	6	4
80	об этом	3	4
81	но все	2	4
82	говорится о	2	4
83	любви и	2	4
84	при этом	8	4
85	того же	2	4
86	было бы	5	4
87	в качестве	2	4
88	гораздо более	2	4
89	а с	5	4
90	и к	4	4
91	и он	2	4
92	или в	6	4
93	в трагедии	15	4
94	даже и	2	4
95	в себе	5	4
96	в то	2	4
97	из этого	2	4
98	едва ли	2	4
99	же не	2	4
100	что от	2	3
101	в противоположность	2	3
102	он видит	2	3
103	все время	20	3
104	именно в	6	3
105	и другие	3	3
106	в отношении	2	3
107	о котором	6	3
108	не что	2	3
109	но только	3	3
110	же в	2	3
111	в ее	3	3
112	что иное	2	3
113	нас не	2	3
114	что они	5	3
115	тот же	3	3
116	совсем не	2	3
117	или вернее	2	3
118	указывает на	4	3
119	как будто	6	3
120	еще не	5	3
121	одной стороны	12	3
122	для того	20	3
123	обратить внимание	2	3
124	он не	3	3
125	и тем	6	3
126	иное как	2	3
127	с одной	12	3
128	этой трагедии	4	3
129	того что	8	3
130	тем же	3	3
131	есть только	2	3
132	внимание на	4	3
133	время как	2	3
134	в ней	4	3
135	он в	2	3
136	что касается	2	3
137	в другом	3	3
138	и другое	2	3
139	этом смысле	2	3
140	в одном	2	3
141	в виду	4	3
142	и ясно	2	2
143	не могут	3	2
144	по этому	5	2
145	в них	4	2
146	хотя бы	3	2
147	как в	3	2
148	это не	3	2
149	с этой	2	2
150	уже в	6	2
151	один из	5	2
152	была бы	3	2
153	к этому	3	2
154	по себе	7	2
155	что именно	5	2
156	на то	17	2
157	к тому	8	2
158	то же	7	2
159	как мы	5	2
160	он был	2	2
161	трагедии и	2	2
162	ли не	2	2
163	по существу	2	2
164	что здесь	3	2
165	с такой	4	2
166	в свою	3	2
167	до сих	5	2
168	в нашей	2	2
169	в большей	2	2
170	по поводу	3	2
171	жизни и	6	2
172	в данном	3	2
173	мы имеем	8	2
174	на его	3	2
175	стороны он	2	2
176	в котором	2	2
177	говорится что	2	2
178	из них	2	2
179	когда он	5	2
180	и до	2	2
181	и дальше	2	2
182	данном случае	3	2
183	но еще	2	2
184	по отношению	2	2
185	дает ему	2	2
186	этому поводу	4	2
187	и только	3	2
188	которого мы	2	2
189	по мнению	6	2
190	все эти	2	2
191	в трех	3	2
192	факт что	6	2
193	с помощью	2	2
194	мы не	3	2
195	самом деле	8	2
196	именно на	5	2
197	он говорит	3	2
198	того чтобы	20	2
199	в таком	3	2
200	бы на	2	2
201	по его	3	2
202	можно было	3	2
203	тем что	6	2
204	в одной	2	2
205	и сейчас	3	2
206	нас и	2	2
207	его на	2	2
208	дело в	2	2
209	ничего не	2	2
210	сих пор	5	2
