N	2gram	Bakhtin_Pr_2	Formalny
1	и в	43	38
2	в этом	13	27
3	т е	26	26
4	может быть	23	23
5	и пр	2	21
6	и его	8	21
7	таким образом	5	20
8	и не	29	20
9	в самом	7	16
10	прежде всего	10	15
11	не в	11	15
12	и т	13	14
13	не может	18	14
14	в нем	12	13
15	но и	14	13
16	в пределах	16	12
17	в поэзии	2	12
18	с его	4	11
19	в том	6	11
20	вовсе не	5	11
21	в его	10	10
22	и с	5	9
23	как и	14	9
24	при этом	6	9
25	в процессе	2	9
26	не только	11	9
27	на почве	2	9
28	т п	9	9
29	что и	3	8
30	все же	3	8
31	так и	3	8
32	самом деле	5	8
33	тем что	3	8
34	точки зрения	13	8
35	что в	4	7
36	не могут	4	7
37	по себе	11	7
38	для него	8	7
39	по существу	3	7
40	слова и	12	7
41	в своей	4	7
42	как мы	10	7
43	лишь в	8	7
44	уже не	3	7
45	с точки	8	7
46	в первом	2	7
47	в результате	4	6
48	то что	7	6
49	для понимания	2	6
50	и ее	3	6
51	было бы	5	6
52	в их	3	6
53	то же	8	6
54	все эти	5	6
55	а не	7	6
56	как раз	4	6
57	могут быть	3	6
58	он не	9	6
59	только в	4	6
60	а в	5	6
61	хотя бы	2	6
62	должна быть	3	5
63	если бы	3	5
64	что он	13	5
65	же время	5	5
66	в слове	5	5
67	во всех	4	5
68	если мы	2	5
69	что же	7	5
70	с этим	2	5
71	и только	3	5
72	т д	4	5
73	и для	3	5
74	еще более	2	5
75	всего этого	2	5
76	более того	4	5
77	в то	7	5
78	бы в	5	5
79	во всяком	2	5
80	не как	6	4
81	раз и	2	4
82	на фоне	5	4
83	к тому	4	4
84	лишь как	2	4
85	в большинстве	9	4
86	в сторону	2	4
87	совершенно не	4	4
88	в сущности	9	4
89	как бы	22	4
90	и к	3	4
91	из них	2	4
92	вот как	4	4
93	как в	2	4
94	другой стороны	3	4
95	входит в	2	4
96	что не	2	4
97	и наконец	6	4
98	и даже	3	4
99	именно как	2	4
100	там где	4	4
101	здесь не	6	4
102	ничего не	3	4
103	так как	4	4
104	но в	10	4
105	а лишь	2	3
106	была бы	2	3
107	и др	2	3
108	с другой	4	3
109	из этих	2	3
110	а как	4	3
111	и здесь	3	3
112	и как	2	3
113	но все	2	3
114	например в	2	3
115	то это	2	3
116	не есть	2	3
117	в целом	2	3
118	и их	3	3
119	быть и	2	3
120	и до	4	3
121	только на	3	3
122	все это	5	3
123	то и	2	3
124	большинстве случаев	8	3
125	к нему	5	3
126	такой же	3	3
127	того что	2	3
128	тем же	2	3
129	особенно в	2	3
130	мы не	4	3
131	не входит	2	3
132	или в	8	3
133	каждый из	2	3
134	и на	10	3
135	сам по	5	3
136	речи и	4	3
137	хотя и	5	3
138	он и	3	3
139	слова в	12	3
140	но ведь	5	3
141	и все	6	3
142	его в	3	3
143	что это	2	3
144	так сказать	6	3
145	времени и	2	2
146	со всею	3	2
147	уже в	2	2
148	самый предмет	2	2
149	никогда не	9	2
150	в этих	6	2
151	для этого	2	2
152	перед нами	7	2
153	это не	3	2
154	самом предмете	2	2
155	в одной	3	2
156	слово как	4	2
157	в такой	2	2
158	в конце	2	2
159	между ними	4	2
160	до конца	4	2
161	как его	4	2
162	себе а	2	2
163	том что	2	2
164	но это	4	2
165	но не	5	2
166	чтобы сделать	2	2
167	кроме того	3	2
168	она не	3	2
169	ни на	3	2
170	что на	2	2
171	к другому	5	2
172	и о	2	2
173	слово у	3	2
174	в единстве	3	2
175	же и	4	2
176	конце концов	2	2
177	слова как	3	2
178	в котором	6	2
179	даже в	3	2
180	он был	3	2
181	в самый	2	2
182	с теми	2	2
183	этом смысле	2	2
184	отношение к	2	2
185	ни в	2	2
186	ее в	2	2
187	он пишет	2	2
188	приводит к	6	2
189	слово и	9	2
190	и всякое	2	2
191	превращается в	2	2
192	в той	5	2
193	должно быть	4	2
194	не была	3	2
195	отличие от	4	2
196	только так	2	2
197	в таком	2	2
198	здесь с	2	2
199	с ними	2	2
200	этот вопрос	4	2
201	и то	2	2
202	от одного	2	2
203	их в	4	2
204	сказать что	2	2
205	между тем	3	2
206	в отличие	4	2
207	установка на	4	2
208	если же	4	2
209	и это	4	2
210	в художественном	3	2
211	и этим	3	2
212	с ним	3	2
213	та же	2	2
214	слово в	8	2
215	в виду	3	2
216	произведения как	2	2
