N	2gram	Vygotskiy__5	Istorich
1	и т	7	27
2	и в	30	26
3	т д	3	24
4	так же	13	18
5	то что	37	16
6	не только	16	15
7	что в	24	14
8	может быть	11	14
9	же как	2	13
10	но и	6	12
11	что он	17	10
12	показывает что	3	10
13	так и	3	10
14	таким образом	20	10
15	и его	6	10
16	что и	3	9
17	все же	7	9
18	и не	6	9
19	так как	9	9
20	мы знаем	2	8
21	то же	7	8
22	а в	4	8
23	в этих	3	7
24	об этом	3	7
25	как и	6	7
26	в качестве	2	7
27	героя в	3	7
28	он не	3	7
29	знаем что	2	7
30	как в	3	7
31	в этом	14	7
32	что здесь	3	7
33	мы имеем	8	7
34	мы видим	8	6
35	что они	5	6
36	предположить что	2	6
37	еще не	5	6
38	когда он	5	6
39	вместе с	12	6
40	не может	9	6
41	а не	8	6
42	и то	9	6
43	потому что	23	6
44	мы можем	7	6
45	могут быть	8	6
46	как он	2	6
47	к которым	2	5
48	у него	3	5
49	и как	7	5
50	это не	3	5
51	в одном	2	5
52	к этому	3	5
53	это и	2	5
54	но все	2	5
55	в силу	3	5
56	но не	7	5
57	и только	3	5
58	ничего не	2	5
59	в его	4	5
60	мы уже	6	5
61	до сих	5	5
62	то это	4	5
63	сих пор	5	5
64	как мы	5	5
65	и что	23	5
66	из которых	4	5
67	не в	8	5
68	и с	2	5
69	тем что	6	5
70	и здесь	6	5
71	в другом	3	5
72	мы должны	3	5
73	но в	5	5
74	с другой	9	4
75	вовсе не	3	4
76	вопрос о	3	4
77	указывает на	4	4
78	в своей	4	4
79	он в	2	4
80	другой стороны	5	4
81	так в	3	4
82	дает ему	2	4
83	того как	2	4
84	его на	2	4
85	и даже	2	4
86	но он	3	4
87	в которых	2	4
88	о том	10	4
89	представляют собой	2	4
90	только что	4	3
91	перед нами	2	3
92	что ни	3	3
93	сравнению с	4	3
94	что у	3	3
95	он должен	8	3
96	по сравнению	4	3
97	в одной	2	3
98	из этих	3	3
99	же в	2	3
100	этом случае	2	3
101	для нас	3	3
102	в том	27	3
103	а затем	2	3
104	по существу	2	3
105	том что	21	3
106	и при	2	3
107	во всем	2	3
108	при этом	8	3
109	не что	2	3
110	и другие	3	3
111	мы увидим	9	3
112	и если	6	3
113	на его	3	3
114	как бы	19	3
115	все эти	2	3
116	и он	2	3
117	на то	17	3
118	но мы	2	3
119	данном случае	3	3
120	что она	6	3
121	как это	7	3
122	между ними	2	3
123	есть только	2	3
124	или в	6	3
125	в данном	3	3
126	что иное	2	3
127	связи с	2	3
128	что мы	11	3
129	только в	5	3
130	что эта	4	3
131	там где	4	3
132	должен был	4	3
133	иное как	2	3
134	о чем	4	3
135	уже в	6	2
136	не могут	3	2
137	что герой	3	2
138	с тем	8	2
139	должна быть	2	2
140	и есть	5	2
141	никогда не	9	2
142	бы мы	3	2
143	это же	2	2
144	в своем	6	2
145	формы и	3	2
146	с этим	2	2
147	и все	4	2
148	а как	2	2
149	их не	2	2
150	по себе	7	2
151	и тем	6	2
152	с помощью	2	2
153	видим что	3	2
154	ни в	3	2
155	говорит о	4	2
156	так что	3	2
157	одна из	3	2
158	от него	4	2
159	на этом	6	2
160	не дает	2	2
161	говорит что	6	2
162	было бы	5	2
163	если бы	11	2
164	или на	2	2
165	у нас	4	2
166	в частности	4	2
167	он говорит	3	2
168	указывает что	5	2
169	что на	3	2
170	еще один	2	2
171	хотя бы	3	2
172	в нем	7	2
173	не есть	4	2
174	герой и	2	2
175	с той	2	2
176	в целом	5	2
177	из них	2	2
178	на том	2	2
179	от того	4	2
180	в форме	2	2
181	все это	2	2
182	что это	8	2
183	что есть	2	2
184	связь между	2	2
185	этот вопрос	4	2
186	и вот	2	2
187	совершенно ясно	7	2
188	того что	8	2
189	на этот	3	2
190	к этим	2	2
191	по его	3	2
192	увидим что	9	2
193	то здесь	2	2
194	героя а	2	2
195	и на	3	2
196	с этой	2	2
197	сказать что	9	2
198	даже и	2	2
199	его с	2	2
200	в себе	5	2
201	же самое	5	2
202	в этой	5	2
203	собой в	2	2
204	так например	3	2
