N	2gram	Losev_Dial_2	KulturaY
1	и т	17	39
2	потому что	14	25
3	т п	2	24
4	и в	19	23
5	т е	30	22
6	не только	19	20
7	в том	14	19
8	в этом	8	18
9	и не	30	16
10	было бы	3	15
11	так как	14	15
12	может быть	20	15
13	т д	15	14
14	точки зрения	12	14
15	в самом	5	12
16	все эти	2	12
17	том что	10	11
18	в области	2	11
19	но в	2	11
20	что в	7	10
21	по себе	18	10
22	а не	16	10
23	вовсе не	13	9
24	вопрос о	3	9
25	в сущности	2	9
26	то что	14	9
27	самом деле	4	9
28	хотя бы	4	9
29	не может	9	9
30	с другой	5	8
31	прежде всего	8	8
32	не в	8	8
33	только потому	2	8
34	уже не	3	8
35	и что	5	8
36	и пр	5	8
37	с точки	8	8
38	что это	10	7
39	не менее	3	7
40	в силу	5	7
41	все же	4	7
42	но и	12	7
43	другой стороны	4	7
44	и с	5	7
45	это не	10	6
46	по крайней	9	6
47	крайней мере	9	6
48	да и	6	6
49	в этой	3	6
50	но не	6	6
51	что не	6	6
52	тем не	2	6
53	то же	12	6
54	между тем	2	6
55	что мы	2	6
56	я не	6	5
57	не могут	4	5
58	должна быть	5	5
59	ясно что	4	5
60	что он	6	5
61	об этом	3	5
62	еще не	4	5
63	несмотря на	2	5
64	всяком случае	2	5
65	вместе с	2	5
66	что же	2	5
67	все это	4	5
68	таким образом	4	5
69	и вот	4	5
70	как это	7	5
71	и то	7	5
72	во всяком	2	5
73	само по	2	5
74	только в	5	5
75	зависимости от	2	5
76	также и	2	5
77	мы имеем	3	5
78	в узком	2	4
79	была бы	3	4
80	можно ли	3	4
81	отнюдь не	6	4
82	в зависимости	2	4
83	перед нами	2	4
84	бы и	2	4
85	если мы	2	4
86	можно сказать	5	4
87	к тому	2	4
88	что на	2	4
89	но только	3	4
90	ни в	10	4
91	но все	2	4
92	что я	2	4
93	должно быть	7	4
94	или в	2	4
95	от того	4	4
96	как бы	14	4
97	в нем	10	4
98	так же	2	4
99	в связи	4	4
100	не было	3	4
101	в данном	3	4
102	в результате	2	4
103	сказать что	10	4
104	широком смысле	2	4
105	могут быть	4	4
106	в каком	4	4
107	говорить о	5	4
108	в то	6	4
109	в конце	2	4
110	ничего не	3	4
111	так и	10	4
112	на этом	2	3
113	уже в	4	3
114	или иное	4	3
115	нисколько не	4	3
116	всех этих	3	3
117	же время	5	3
118	что оно	4	3
119	а только	3	3
120	же в	2	3
121	это и	3	3
122	но это	7	3
123	совершенно не	7	3
124	связи с	4	3
125	в ней	2	3
126	он не	4	3
127	в сфере	2	3
128	что и	5	3
129	как не	2	3
130	что она	14	3
131	уже о	2	3
132	как в	2	3
133	как раз	5	3
134	смысл и	2	3
135	с этим	3	3
136	именно в	2	3
137	как мы	3	3
138	того что	6	3
139	что такое	3	3
140	и по	4	3
141	то или	4	3
142	следует что	2	3
143	или иначе	2	3
144	а в	4	3
145	и его	5	3
146	тем что	2	3
147	и это	5	3
148	есть в	2	3
149	в виду	5	3
150	смысла и	2	2
151	и более	3	2
152	же как	3	2
153	с тем	2	2
154	сознания и	5	2
155	себе не	3	2
156	и есть	4	2
157	в частности	2	2
158	никогда не	9	2
159	о котором	3	2
160	что у	2	2
161	не как	2	2
162	и от	3	2
163	и все	12	2
164	не просто	12	2
165	на все	2	2
166	не должно	2	2
167	в одну	5	2
168	большею частью	2	2
169	говоря уже	2	2
170	что они	6	2
171	думаю что	3	2
172	в широком	2	2
173	в другом	4	2
174	и потому	5	2
175	только о	2	2
176	с одной	2	2
177	что если	3	2
178	очевидно что	2	2
179	но что	7	2
180	тех пор	3	2
181	как будто	7	2
182	она не	8	2
183	при этом	4	2
184	и если	4	2
185	мы в	2	2
186	в целях	3	2
187	конечно не	6	2
188	того или	2	2
189	же и	9	2
190	и даже	14	2
191	так или	2	2
192	к нему	4	2
193	в своей	8	2
194	не говоря	2	2
195	дело не	2	2
196	данном случае	2	2
197	а именно	5	2
198	в их	2	2
199	и следовательно	5	2
200	в своем	4	2
201	не на	2	2
202	мы говорим	3	2
203	того как	2	2
204	все равно	5	2
205	на самом	2	2
206	как и	10	2
207	чтобы не	6	2
208	в той	3	2
209	с первого	2	2
210	должны быть	3	2
211	тем же	2	2
212	одно время	3	2
213	с ними	2	2
214	быть только	2	2
215	также что	2	2
216	от этого	3	2
217	нуждается в	3	2
218	в своих	2	2
219	и где	3	2
220	на который	2	2
221	это только	3	2
222	и вообще	6	2
223	ни на	2	2
224	мы должны	2	2
225	заключается в	4	2
226	но вот	2	2
227	будто бы	3	2
228	иметь в	2	2
229	то не	3	2
230	это конечно	4	2
231	не то	5	2
232	только как	3	2
