N	2gram	Propp_Isto_4	Myshleni
1	в том	3	28
2	и в	26	28
3	то что	16	28
4	в этом	7	27
5	того что	2	24
6	потому что	6	22
7	не может	6	19
8	том что	3	19
9	таким образом	10	18
10	что он	10	18
11	только в	3	18
12	что в	14	17
13	в силу	5	17
14	не только	15	16
15	так же	18	15
16	по сравнению	3	15
17	сравнению с	3	14
18	может быть	14	13
19	с помощью	2	13
20	сказать что	2	13
21	и не	9	11
22	как бы	3	11
23	что мы	3	11
24	как мы	5	10
25	но и	12	10
26	от того	2	10
27	так как	9	10
28	но не	5	10
29	было бы	2	9
30	мы можем	6	9
31	никогда не	2	8
32	мы видели	6	8
33	еще не	6	8
34	тем что	5	8
35	показывает что	10	7
36	если бы	2	7
37	в нем	2	7
38	в своем	2	7
39	и других	3	7
40	мы видим	6	7
41	отношение к	2	7
42	он не	7	7
43	вместе с	6	7
44	то же	8	7
45	между ними	3	7
46	там где	3	7
47	же как	13	6
48	так что	2	6
49	и как	5	6
50	и что	5	6
51	не имеет	3	6
52	же самое	2	6
53	его в	9	6
54	как и	7	6
55	так и	10	6
56	в мышлении	2	6
57	в области	2	6
58	не могут	2	5
59	это не	5	5
60	вопрос о	4	5
61	и тем	2	5
62	в свете	3	5
63	содержится в	2	5
64	и на	2	5
65	и все	2	5
66	но в	5	5
67	с тем	2	5
68	частный случай	4	5
69	того как	4	5
70	могут быть	6	5
71	в этой	2	5
72	в частности	2	4
73	на то	3	4
74	что на	2	4
75	мы знаем	8	4
76	не в	5	4
77	на этом	2	4
78	например в	3	4
79	нас к	7	4
80	на этот	2	4
81	с этим	2	4
82	в одной	3	4
83	мы имеем	7	4
84	знаем что	7	4
85	он должен	3	4
86	только тогда	3	4
87	в качестве	7	4
88	установить что	2	4
89	относится к	3	4
90	что и	9	4
91	и то	6	4
92	связь между	2	4
93	в себе	2	4
94	в другой	3	3
95	из этих	3	3
96	это мы	2	3
97	а по	4	3
98	как это	3	3
99	есть в	2	3
100	при этом	3	3
101	на его	3	3
102	хотя и	2	3
103	но мы	3	3
104	в целом	2	3
105	и только	5	3
106	те же	3	3
107	и по	5	3
108	и здесь	5	3
109	по своей	2	3
110	начинается с	2	3
111	видели что	3	3
112	должен был	3	3
113	связанные с	3	3
114	по себе	2	3
115	это и	5	3
116	связи с	3	3
117	до сих	5	3
118	мы должны	5	3
119	не по	2	3
120	в его	5	3
121	сих пор	5	3
122	как в	7	3
123	а не	6	3
124	и его	10	3
125	этот вопрос	2	3
126	представляет собой	2	3
127	с того	3	3
128	представляют собой	4	3
129	не менее	2	2
130	на вопрос	3	2
131	и другие	3	2
132	в этих	7	2
133	с другой	4	2
134	с этой	2	2
135	как эта	2	2
136	раньше чем	5	2
137	для нас	3	2
138	но это	3	2
139	и более	3	2
140	и др	5	2
141	из них	2	2
142	этот факт	2	2
143	все это	2	2
144	другой стороны	4	2
145	в связи	2	2
146	о природе	3	2
147	все эти	3	2
148	на том	2	2
149	в других	2	2
150	с ними	5	2
151	в которых	4	2
152	но он	4	2
153	известно что	2	2
154	от него	2	2
155	что у	3	2
156	он делает	2	2
157	том как	2	2
158	между двумя	12	2
159	и там	2	2
160	у него	5	2
161	он может	2	2
162	на котором	3	2
163	представления о	3	2
164	в одном	5	2
165	этом случае	3	2
166	у нас	2	2
167	по существу	3	2
168	она не	3	2
169	мы уже	5	2
170	в своей	4	2
171	этого слова	2	2
172	не могло	2	2
173	все же	9	2
174	когда он	6	2
175	не на	3	2
176	а в	8	2
177	только что	3	2
178	в иной	6	2
179	в данном	3	2
180	что я	2	2
181	в другом	5	2
182	что они	6	2
183	что эта	3	2
