N	2gram	Bakhtin_Pr_3	slovoVRo
1	и в	34	41
2	в нем	19	30
3	и т	8	28
4	т п	6	23
5	в роман	2	19
6	во всех	2	17
7	но и	12	16
8	и не	29	16
9	точки зрения	8	16
10	не только	10	16
11	а не	9	15
12	то же	14	14
13	в пределах	6	14
14	может быть	19	14
15	не может	19	14
16	и его	16	14
17	и на	6	14
18	в то	12	14
19	в сущности	11	13
20	в его	22	13
21	слова и	10	13
22	же время	12	12
23	до конца	3	12
24	как бы	27	12
25	в этом	16	12
26	так и	6	11
27	в большинстве	2	10
28	слово в	2	10
29	в той	2	10
30	или иной	2	9
31	той или	2	9
32	таким образом	5	9
33	все эти	4	9
34	слова в	7	8
35	прежде всего	15	8
36	на его	4	8
37	но в	16	8
38	как в	4	8
39	как мы	7	8
40	с точки	4	8
41	не в	9	7
42	отношение к	6	7
43	с ним	8	7
44	вовсе не	11	7
45	в своей	3	7
46	все же	7	7
47	в слове	5	7
48	во всяком	5	7
49	в отношении	9	6
50	того же	2	6
51	это не	5	6
52	при этом	4	6
53	и даже	7	6
54	а в	5	6
55	большинстве случаев	3	6
56	в плане	6	6
57	в них	2	6
58	к чужому	4	6
59	слова как	2	6
60	к своему	5	6
61	только в	6	6
62	отношении к	7	6
63	с другой	4	5
64	и мир	2	5
65	в самом	8	5
66	всяком случае	5	5
67	на слушателя	2	5
68	все это	16	5
69	т д	2	5
70	точек зрения	2	5
71	как его	2	5
72	и к	12	5
73	еще более	2	5
74	к нему	14	5
75	с другими	4	5
76	он в	4	5
77	далеко не	3	5
78	так сказать	2	5
79	и от	5	4
80	в каждом	3	4
81	прямо и	2	4
82	в ней	3	4
83	один из	2	4
84	с ее	3	4
85	за пределы	2	4
86	лишь в	5	4
87	и наконец	5	4
88	рядом с	4	4
89	и с	15	4
90	в которой	2	4
91	и все	19	4
92	с его	6	4
93	всех этих	2	4
94	не как	3	4
95	лежит в	2	4
96	как и	18	4
97	еще не	4	4
98	но именно	2	4
99	и потому	2	4
100	о нем	2	4
101	быть и	2	4
102	входит в	2	4
103	каждое слово	2	4
104	другой стороны	3	4
105	речи в	2	4
106	и для	8	4
107	там где	7	4
108	ничего не	4	4
109	все его	2	4
110	все время	5	3
111	никогда не	8	3
112	хотя бы	5	3
113	переходит в	2	3
114	на всю	2	3
115	к тому	5	3
116	словом и	3	3
117	в том	3	3
118	и сам	5	3
119	для него	13	3
120	в него	3	3
121	из них	5	3
122	этого диалога	2	3
123	его и	3	3
124	в своем	2	3
125	того что	5	3
126	как такового	3	3
127	друг друга	2	3
128	вообще не	2	3
129	с ними	6	3
130	выходит за	2	3
131	не было	2	3
132	о том	2	3
133	его в	4	3
134	так как	4	3
135	вне себя	2	3
136	у него	4	3
137	и во	3	3
138	с этим	2	3
139	авторское слово	2	3
140	в себе	6	3
141	с этой	2	3
142	было бы	2	3
143	конечно не	2	3
144	он не	15	3
145	лишь на	2	3
146	внутренней речи	4	3
147	в чужих	3	3
148	бы и	4	3
149	более того	2	3
150	и почти	2	3
151	и ее	2	3
152	которые в	2	3
153	своему предмету	6	2
154	в другой	2	2
155	два голоса	3	2
156	от этой	2	2
157	свой предмет	2	2
158	тому что	2	2
159	столь же	2	2
160	голосов и	2	2
161	что все	4	2
162	речи героя	2	2
163	этом случае	2	2
164	своего слова	3	2
165	войти в	2	2
166	ни было	4	2
167	так что	5	2
168	мы и	2	2
169	что они	6	2
170	на этом	4	2
171	стиля в	3	2
172	друг с	2	2
173	например в	2	2
174	сливается с	3	2
175	хотя и	3	2
176	со всею	2	2
177	был бы	2	2
178	в целом	5	2
179	друг другу	4	2
180	как к	4	2
181	уже не	2	2
182	те же	2	2
183	а вовсе	2	2
184	этот стиль	2	2
185	его слово	4	2
186	ибо он	2	2
187	должно быть	3	2
188	так же	8	2
189	чужого слова	5	2
190	сказать что	2	2
191	потому что	12	2
192	в речах	8	2
193	же и	2	2
194	но он	3	2
195	того или	2	2
196	рассказ в	2	2
197	с которыми	2	2
198	между тем	3	2
199	не является	2	2
200	в романах	3	2
201	а как	2	2
202	нисколько не	2	2
203	в котором	3	2
204	он может	2	2
205	бы его	4	2
206	в одном	5	2
207	том что	3	2
208	не с	2	2
209	то в	2	2
210	но не	4	2
211	по своему	3	2
212	мы уже	6	2
213	его слова	3	2
214	с которым	7	2
215	наконец в	3	2
216	даже в	5	2
217	слово не	2	2
218	среди других	2	2
219	в ее	3	2
220	как раз	4	2
221	так в	2	2
222	а с	3	2
223	свои собственные	2	2
224	на самом	11	2
225	только на	4	2
226	и слово	8	2
227	и у	5	2
228	той же	2	2
229	такая же	2	2
230	и то	3	2
231	в виде	4	2
232	эти слова	3	2
233	а между	3	2
234	в другом	8	2
235	на протяжении	5	2
236	и вообще	2	2
237	с другом	2	2
238	голоса в	2	2
