N	2gram	Vygotskiy__5	FransuaR
1	и в	30	40
2	то есть	13	18
3	и его	6	17
4	прежде всего	4	16
5	в романе	2	15
6	в этом	14	15
7	мы уже	6	13
8	не только	16	13
9	и не	6	13
10	в его	4	13
11	что в	24	12
12	вовсе не	3	12
13	как и	6	11
14	но и	6	11
15	таким образом	20	10
16	как мы	5	10
17	в них	4	9
18	и все	4	9
19	в сущности	12	9
20	может быть	11	9
21	он не	3	9
22	в том	27	8
23	и до	2	8
24	у него	3	8
25	все эти	2	8
26	и с	2	8
27	той же	3	8
28	и на	3	8
29	но в	5	8
30	в своем	6	7
31	в одном	2	7
32	то же	7	7
33	в виду	4	7
34	в этих	3	6
35	к этому	3	6
36	в образах	2	6
37	в самом	14	6
38	во всех	2	6
39	в своей	4	6
40	в той	3	6
41	связи с	2	6
42	в то	2	6
43	до конца	2	6
44	он говорит	3	6
45	мы видим	8	5
46	как раз	13	5
47	в нем	7	5
48	то что	37	5
49	а не	8	5
50	и для	6	5
51	в основе	7	5
52	в своих	5	5
53	для него	3	5
54	в нашем	2	4
55	у нас	4	4
56	том что	21	4
57	до сих	5	4
58	было бы	5	4
59	в ней	4	4
60	из них	2	4
61	и потому	5	4
62	ни в	3	4
63	один из	5	4
64	жизни и	6	4
65	сих пор	5	4
66	в их	3	4
67	все это	2	4
68	так в	3	4
69	только на	4	4
70	о том	10	4
71	и о	3	4
72	в данном	3	4
73	того чтобы	20	4
74	и даже	2	4
75	и здесь	6	4
76	так как	9	4
77	с его	2	3
78	если бы	11	3
79	в частности	4	3
80	и к	4	3
81	об этом	3	3
82	он был	2	3
83	в ее	3	3
84	в этой	5	3
85	для этого	9	3
86	одна из	3	3
87	еще не	5	3
88	и есть	5	3
89	никак не	6	3
90	и следовательно	2	3
91	как бы	19	3
92	еще в	2	3
93	и наконец	3	3
94	что и	3	3
95	вместе с	12	3
96	так и	3	3
97	как в	3	3
98	по отношению	2	3
99	не может	9	3
100	а в	4	3
101	на самом	2	3
102	там где	4	3
103	мы находим	2	3
104	самом деле	8	3
105	для того	20	3
106	между ними	2	3
107	и как	7	3
108	но все	2	3
109	можно было	3	3
110	связь между	2	3
111	сказать что	9	3
112	тем что	6	3
113	при этом	8	3
114	в отличие	2	3
115	в себе	5	3
116	в другом	3	3
117	во всем	2	3
118	только в	5	3
119	в конце	4	3
120	отличие от	2	3
121	из самых	2	2
122	уже в	6	2
123	времени и	3	2
124	о чем	4	2
125	сравнению с	4	2
126	в состоянии	3	2
127	хотя бы	3	2
128	в течение	2	2
129	с другой	9	2
130	это не	3	2
131	и так	2	2
132	из этих	3	2
133	это в	3	2
134	что он	17	2
135	и вот	2	2
136	или иной	2	2
137	можно сказать	2	2
138	мы знаем	2	2
139	все же	7	2
140	это и	2	2
141	это есть	3	2
142	на этом	6	2
143	но не	7	2
144	мы увидим	9	2
145	и другие	3	2
146	в большей	2	2
147	и если	6	2
148	на его	3	2
149	по преимуществу	2	2
150	и той	2	2
151	из этого	2	2
152	той или	2	2
153	в котором	2	2
154	дело в	2	2
155	в целом	5	2
156	данном случае	3	2
157	в форме	2	2
158	в нашей	2	2
159	этом отношении	3	2
160	именно в	6	2
161	в последних	2	2
162	одной и	2	2
163	с помощью	2	2
164	тем же	3	2
165	рядом с	5	2
166	потому что	23	2
167	говорит он	2	2
168	он в	2	2
169	он дает	2	2
170	с этим	2	2
171	даже и	2	2
172	но он	3	2
173	точки зрения	7	2
174	по сравнению	4	2
175	все то	2	2
176	которые он	2	2
177	как он	2	2
178	и это	8	2
179	в которой	3	2
180	того же	2	2
181	мы не	3	2
