N	2gram	Vygotskiy__4	Istorich
1	и в	33	24
2	что он	20	21
3	не только	7	21
4	и т	6	17
5	т д	2	16
6	может быть	22	14
7	не может	10	14
8	что в	21	13
9	мы имеем	2	12
10	как в	3	12
11	в этом	28	12
12	и здесь	3	12
13	но и	3	11
14	это не	6	10
15	у него	6	10
16	том что	22	10
17	а в	4	10
18	и что	25	10
19	мы видим	6	10
20	с другой	2	9
21	не в	2	9
22	все же	5	9
23	о том	20	9
24	потому что	24	9
25	что и	3	8
26	все это	13	8
27	другой стороны	2	8
28	то же	9	8
29	а не	6	8
30	так как	12	8
31	один из	2	7
32	в том	21	7
33	одна из	4	7
34	во всех	2	7
35	то что	44	7
36	вместе с	8	7
37	таким образом	13	7
38	тем что	3	6
39	всех этих	3	6
40	с этой	4	6
41	об этом	4	6
42	для нас	7	6
43	как и	5	6
44	так же	13	6
45	но не	3	6
46	мы увидим	2	6
47	в нем	7	6
48	он не	11	6
49	и все	12	6
50	того что	4	6
51	во время	6	6
52	только в	4	6
53	как он	5	6
54	что это	13	6
55	в тех	2	5
56	одной стороны	3	5
57	то это	3	5
58	так и	3	5
59	с одной	3	5
60	что она	10	5
61	здесь мы	3	5
62	с ним	5	5
63	ничего не	2	5
64	в русской	2	5
65	героя и	2	5
66	но в	2	5
67	никогда не	5	4
68	что у	4	4
69	и говорит	3	4
70	вовсе не	5	4
71	он может	2	4
72	по существу	2	4
73	но все	2	4
74	представляет собой	2	4
75	при этом	2	4
76	мы уже	5	4
77	же как	3	4
78	как бы	25	4
79	ли он	2	4
80	в их	2	4
81	и не	13	4
82	совершенно ясно	8	4
83	ее на	2	4
84	не имеет	2	4
85	мы не	5	4
86	точки зрения	6	4
87	мы должны	6	4
88	мы можем	5	4
89	уже в	2	3
90	с его	2	3
91	в них	2	3
92	если он	2	3
93	вопрос о	2	3
94	на то	10	3
95	видим что	2	3
96	так что	7	3
97	что они	6	3
98	после этого	6	3
99	кажется что	2	3
100	и если	9	3
101	может его	2	3
102	например в	3	3
103	том чтобы	4	3
104	себе и	2	3
105	его в	3	3
106	не все	2	3
107	при помощи	4	3
108	когда он	7	3
109	сих пор	3	3
110	ее в	4	3
111	как мы	4	3
112	и она	2	3
113	что царь	2	3
114	и наконец	2	3
115	и он	3	3
116	и его	5	3
117	знаем что	4	3
118	уже знаем	3	3
119	из этих	2	3
120	связи с	2	3
121	что мы	6	3
122	в конце	8	3
123	как только	2	2
124	перед нами	6	2
125	не будет	4	2
126	тому что	6	2
127	думать что	2	2
128	та же	3	2
129	и так	4	2
130	и от	2	2
131	лежит в	2	2
132	только после	5	2
133	к этому	4	2
134	прежде всего	2	2
135	к которой	3	2
136	не можем	3	2
137	и ее	2	2
138	в то	3	2
139	мы знаем	2	2
140	ни в	3	2
141	в ее	2	2
142	без всякого	2	2
143	что его	3	2
144	говорит о	4	2
145	в руках	2	2
146	то время	2	2
147	что при	2	2
148	так например	4	2
149	она не	3	2
150	тот же	3	2
151	было бы	12	2
152	в каких	2	2
153	в действительности	2	2
154	в самом	12	2
155	и эта	2	2
156	он говорит	3	2
157	и о	4	2
158	должно было	2	2
159	и когда	2	2
160	в котором	2	2
161	на него	4	2
162	со стороны	2	2
163	оказывается что	2	2
164	связь с	5	2
165	не по	2	2
166	точно так	3	2
167	нами в	2	2
168	все дело	2	2
169	не просто	4	2
170	что не	4	2
171	на этот	3	2
172	в которой	4	2
173	как это	14	2
174	его не	2	2
175	увидим что	3	2
176	время как	2	2
177	почти всегда	2	2
178	что этот	3	2
179	можно найти	2	2
180	сказать что	13	2
181	ничем не	2	2
182	в основе	3	2
183	из них	4	2
184	в одной	2	2
185	с этим	5	2
186	но он	6	2
187	и на	5	2
188	отца и	2	2
189	этот вопрос	4	2
190	во всем	2	2
191	и другое	2	2
192	что эти	2	2
193	все эти	6	2
194	и это	5	2
195	конечно не	3	2
196	должен был	3	2
197	то чтобы	2	2
198	и другую	3	2
199	видит в	3	2
200	до сих	3	2
