N	2gram	Vygotskiy__5	KulturaY
1	и т	7	39
2	потому что	23	25
3	т п	3	24
4	и в	30	23
5	не только	16	20
6	в том	27	19
7	в этом	14	18
8	и не	6	16
9	было бы	5	15
10	так как	9	15
11	может быть	11	15
12	т д	3	14
13	точки зрения	7	14
14	если бы	11	12
15	у нас	4	12
16	в самом	14	12
17	все эти	2	12
18	том что	21	11
19	того чтобы	20	11
20	но в	5	11
21	что в	24	10
22	по себе	7	10
23	а не	8	10
24	вовсе не	3	9
25	вопрос о	3	9
26	в сущности	12	9
27	то что	37	9
28	самом деле	8	9
29	для того	20	9
30	хотя бы	3	9
31	можно было	3	9
32	не может	9	9
33	с другой	9	8
34	прежде всего	4	8
35	не в	8	8
36	в качестве	2	8
37	и что	23	8
38	с точки	2	8
39	что это	8	7
40	в нашем	2	7
41	в силу	3	7
42	все же	7	7
43	но и	6	7
44	другой стороны	5	7
45	с помощью	2	7
46	и с	2	7
47	это не	3	6
48	в этой	5	6
49	но не	7	6
50	вопроса о	2	6
51	то же	7	6
52	этот вопрос	4	6
53	и на	3	6
54	ту же	2	6
55	что мы	11	6
56	не могут	3	5
57	должна быть	2	5
58	что все	6	5
59	этом смысле	2	5
60	ясно что	6	5
61	что он	17	5
62	об этом	3	5
63	по существу	2	5
64	тот же	3	5
65	еще не	5	5
66	несмотря на	5	5
67	в его	4	5
68	один из	5	5
69	должен быть	2	5
70	и тем	6	5
71	речь в	2	5
72	вместе с	12	5
73	приводит к	2	5
74	все это	2	5
75	таким образом	20	5
76	там где	4	5
77	и вот	2	5
78	целый ряд	3	5
79	как это	7	5
80	и то	9	5
81	само по	2	5
82	и здесь	6	5
83	только в	5	5
84	зависимости от	7	5
85	мы имеем	8	5
86	была бы	3	4
87	в зависимости	6	4
88	в них	4	4
89	перед нами	2	4
90	к этому	3	4
91	на то	17	4
92	если мы	16	4
93	можно сказать	2	4
94	к тому	8	4
95	что на	3	4
96	но только	3	4
97	мы знаем	2	4
98	для нас	3	4
99	ни в	3	4
100	но все	2	4
101	должно быть	2	4
102	в нашей	2	4
103	или в	6	4
104	от того	4	4
105	как бы	19	4
106	в нем	7	4
107	со стороны	3	4
108	так же	13	4
109	и о	3	4
110	в данном	3	4
111	в результате	4	4
112	сказать что	9	4
113	могут быть	8	4
114	в каком	3	4
115	в то	2	4
116	в конце	4	4
117	ничего не	2	4
118	так и	3	4
119	чем в	2	3
120	на этом	6	3
121	уже в	6	3
122	казалось бы	4	3
123	у него	3	3
124	для этого	9	3
125	гораздо более	2	3
126	что оно	6	3
127	о которых	2	3
128	же в	2	3
129	это и	2	3
130	того же	2	3
131	лучшем случае	3	3
132	до конца	2	3
133	в большей	2	3
134	совершенно не	6	3
135	связи с	2	3
136	никак не	6	3
137	в ней	4	3
138	он не	3	3
139	что и	3	3
140	что когда	2	3
141	что она	6	3
142	как в	3	3
143	отличается от	2	3
144	как раз	13	3
145	так в	3	3
146	в форме	2	3
147	с этим	2	3
148	этом отношении	3	3
149	не знает	2	3
150	именно в	6	3
151	как мы	5	3
152	сводится к	5	3
153	того что	8	3
154	из которых	4	3
155	а в	4	3
156	и его	6	3
157	в лучшем	3	3
158	конце концов	2	3
159	тем что	6	3
160	знаем что	2	3
161	и это	8	3
162	в виду	4	3
163	в отношении	2	2
164	же как	2	2
165	с тем	8	2
166	себе не	2	2
167	это в	3	2
168	и есть	5	2
169	в частности	4	2
170	никогда не	9	2
171	состоит в	3	2
172	что между	2	2
173	о котором	6	2
174	что у	3	2
175	с этой	2	2
176	не как	3	2
177	и все	4	2
178	и до	2	2
179	представить себе	2	2
180	их не	2	2
181	что они	5	2
182	мы могли	4	2
183	этом случае	2	2
184	ли не	2	2
185	в другом	3	2
186	и потому	5	2
187	только о	2	2
188	с одной	12	2
189	мне кажется	3	2
190	что если	6	2
191	очевидно что	2	2
192	бы сказать	2	2
193	с той	2	2
194	в свою	3	2
195	тех пор	2	2
196	как будто	6	2
197	когда в	2	2
198	мы с	3	2
199	на примере	4	2
200	при этом	8	2
201	по поводу	3	2
202	и если	6	2
203	что касается	2	2
204	по преимуществу	2	2
205	обратить внимание	2	2
206	указывает что	5	2
207	и даже	2	2
208	был бы	5	2
209	по сравнению	4	2
210	в своей	4	2
211	на том	2	2
212	данном случае	3	2
213	в их	3	2
214	и следовательно	2	2
215	в своем	6	2
216	в отличие	2	2
217	того как	2	2
218	и для	6	2
219	которых мы	4	2
220	все равно	2	2
221	на самом	2	2
222	как и	6	2
223	и сейчас	3	2
224	в той	3	2
225	на этот	3	2
226	тем же	3	2
227	бы на	2	2
228	той же	3	2
229	рядом с	5	2
230	материал для	2	2
231	в глазах	2	2
232	в которых	2	2
233	даже и	2	2
234	в своих	5	2
235	это только	3	2
236	мы должны	3	2
237	могли бы	4	2
238	заключается в	8	2
239	что эта	4	2
240	ответ на	5	2
241	иметь в	3	2
242	отличие от	2	2
243	отношения к	2	2
244	слов и	2	2
