N	2gram	Vygotskiy__4	Narrotol
1	не только	15	31
2	но и	9	27
3	и не	8	23
4	при этом	12	19
5	может быть	12	15
6	в частности	5	14
7	в качестве	21	14
8	как и	9	13
9	а не	7	13
10	а в	2	13
11	только в	10	12
12	в этом	24	12
13	и в	20	11
14	в данном	2	11
15	состоит в	4	10
16	такого рода	6	10
17	и его	5	10
18	тогда как	2	10
19	то что	15	9
20	то же	16	8
21	в том	42	8
22	данном случае	2	8
23	со стороны	3	8
24	и т.п	2	8
25	не может	6	8
26	представляет собой	3	8
27	если бы	5	7
28	у него	2	7
29	том что	35	7
30	но в	3	7
31	и т.д	2	6
32	к тому	6	6
33	а также	2	6
34	не в	4	6
35	и он	2	6
36	в самом	6	6
37	как бы	7	6
38	один из	3	6
39	тому же	6	6
40	в себе	10	6
41	в его	11	6
42	в этой	3	6
43	перед нами	5	5
44	в своей	7	5
45	так и	5	5
46	тем самым	7	5
47	столь же	3	5
48	и на	6	5
49	потому что	12	5
50	между двумя	2	5
51	точки зрения	24	5
52	слова в	9	4
53	никогда не	5	4
54	из этих	2	4
55	что на	2	4
56	все же	5	4
57	для него	2	4
58	но не	3	4
59	прежде всего	2	4
60	еще не	2	4
61	к нему	2	4
62	в ней	2	4
63	и тем	8	4
64	в нем	2	4
65	из них	4	4
66	не по	2	4
67	как в	5	4
68	внимание на	3	4
69	того что	10	4
70	того чтобы	7	4
71	в речи	4	4
72	о том	5	4
73	в сознании	4	4
74	не менее	3	3
75	тому как	2	3
76	но они	2	3
77	что в	19	3
78	в следующей	2	3
79	в нашем	4	3
80	в своем	4	3
81	это не	5	3
82	что он	6	3
83	идет о	3	3
84	и как	9	3
85	в начале	2	3
86	в целом	11	3
87	самом деле	7	3
88	но как	2	3
89	как известно	3	3
90	для того	5	3
91	может служить	2	3
92	но для	2	3
93	речь идет	5	3
94	не является	5	3
95	в ходе	4	3
96	в современной	2	3
97	этом отношении	7	3
98	именно в	3	3
99	едва ли	2	3
100	в слове	2	3
101	и то	10	3
102	также и	2	3
103	их в	2	3
104	и с	4	3
105	подобно тому	2	3
106	как это	9	3
107	мы имеем	2	3
108	между тем	9	3
109	в известном	2	2
110	по мере	4	2
111	отнюдь не	3	2
112	в этих	3	2
113	между собой	5	2
114	которая в	2	2
115	не подлежит	3	2
116	в сущности	4	2
117	в свою	2	2
118	на то	5	2
119	как мы	13	2
120	и того	5	2
121	зависимости от	2	2
122	свою очередь	2	2
123	по своему	4	2
124	переход от	2	2
125	между ними	4	2
126	одно и	6	2
127	они могут	2	2
128	никак не	2	2
129	в обоих	3	2
130	и является	3	2
131	со словами	3	2
132	всяком случае	3	2
133	не имеет	2	2
134	раз в	2	2
135	себя в	3	2
136	вместе с	8	2
137	ли не	2	2
138	только на	2	2
139	и тогда	2	2
140	другой стороны	9	2
141	только что	4	2
142	в отличие	2	2
143	в связи	3	2
144	входит в	2	2
145	и только	4	2
146	если не	2	2
147	ключ к	4	2
148	в той	2	2
149	тем же	4	2
150	с другой	12	2
151	и для	4	2
152	друг друга	4	2
153	отличие от	2	2
154	роль в	4	2
155	в таком	2	2
156	нас в	3	2
157	друг на	5	2
158	в результате	8	2
159	сказать что	6	2
160	во всяком	4	2
161	мы можем	5	2
162	и от	3	2
163	детей это	2	2
164	на друга	5	2
165	связи с	3	2
166	что мы	7	2
167	же самое	7	2
168	один и	7	2
169	в равной	3	2
170	здесь не	2	2
171	в чем	3	2
172	в области	4	2
