N	2gram	Propp_Isto_7	Problema
1	и в	24	30
2	то что	7	18
3	не только	21	18
4	том что	10	17
5	в этом	12	17
6	и даже	3	14
7	но и	11	13
8	таким образом	7	13
9	потому что	9	13
10	в том	7	12
11	и не	4	12
12	а именно	6	12
13	о том	9	12
14	у него	10	11
15	так что	3	11
16	для нас	6	10
17	точки зрения	4	10
18	на земле	2	9
19	все же	9	9
20	сказать что	2	9
21	но в	5	9
22	только в	6	9
23	и все	6	9
24	в конце	3	8
25	вовсе не	4	8
26	хотя и	3	8
27	никогда не	4	7
28	что он	21	7
29	как и	6	7
30	в дальнейшем	3	7
31	связи с	3	7
32	но не	6	7
33	может быть	14	7
34	вместе с	7	7
35	так и	5	7
36	говорит о	2	7
37	в связи	2	7
38	не в	9	7
39	здесь не	2	7
40	с другой	9	6
41	прежде всего	2	6
42	уже не	2	6
43	как бы	4	6
44	в нем	6	6
45	что и	8	6
46	другой стороны	8	6
47	и что	10	6
48	а в	10	6
49	и его	3	6
50	и на	2	6
51	можно найти	2	6
52	его в	3	6
53	при помощи	3	6
54	так как	8	6
55	не менее	5	5
56	что в	13	5
57	что у	4	5
58	в которой	2	5
59	тем не	4	5
60	в силу	2	5
61	так же	6	5
62	в самом	2	5
63	и о	2	5
64	не может	14	5
65	не просто	2	5
66	а не	8	5
67	и у	2	5
68	что этот	2	5
69	но он	2	5
70	того как	3	5
71	мы можем	4	5
72	если не	4	4
73	тогда когда	3	4
74	ни в	2	4
75	об этом	6	4
76	но все	4	4
77	при этом	4	4
78	того же	2	4
79	было бы	2	4
80	этот мотив	3	4
81	в качестве	3	4
82	а его	3	4
83	не так	2	4
84	огонь и	2	4
85	оказывается что	2	4
86	и он	3	4
87	или в	8	4
88	в то	2	4
89	и другие	9	3
90	точно так	2	3
91	не всегда	4	3
92	все в	2	3
93	в ее	2	3
94	что его	2	3
95	нас не	2	3
96	что они	3	3
97	тот же	2	3
98	то время	2	3
99	после того	4	3
100	еще не	8	3
101	одной стороны	5	3
102	он не	6	3
103	в русской	5	3
104	а потом	2	3
105	и тем	2	3
106	с одной	5	3
107	того что	6	3
108	здесь тоже	2	3
109	к нему	7	3
110	в других	4	3
111	время как	2	3
112	и после	2	3
113	он в	2	3
114	и другое	2	3
115	с ним	5	3
116	видит в	2	3
117	не могут	2	2
118	на небе	2	2
119	по этому	2	2
120	но тем	2	2
121	в них	3	2
122	как в	12	2
123	это не	10	2
124	с этой	6	2
125	уже в	3	2
126	не все	3	2
127	один из	7	2
128	представление о	3	2
129	если он	3	2
130	к этому	2	2
131	на то	3	2
132	небо и	2	2
133	то же	8	2
134	как мы	3	2
135	без всякого	2	2
136	по существу	4	2
137	участие в	2	2
138	не будет	2	2
139	что здесь	7	2
140	и нет	2	2
141	кроме того	3	2
142	до сих	2	2
143	в данном	4	2
144	что не	2	2
145	в целях	2	2
146	мы имеем	12	2
147	на его	2	2
148	конечно не	2	2
149	за него	4	2
150	но для	2	2
151	в брак	4	2
152	в котором	2	2
153	ли он	4	2
154	из них	2	2
155	когда он	3	2
156	на него	2	2
157	ее в	3	2
158	данном случае	3	2
159	отношение к	5	2
160	то и	4	2
161	дает ему	2	2
162	все эти	2	2
163	мы не	4	2
164	они не	2	2
165	он говорит	2	2
166	по его	2	2
167	доказывает что	5	2
168	его не	2	2
169	тем что	6	2
170	в одной	2	2
171	на свое	2	2
172	его на	2	2
173	в таких	2	2
174	его за	2	2
175	в чем	5	2
176	ничего не	5	2
177	это конечно	2	2
178	тоже не	3	2
179	сих пор	3	2
