N	2gram	Bakhtin_Pr_4	Psycholo
1	то что	4	32
2	и в	46	31
3	в том	9	30
4	то есть	40	26
5	что в	4	23
6	может быть	23	22
7	таким образом	4	20
8	при этом	5	19
9	так как	5	18
10	не может	19	17
11	как и	12	16
12	том что	4	16
13	и не	27	16
14	точки зрения	11	15
15	только в	6	14
16	а не	11	13
17	не только	14	13
18	что и	3	13
19	так же	3	12
20	если мы	5	12
21	мы не	4	12
22	в этом	16	12
23	в самом	9	11
24	могут быть	2	11
25	не в	10	11
26	на то	3	10
27	в сущности	7	10
28	потому что	4	10
29	по себе	7	9
30	ни в	6	9
31	как в	4	9
32	самом деле	4	9
33	никогда не	6	8
34	вместе с	2	8
35	все это	6	8
36	и что	3	8
37	во всяком	2	8
38	что мы	2	8
39	что он	6	7
40	есть в	6	7
41	и его	6	7
42	сказать что	2	7
43	о том	5	7
44	вовсе не	9	6
45	до конца	4	6
46	было бы	3	6
47	если бы	3	6
48	из этих	3	6
49	целый ряд	2	6
50	а в	2	6
51	и даже	3	6
52	в его	9	6
53	и все	9	5
54	все же	4	5
55	так что	2	5
56	для нас	2	5
57	она не	3	5
58	совершенно не	4	5
59	как бы	19	5
60	в процессе	4	5
61	другой стороны	3	5
62	и для	3	5
63	то же	6	5
64	с другой	3	5
65	и совершенно	2	5
66	в то	5	5
67	к тому	2	4
68	в котором	5	4
69	все время	2	4
70	и другие	3	4
71	в виду	4	4
72	прежде всего	9	4
73	и так	2	4
74	очень часто	4	4
75	в себе	7	4
76	указывает на	2	4
77	отличие от	3	4
78	по существу	3	4
79	что я	6	4
80	же как	2	4
81	одна из	2	4
82	мы увидим	6	4
83	у него	5	4
84	у нас	2	4
85	и о	3	4
86	никак не	3	4
87	в этих	4	4
88	те же	2	4
89	в результате	2	4
90	мы можем	4	4
91	этого слова	2	4
92	там где	2	4
93	между тем	2	4
94	могло бы	2	4
95	мы имеем	3	4
96	уже в	4	3
97	не могут	3	3
98	в своем	3	3
99	у пушкина	2	3
100	в каждом	6	3
101	должна быть	2	3
102	вопрос о	2	3
103	стороны и	2	3
104	и к	9	3
105	точек зрения	4	3
106	себе а	2	3
107	но это	6	3
108	но не	4	3
109	все что	2	3
110	смысле слова	2	3
111	до сих	8	3
112	например в	4	3
113	в этой	3	3
114	хотя и	6	3
115	в слове	3	3
116	он не	4	3
117	сих пор	8	3
118	жизни и	5	3
119	в своей	3	3
120	так и	4	3
121	только на	3	3
122	в отличие	3	3
123	не было	2	3
124	и других	4	3
125	тем же	3	3
126	и по	2	3
127	той же	3	3
128	почти всегда	3	3
129	в которых	2	3
130	в одной	2	3
131	и только	3	3
132	с этим	2	3
133	слова в	13	3
134	у меня	3	3
135	во всем	4	3
136	может стать	2	3
137	в конце	3	3
138	и это	3	3
139	в художественном	2	3
140	в произведении	2	3
141	но в	6	3
142	не менее	2	2
143	такой же	3	2
144	этих двух	4	2
145	сама по	2	2
146	этом смысле	2	2
147	и как	2	2
148	и во	3	2
149	и другого	2	2
150	человека и	3	2
151	в жизни	5	2
152	с ним	2	2
153	и здесь	4	2
154	на два	3	2
155	уже не	4	2
156	себя и	3	2
157	более или	3	2
158	того же	3	2
159	не дает	2	2
160	что такое	2	2
161	него в	3	2
162	и их	3	2
163	к другим	2	2
164	том же	4	2
165	и следовательно	2	2
166	далеко не	3	2
167	в него	6	2
168	к жизни	2	2
169	на почве	2	2
170	речь и	2	2
171	и тем	2	2
172	в нем	17	2
173	отношение к	3	2
174	когда он	2	2
175	но и	12	2
176	или менее	3	2
177	без всякого	2	2
178	что же	3	2
179	мысли и	2	2
180	приводит к	4	2
181	как мы	12	2
182	отличается от	3	2
183	как раз	7	2
184	то и	2	2
185	слова то	3	2
186	является предметом	2	2
187	в себя	4	2
188	к нему	5	2
189	с точки	9	2
190	увидим что	2	2
191	ничего не	2	2
192	к ним	4	2
193	их в	3	2
194	бы ни	2	2
195	и с	7	2
196	бы и	2	2
197	бы в	3	2
198	ту же	2	2
199	в поэзии	2	2
200	если же	5	2
201	как он	3	2
202	одном из	2	2
203	в одном	11	2
