N	2gram	Bakhtin_Fr_4	Dialekti
1	и не	16	27
2	точки зрения	4	25
3	и в	29	24
4	не только	10	23
5	не может	2	19
6	и есть	4	16
7	то что	4	14
8	с точки	2	14
9	может быть	2	13
10	таким образом	20	13
11	и даже	3	13
12	что он	4	13
13	вовсе не	9	13
14	что это	5	12
15	того что	3	12
16	есть и	4	12
17	в сущности	6	10
18	ни в	2	9
19	но и	9	9
20	ни того	2	9
21	нет ничего	2	9
22	прежде всего	8	8
23	и как	3	8
24	том что	3	8
25	в этом	11	8
26	если же	2	8
27	никогда не	2	7
28	другими словами	2	7
29	в особенности	2	7
30	даже и	2	7
31	в виду	2	7
32	это и	5	7
33	как и	12	7
34	как раз	2	7
35	кроме того	2	6
36	все это	4	6
37	и с	9	6
38	о том	2	6
39	так как	7	6
40	превращается в	3	6
41	и все	13	6
42	не на	2	6
43	то же	10	6
44	в том	7	5
45	но это	4	5
46	хотя и	2	5
47	жизни и	4	5
48	и его	8	5
49	как на	2	5
50	в то	10	5
51	в них	7	5
52	и к	2	5
53	же вы	2	5
54	он не	3	5
55	так и	11	5
56	уже не	2	5
57	только в	2	5
58	с другой	4	4
59	это не	5	4
60	то время	2	4
61	к тому	2	4
62	но только	2	4
63	так же	7	4
64	сказать что	5	4
65	на первый	2	4
66	конечно не	4	4
67	в чем	3	4
68	жизнь и	4	4
69	тому как	3	4
70	и то	2	4
71	подобно тому	3	4
72	и это	2	4
73	перед нами	4	3
74	быть может	2	3
75	вот это	3	3
76	все же	3	3
77	все время	3	3
78	в своем	3	3
79	в одной	2	3
80	есть в	2	3
81	же время	8	3
82	одной стороны	2	3
83	в основе	2	3
84	в нем	5	3
85	из них	6	3
86	с одной	2	3
87	все эти	9	3
88	на свете	2	3
89	друг друга	2	3
90	и на	11	3
91	мир в	2	3
92	он и	5	3
93	мы уже	10	3
94	мир и	2	3
95	тем что	4	3
96	уже и	2	3
97	мира и	4	3
98	с полной	2	3
99	и о	5	3
100	но она	2	3
101	как бы	8	3
102	имеется в	3	3
103	для того	3	3
104	к нему	3	3
105	той же	3	3
106	в слове	2	3
107	это же	2	3
108	и этим	2	3
109	в частности	3	2
110	что у	3	2
111	на этом	2	2
112	еще не	4	2
113	о вере	2	2
114	при этом	3	2
115	и ноги	3	2
116	у меня	2	2
117	другой стороны	3	2
118	еще и	7	2
119	именно в	2	2
120	и вот	3	2
121	они не	2	2
122	руки и	4	2
123	и по	5	2
124	же и	3	2
125	в своих	2	2
126	также и	4	2
127	их в	2	2
128	в ней	3	2
129	и здесь	3	2
130	но в	12	2
131	но они	4	2
132	с его	4	2
133	у него	5	2
134	на котором	2	2
135	нового времени	2	2
136	исторического процесса	2	2
137	в их	2	2
138	но как	3	2
139	то в	3	2
140	но не	2	2
141	ведь это	3	2
142	вы и	2	2
143	со стороны	2	2
144	себя в	2	2
145	на них	2	2
146	и они	3	2
147	как мы	10	2
148	и у	2	2
149	и для	2	2
150	или в	2	2
151	которое не	2	2
152	в себе	3	2
153	из этого	2	2
154	учения о	2	2
155	в его	8	2
