N	2gram	Vygotskiy__3	Problemy
1	и в	25	34
2	и не	10	29
3	как бы	10	27
4	что он	6	23
5	в его	15	22
6	к другому	2	20
7	может быть	13	19
8	в нем	2	19
9	не может	6	19
10	и все	4	19
11	как и	15	18
12	все это	6	16
13	и его	2	16
14	в этом	14	16
15	прежде всего	4	15
16	он не	4	15
17	то же	2	14
18	для него	5	13
19	но и	4	12
20	и к	5	12
21	потому что	6	12
22	в то	4	12
23	то что	15	11
24	не только	6	10
25	слова и	6	10
26	в отношении	6	9
27	не в	6	9
28	самого начала	6	8
29	никогда не	4	8
30	с самого	6	8
31	в самом	3	8
32	так же	17	8
33	точки зрения	6	8
34	с ним	4	8
35	и слово	3	8
36	и для	2	8
37	слова в	2	7
38	что в	17	7
39	этого слова	4	7
40	все же	6	7
41	как мы	8	7
42	там где	4	7
43	что они	10	6
44	и на	6	6
45	с ними	3	6
46	слово с	2	6
47	с его	2	6
48	мы уже	5	6
49	отношению к	2	6
50	так и	5	6
51	в плане	2	6
52	в себе	2	6
53	только в	10	6
54	все время	2	5
55	что это	5	5
56	и от	2	5
57	к тому	4	5
58	так что	2	5
59	но все	2	5
60	и что	10	5
61	того что	10	5
62	и сам	3	5
63	всяком случае	4	5
64	в целом	13	5
65	из них	4	5
66	по отношению	3	5
67	таким образом	17	5
68	не мог	4	5
69	а в	4	5
70	мы должны	6	5
71	с тем	16	5
72	в одном	2	5
73	что и	10	5
74	и у	6	5
75	во всяком	4	5
76	в чем	2	5
77	но на	3	4
78	с другой	6	4
79	ни было	2	4
80	ни в	9	4
81	но это	5	4
82	на этом	3	4
83	при этом	5	4
84	на его	2	4
85	все эти	7	4
86	но как	3	4
87	в начале	2	4
88	его в	3	4
89	так как	12	4
90	если бы	5	4
91	этом смысле	2	4
92	мы остановимся	2	4
93	но не	6	4
94	еще не	4	4
95	внутренней речи	19	4
96	как в	9	4
97	в мире	2	4
98	с другими	2	4
99	тем что	8	4
100	в виде	3	4
101	и это	4	4
102	вместе с	14	4
103	не менее	6	3
104	уже в	7	3
105	для этого	2	3
106	его к	3	3
107	в том	23	3
108	что с	4	3
109	в реальном	2	3
110	хотя и	2	3
111	в него	3	3
112	в котором	3	3
113	с ее	5	3
114	мы видели	6	3
115	уже говорили	5	3
116	другой стороны	3	3
117	к одному	5	3
118	должно быть	2	3
119	их в	3	3
120	говорит он	4	3
121	во всем	3	3
122	в высшей	6	3
123	как он	3	3
124	бы в	2	3
125	от другого	2	3
126	внутренняя речь	5	3
127	не как	3	3
128	и во	2	3
129	и другого	2	3
130	по себе	7	3
131	том что	20	3
132	по своему	11	3
133	между тем	3	3
134	еще в	2	3
135	в своей	2	3
136	только что	2	3
137	а с	3	3
138	и как	5	3
139	и то	2	3
140	функции в	2	3
141	говорили что	2	3
142	высшей степени	6	3
143	тому что	2	2
144	столь же	7	2
145	с этой	3	2
146	эти последние	2	2
147	и речь	4	2
148	или иной	3	2
149	тем не	5	2
150	мы знаем	4	2
151	слова мы	2	2
152	мы и	2	2
153	же слова	2	2
154	мог бы	4	2
155	друг с	5	2
156	с уже	2	2
157	к другим	2	2
158	совпадает с	6	2
159	не является	8	2
160	один из	6	2
161	друг друга	4	2
162	отличается от	3	2
163	в своем	4	2
164	и только	2	2
165	которых мы	2	2
166	что оно	4	2
167	но только	3	2
168	того или	2	2
169	как на	2	2
170	каждый из	2	2
171	в которых	3	2
172	с этим	4	2
173	той или	2	2
174	о том	5	2
175	с которыми	3	2
176	сказать что	4	2
177	как она	3	2
178	к которому	3	2
179	а как	2	2
180	всех этих	2	2
181	смысле этого	4	2
182	отнюдь не	4	2
183	однако в	2	2
184	были бы	3	2
185	в них	2	2
186	или другого	2	2
187	в жизни	3	2
188	конечно в	2	2
189	которых он	2	2
190	и того	4	2
191	то в	3	2
192	того же	6	2
193	очень часто	2	2
194	с другом	5	2
195	тот же	2	2
196	было бы	10	2
197	мы увидим	4	2
198	со всеми	6	2
199	бы с	2	2
200	и потому	2	2
201	лишь на	2	2
202	противоречии с	2	2
203	благодаря этому	6	2
204	слова не	2	2
205	когда он	3	2
206	находится в	2	2
207	в отличие	6	2
208	входит в	5	2
209	другого в	2	2
210	уже не	2	2
211	речи в	4	2
212	той же	4	2
213	у человека	2	2
214	тому как	2	2
215	связан с	2	2
216	между двумя	2	2
217	вступает в	2	2
218	которые в	3	2
219	отличие от	6	2
