N	2gram	Voloshinov_1	Dialekti
1	и не	8	30
2	а не	2	18
3	может быть	8	17
4	то что	6	16
5	и в	13	15
6	как бы	6	14
7	не имеет	2	14
8	так как	3	14
9	точки зрения	7	14
10	прежде всего	9	11
11	в том	2	11
12	не может	8	11
13	говорить о	3	11
14	и все	3	11
15	в этом	2	11
16	том что	2	10
17	было бы	4	9
18	все это	4	9
19	мы не	4	9
20	то же	4	9
21	и пр	7	9
22	с точки	5	9
23	не в	3	8
24	что иное	2	8
25	иное как	2	8
26	не что	2	8
27	в себе	3	8
28	не только	6	8
29	в чем	2	8
30	и ее	2	8
31	что в	3	7
32	как и	3	7
33	и его	12	7
34	только в	6	7
35	и тем	2	6
36	вовсе не	2	6
37	если бы	2	6
38	нет ничего	2	6
39	так и	3	5
40	в ней	2	5
41	в нем	2	5
42	таким образом	6	5
43	есть не	2	5
44	учение о	2	5
45	и для	3	5
46	что они	2	4
47	и уже	3	4
48	но и	3	4
49	так же	2	4
50	с ними	2	4
51	мы должны	6	4
52	в одном	3	4
53	не как	3	4
54	мы видим	2	4
55	ничего общего	3	4
56	в течение	2	4
57	бы в	2	4
58	хотя бы	5	4
59	в его	7	4
60	есть прежде	3	3
61	и следовательно	2	3
62	в их	3	3
63	все эти	2	3
64	и наконец	5	3
65	с этим	3	3
66	но в	4	3
67	от этого	2	3
68	сознания и	2	3
69	мы уже	2	3
70	общего с	3	3
71	за пределы	3	3
72	в своей	4	3
73	как в	2	3
74	в данном	2	3
75	и то	3	3
76	мы можем	4	3
77	могут быть	2	3
78	и истории	2	3
79	в области	2	3
80	не менее	2	2
81	в отношении	2	2
82	говорить об	2	2
83	она является	2	2
84	с этой	2	2
85	вне всякой	2	2
86	да и	3	2
87	и может	2	2
88	при этом	2	2
89	мог бы	2	2
90	в самом	2	2
91	только его	2	2
92	никогда не	3	2
93	себе что	2	2
94	но мы	4	2
95	и их	7	2
96	другой стороны	2	2
97	лишь в	4	2
98	не мог	2	2
99	между собою	2	2
100	во всем	2	2
101	того или	2	2
102	а как	2	2
103	чем же	2	2
104	в них	2	2
105	думать что	2	2
106	в ее	3	2
107	все же	5	2
108	со всей	3	2
109	представим себе	2	2
110	в целях	2	2
111	в этот	2	2
112	ее в	2	2
113	что же	3	2
114	художественное произведение	2	2
115	во всей	2	2
116	собственно говоря	2	2
117	тем что	2	2
118	но для	3	2
119	и при	2	2
120	что эта	2	2
121	в которой	3	2
122	ни один	3	2
