N	2gram	Vygotskiy__4	Istorich
1	и в	20	24
2	что он	6	21
3	не только	15	21
4	может быть	12	14
5	не может	6	14
6	в этих	3	13
7	что в	19	13
8	мы имеем	2	12
9	как в	5	12
10	в этом	24	12
11	в ином	2	12
12	и здесь	2	12
13	но и	9	11
14	это не	5	10
15	у него	2	10
16	том что	35	10
17	а в	2	10
18	и что	8	10
19	мы видим	10	10
20	и другие	9	9
21	с другой	12	9
22	не в	4	9
23	все же	5	9
24	о том	5	9
25	потому что	12	9
26	показывает что	2	8
27	еще не	2	8
28	что и	9	8
29	другой стороны	9	8
30	то же	16	8
31	а не	7	8
32	так как	10	8
33	один из	3	7
34	в том	42	7
35	мы видели	6	7
36	в первую	4	7
37	то что	15	7
38	вместе с	8	7
39	к нему	2	7
40	что здесь	2	7
41	таким образом	25	7
42	тем что	7	6
43	с этой	4	6
44	для нас	4	6
45	как и	9	6
46	так же	11	6
47	но не	3	6
48	в нем	2	6
49	того что	10	6
50	только в	10	6
51	как он	4	6
52	что это	2	6
53	не менее	3	5
54	одной стороны	9	5
55	так и	5	5
56	с одной	9	5
57	здесь мы	2	5
58	в чем	3	5
59	но в	3	5
60	никогда не	5	4
61	по существу	3	4
62	представляет собой	3	4
63	при этом	12	4
64	одной из	3	4
65	мы уже	5	4
66	же как	6	4
67	как бы	7	4
68	в их	12	4
69	если не	2	4
70	и не	8	4
71	не имеет	2	4
72	точки зрения	24	4
73	в данном	2	4
74	мы должны	11	4
75	на первый	4	4
76	мы можем	5	4
77	уже в	6	3
78	в другой	2	3
79	в качестве	21	3
80	но они	2	3
81	тогда когда	8	3
82	раньше чем	5	3
83	на то	5	3
84	видим что	2	3
85	так что	3	3
86	что они	14	3
87	для объяснения	2	3
88	том чтобы	2	3
89	следующим образом	3	3
90	себе и	3	3
91	его в	6	3
92	когда он	3	3
93	данном случае	2	3
94	как мы	13	3
95	этой точки	4	3
96	видеть в	2	3
97	и он	2	3
98	и его	5	3
99	приходит к	3	3
100	из этих	2	3
101	связи с	3	3
102	что мы	7	3
103	тогда как	2	3
104	того как	2	3
105	как только	2	2
106	перед нами	5	2
107	тому что	4	2
108	того же	9	2
109	вообще не	2	2
110	и от	3	2
111	к этому	4	2
112	прежде всего	2	2
113	не могут	3	2
114	стороны и	2	2
115	новые и	4	2
116	это означает	2	2
117	ни в	3	2
118	это значит	2	2
119	в силу	6	2
120	которой они	2	2
121	что при	2	2
122	тот же	9	2
123	было бы	8	2
124	и тот	7	2
125	в действительности	5	2
126	на его	3	2
127	в самом	6	2
128	не имеют	3	2
129	он говорит	2	2
130	нас к	3	2
131	не совсем	2	2
132	но для	2	2
133	и когда	3	2
134	а потом	2	2
135	и тем	8	2
136	другими словами	2	2
137	на том	4	2
138	со стороны	3	2
139	по которому	2	2
140	отличается от	2	2
141	не по	2	2
142	здесь не	2	2
143	точно так	3	2
144	в связи	3	2
145	нами в	4	2
146	во многих	2	2
147	не просто	2	2
148	и у	2	2
149	что такое	5	2
150	на этот	3	2
151	свое место	2	2
152	в которой	3	2
153	это положение	5	2
154	друг друга	4	2
155	как это	9	2
156	увидим что	5	2
157	почти всегда	3	2
158	что этот	2	2
159	которые не	2	2
160	сказать что	6	2
161	в основе	17	2
162	из них	4	2
163	с этим	5	2
164	и на	6	2
165	они не	2	2
166	во всем	3	2
167	только на	2	2
168	в один	3	2
169	в приведенных	2	2
170	что эти	2	2
171	все эти	5	2
172	и это	2	2
173	нами выше	4	2
