N	3gram	Bakhtin_Pr_3	Problemy
1	с точки зрения	4	9
2	в большинстве случаев	2	8
3	не может быть	6	8
4	и не может	2	7
5	в пределах одного	2	6
6	то же время	12	5
7	в то же	12	5
8	по отношению к	5	5
9	друг с другом	2	5
10	в самом деле	3	4
11	в романах достоевского	3	4
12	как и все	2	4
13	я ведь и	3	4
14	о себе самом	5	3
15	в отличие от	2	3
16	с другой стороны	3	3
17	как раз и	2	3
18	к себе самому	14	3
19	с самим собою	7	3
20	слово о себе	4	3
21	сам знаю что	2	3
22	и сам знаю	3	3
23	ведь и сам	2	3
24	мы увидим что	2	2
25	двух голосов в	2	2
26	той или иной	2	2
27	о том что	2	2
28	друг на друга	2	2
29	но в то	3	2
30	и не в	3	2
31	сама по себе	2	2
32	в братьях карамазовых	3	2
33	с самим собой	6	2
34	в этом смысле	4	2
35	в отношении к	7	2
36	в произведениях достоевского	2	2
