N	2gram	Vygotskiy__2	Analitik
1	в этом	19	18
2	в частности	6	16
3	и в	15	16
4	не только	15	16
5	так и	8	15
6	как и	6	14
7	в том	33	12
8	но и	10	12
9	и не	7	12
10	том что	27	12
11	в качестве	4	11
12	иначе говоря	2	11
13	могут быть	2	10
14	как бы	7	10
15	при этом	3	10
16	а не	3	10
17	лишь в	3	9
18	и даже	5	9
19	в этой	6	9
20	ничего не	3	9
21	в данном	3	8
22	отнюдь не	2	8
23	состоит в	3	8
24	в целом	10	8
25	и т.п	7	8
26	представляет собой	2	8
27	к тому	7	7
28	в себе	2	7
29	то что	20	7
30	в игре	3	7
31	о том	9	7
32	а также	2	7
33	с другой	6	6
34	в самом	11	6
35	говорить о	2	6
36	может быть	9	6
37	как это	6	6
38	но в	6	6
39	и к	6	5
40	данном случае	3	5
41	с одной	7	5
42	в своем	9	4
43	столь же	2	4
44	можно сказать	2	4
45	у него	2	4
46	не в	8	4
47	за пределы	2	4
48	но не	3	4
49	того же	3	4
50	тем самым	3	4
51	для него	3	4
52	одной стороны	7	4
53	в сущности	9	4
54	в один	2	4
55	внутренней речи	5	4
56	и особенно	3	4
57	и тем	2	4
58	отношению к	5	4
59	во всех	2	4
60	как в	4	4
61	все это	4	4
62	как раз	4	4
63	по отношению	6	4
64	не может	9	4
65	и его	4	4
66	то же	5	4
67	он в	3	4
68	точки зрения	26	4
69	только в	4	4
70	в себя	2	4
71	казалось бы	8	3
72	никогда не	8	3
73	прежде всего	4	3
74	как уже	2	3
75	или иной	2	3
76	этого слова	3	3
77	что на	2	3
78	одной из	3	3
79	не удивительно	4	3
80	по поводу	4	3
81	было бы	10	3
82	и сам	3	3
83	несмотря на	4	3
84	мы имеем	3	3
85	или в	3	3
86	той или	2	3
87	что и	2	3
88	из них	3	3
89	в первой	2	3
90	со стороны	3	3
91	в их	2	3
92	приводит к	5	3
93	если бы	8	3
94	этом отношении	3	3
95	именно в	2	3
96	можно было	5	3
97	а в	4	3
98	как мы	6	3
99	тому как	2	3
100	в результате	3	3
101	тем что	2	3
102	подобно тому	2	3
103	и т.д	12	3
104	едва ли	7	3
105	в эту	4	3
106	в конечном	4	3
107	и все	3	3
108	в общем	3	2
109	в противоположность	2	2
110	того что	17	2
111	речь идет	2	2
112	уже и	2	2
113	для всех	4	2
114	в одном	2	2
115	что все	4	2
116	этом смысле	2	2
117	к этому	4	2
118	вовсе не	6	2
119	по себе	7	2
120	на то	6	2
121	конечном счете	4	2
122	отличие от	3	2
123	по существу	5	2
124	все что	5	2
125	что в	14	2
126	в споре	2	2
127	что с	5	2
128	с их	2	2
129	в своей	4	2
130	нас к	2	2
131	как основной	2	2
132	в котором	2	2
133	даже в	4	2
134	с ее	2	2
135	на этой	2	2
136	как говорит	2	2
137	и их	5	2
138	в отличие	3	2
139	вместе с	6	2
140	что она	3	2
141	языка и	3	2
142	таким образом	14	2
143	той же	2	2
144	с действительностью	2	2
145	те же	3	2
146	но эта	3	2
147	на этот	6	2
148	не имеет	4	2
149	речи в	6	2
150	и для	2	2
151	с точки	18	2
152	так же	4	2
153	на основе	7	2
154	и до	3	2
155	не следует	2	2
156	речи и	15	2
157	он не	7	2
158	к его	2	2
159	на протяжении	2	2
160	в его	2	2
161	в этих	2	2
162	сказать что	6	2
163	с ним	3	2
164	стало быть	2	2
