N	2gram	Vygotskiy__1	Istorich
1	и в	23	26
2	так же	16	18
3	то что	17	16
4	не только	16	15
5	что в	14	14
6	может быть	14	14
7	же как	6	13
8	но и	14	12
9	между двумя	2	12
10	и пр	2	11
11	что он	7	10
12	показывает что	3	10
13	так и	5	10
14	таким образом	26	10
15	и его	6	10
16	все же	3	9
17	и не	9	9
18	так как	7	9
19	то же	8	8
20	а в	2	8
21	в этих	2	7
22	превращается в	3	7
23	об этом	3	7
24	как и	14	7
25	в качестве	9	7
26	нас к	8	7
27	он не	5	7
28	как в	4	7
29	их в	4	7
30	в этом	17	7
31	мы видим	4	6
32	что они	3	6
33	мы видели	2	6
34	когда он	2	6
35	вместе с	9	6
36	не может	12	6
37	а не	3	6
38	и то	3	6
39	потому что	6	6
40	мы можем	6	6
41	могут быть	3	6
42	как он	3	6
43	и как	5	5
44	в одном	4	5
45	к этому	4	5
46	но все	2	5
47	в силу	6	5
48	но не	4	5
49	ничего не	3	5
50	в его	14	5
51	до сих	4	5
52	сих пор	4	5
53	как мы	5	5
54	и что	5	5
55	из которых	3	5
56	уже не	2	5
57	не в	4	5
58	и с	9	5
59	тем что	6	5
60	в другом	7	5
61	мы должны	5	5
62	но в	5	5
63	с собой	2	5
64	с другой	10	4
65	вовсе не	3	4
66	вопрос о	7	4
67	приводит нас	2	4
68	указывает на	2	4
69	в своей	4	4
70	даже в	2	4
71	он в	3	4
72	другой стороны	9	4
73	того как	2	4
74	его на	2	4
75	и даже	2	4
76	что этот	2	4
77	в которых	3	4
78	о том	6	4
79	представляют собой	2	4
80	только что	4	3
81	на вопрос	2	3
82	перед нами	5	3
83	и более	5	3
84	сравнению с	5	3
85	что у	2	3
86	он должен	2	3
87	по сравнению	6	3
88	в одной	3	3
89	из этих	3	3
90	в том	24	3
91	а затем	5	3
92	по существу	4	3
93	том что	21	3
94	и других	3	3
95	и при	2	3
96	во всем	3	3
97	при этом	4	3
98	она не	3	3
99	и если	3	3
100	как бы	11	3
101	все эти	4	3
102	на то	5	3
103	на него	2	3
104	данном случае	2	3
105	что она	4	3
106	только тогда	2	3
107	о природе	4	3
108	как это	2	3
109	в связь	2	3
110	в свете	4	3
111	между ними	2	3
112	не имеет	2	3
113	в данном	2	3
114	связан с	5	3
115	связи с	3	3
116	что мы	5	3
117	только в	6	3
118	человека с	2	3
119	что эта	2	3
120	там где	2	3
121	о чем	2	3
122	связана с	2	2
123	уже в	3	2
124	с тем	7	2
125	никогда не	2	2
126	смысле этого	3	2
127	он может	2	2
128	в своем	3	2
129	содержится в	2	2
130	с этим	6	2
131	и все	5	2
132	главным образом	2	2
133	по себе	5	2
134	и тем	6	2
135	с помощью	13	2
136	ни в	4	2
137	представляет собой	11	2
138	от них	2	2
139	на этом	2	2
140	привели нас	3	2
141	тех случаях	2	2
142	говорит что	4	2
143	было бы	4	2
144	если бы	5	2
145	в частности	2	2
146	в современной	2	2
147	хотя и	2	2
148	по своей	5	2
149	не могло	3	2
150	он показывает	2	2
151	хотя бы	4	2
152	нечто подобное	2	2
153	с той	2	2
154	в целом	20	2
155	не к	2	2
156	от того	6	2
157	все это	6	2
158	что это	3	2
159	связь между	6	2
160	этот вопрос	3	2
161	и вот	2	2
162	лишь в	6	2
163	того что	15	2
164	на этот	3	2
165	к этим	2	2
166	на которой	2	2
167	и на	8	2
168	с этой	6	2
169	сказать что	11	2
170	в виде	2	2
171	показывают что	3	2
172	в себе	6	2
173	же самое	3	2
174	в этой	7	2
175	но этот	2	2
176	этого слова	4	2
177	тех же	2	2
178	в области	3	2
