N	2gram	Voloshinov_1	Problema
1	и в	38	44
2	вовсе не	2	37
3	и не	14	35
4	то есть	4	34
5	может быть	13	28
6	потому что	5	25
7	не просто	2	23
8	то что	8	23
9	в том	2	21
10	только в	6	19
11	а не	6	18
12	в этом	10	17
13	для нас	3	16
14	также и	2	16
15	сказать что	3	16
16	даже и	2	16
17	если мы	4	16
18	когда мы	6	15
19	и даже	3	14
20	не только	27	14
21	и то	3	14
22	не в	6	13
23	то же	14	13
24	той или	3	12
25	но в	5	12
26	том что	3	12
27	не является	5	11
28	но и	13	10
29	в виду	3	10
30	отнюдь не	10	10
31	у нас	4	10
32	как и	10	10
33	так и	6	10
34	это не	3	9
35	и от	7	9
36	и тем	6	9
37	в нем	4	9
38	и с	5	9
39	же самое	5	9
40	как бы	28	9
41	так как	7	9
42	что он	2	9
43	в то	9	9
44	в его	6	9
45	что и	3	9
46	как нечто	2	9
47	и это	7	9
48	таким образом	7	9
49	перед нами	3	8
50	или иной	4	8
51	того что	4	8
52	что мы	11	8
53	но это	2	8
54	было бы	7	8
55	он не	2	8
56	что же	8	8
57	как мы	9	8
58	в себе	9	8
59	связи с	3	8
60	и вообще	2	8
61	здесь не	2	8
62	не может	12	7
63	в связи	2	7
64	уже не	4	7
65	еще и	2	7
66	все эти	2	7
67	мы должны	10	7
68	с ним	2	7
69	и потому	2	7
70	на самом	3	7
71	мы не	9	7
72	никогда не	7	6
73	можно сказать	4	6
74	в целом	4	6
75	другими словами	7	6
76	жизни и	3	6
77	того или	5	6
78	нет ничего	2	6
79	ясно что	2	6
80	и к	4	6
81	о том	4	6
82	все же	7	6
83	мы можем	7	6
84	не было	2	5
85	в нашем	5	5
86	или даже	2	5
87	в конце	6	5
88	да и	4	5
89	нас не	2	5
90	с тем	8	5
91	и сам	2	5
92	хотя и	3	5
93	в ней	8	5
94	все это	4	5
95	а в	5	5
96	точки зрения	10	5
97	и здесь	3	5
98	есть не	2	5
99	этом случае	3	5
100	еще не	3	5
101	тех или	4	5
102	с ней	2	5
103	гораздо более	2	5
104	в своей	2	5
105	как в	2	5
106	так же	4	5
107	только на	3	5
108	тем самым	7	5
109	и его	7	5
110	этого слова	3	5
111	но даже	2	4
112	тому что	5	4
113	иное как	2	4
114	при этом	9	4
115	совершенно не	3	4
116	же самой	2	4
117	и без	4	4
118	языка и	4	4
119	и является	5	4
120	но как	2	4
121	или иных	3	4
122	не что	4	4
123	что иное	2	4
124	самое время	2	4
125	мы уже	10	4
126	мы в	3	4
127	в ее	3	4
128	или в	2	4
129	можно было	4	4
130	тем что	2	4
131	в каком	2	4
132	как только	4	3
133	уже в	5	3
134	что это	4	3
135	что у	3	3
136	прежде всего	21	3
137	в тех	3	3
138	к тому	4	3
139	и как	9	3
140	но все	4	3
141	с самим	2	3
142	в этой	6	3
143	для него	3	3
144	кроме того	2	3
145	в самом	4	3
146	отношения к	3	3
147	но эта	2	3
148	и больше	2	3
149	не так	3	3
150	в которых	2	3
151	ни на	3	3
152	но вот	3	3
153	его в	4	3
154	конце концов	3	3
155	и ни	2	3
156	или как	6	3
157	с собой	2	3
158	ни к	2	3
159	если бы	4	3
160	или иного	5	3
161	об этом	3	3
162	но не	2	3
163	в качестве	4	3
164	одно и	4	3
165	же такое	2	3
166	знак и	2	3
167	если не	3	3
168	и все	4	3
169	в той	5	3
170	самом деле	4	3
171	и тогда	2	3
172	что такое	4	3
173	хотя бы	18	3
174	то или	4	3
175	с другими	2	3
176	этот вопрос	2	3
177	это же	2	3
178	слова и	5	3
179	ничего не	8	3
180	или иное	4	2
181	мы будем	6	2
182	в частности	3	2
183	в этих	2	2
184	в отношении	2	2
185	само собой	4	2
186	имели в	2	2
187	только благодаря	2	2
188	и нет	2	2
189	на отдельные	2	2
190	но что	3	2
191	и следовательно	5	2
192	тем же	3	2
193	в котором	3	2
194	однако в	2	2
195	из них	3	2
196	природы и	2	2
197	от того	3	2
198	что оно	3	2
199	ведь если	2	2
200	друг друга	2	2
201	его не	2	2
202	ведь в	3	2
203	в основе	2	2
204	с этим	2	2
205	в начале	3	2
206	зрения на	2	2
207	бы в	5	2
208	что вся	2	2
209	как это	5	2
210	мы имеем	2	2
211	нашего исследования	2	2
212	для них	2	2
213	бы мы	3	2
214	были бы	4	2
215	то он	3	2
216	при условии	2	2
217	мы видели	5	2
218	только потому	2	2
219	а к	2	2
220	и при	2	2
221	по своему	3	2
222	только он	3	2
223	мы говорили	2	2
224	во всех	6	2
225	в слове	3	2
226	мы ни	3	2
227	себя в	4	2
228	в процессе	6	2
229	вместе с	5	2
230	сих пор	2	2
231	слова как	2	2
232	только тогда	2	2
233	а с	5	2
234	мертвых душ	3	2
235	из которых	3	2
236	и для	3	2
237	с точки	5	2
238	да еще	2	2
239	у них	2	2
240	у человека	2	2
241	эти слова	8	2
242	в которой	7	2
