N	2gram	Bakhtin_sl_2	FransuaR
1	и в	39	45
2	то есть	26	25
3	и т.п	2	16
4	и не	22	15
5	не только	24	14
6	в этом	16	14
7	но в	6	14
8	в его	7	13
9	во всех	12	13
10	и его	33	13
11	как бы	7	12
12	что в	3	12
13	в своем	6	11
14	в романе	46	11
15	то же	4	11
16	в то	4	11
17	прежде всего	8	10
18	в том	5	10
19	в нем	19	10
20	но и	21	10
21	как и	6	10
22	и с	9	10
23	же время	4	9
24	вовсе не	10	8
25	как мы	7	8
26	в ней	3	8
27	и др	4	8
28	жизни и	6	8
29	таким образом	8	8
30	мира и	5	8
31	с его	7	7
32	том что	5	7
33	не в	9	7
34	что и	3	7
35	мы видели	2	7
36	все это	16	7
37	также и	2	7
38	и все	5	7
39	на мир	2	7
40	всех этих	4	6
41	что он	2	6
42	он не	2	6
43	здесь не	4	6
44	так и	15	6
45	того чтобы	2	6
46	для того	2	6
47	связи с	3	6
48	так как	4	6
49	в них	6	6
50	с ним	7	5
51	и к	6	5
52	это и	2	5
53	но это	3	5
54	на этом	3	5
55	со всеми	2	5
56	например в	5	5
57	одним из	2	5
58	хотя и	2	5
59	с ее	2	5
60	и их	5	5
61	не может	20	5
62	в связи	2	5
63	этом отношении	3	5
64	все эти	6	5
65	в себя	2	5
66	и как	3	5
67	и на	4	5
68	его в	4	5
69	перед нами	3	4
70	все они	2	4
71	и от	3	4
72	мы не	2	4
73	у него	3	4
74	и здесь	2	4
75	его как	2	4
76	но не	6	4
77	здесь в	3	4
78	кроме того	2	4
79	в сущности	6	4
80	мы уже	2	4
81	известной степени	2	4
82	а также	3	4
83	в их	2	4
84	здесь как	2	4
85	а не	14	4
86	и даже	7	4
87	его не	4	4
88	а в	4	4
89	той же	3	4
90	сказать что	3	4
91	в основе	4	4
92	с этим	2	4
93	точки зрения	8	4
94	только в	5	4
95	о том	2	4
96	зрения на	2	4
97	как это	3	4
98	не менее	4	3
99	поэтому и	4	3
100	и другие	2	3
101	и ни	2	3
102	как в	13	3
103	это не	5	3
104	в одном	2	3
105	единство и	3	3
106	словом и	8	3
107	ни в	4	3
108	связанные с	4	3
109	для него	7	3
110	дело идет	2	3
111	для всех	4	3
112	до сих	2	3
113	вместе с	2	3
114	но она	2	3
115	сих пор	2	3
116	не было	2	3
117	именно в	2	3
118	с помощью	4	3
119	менее всего	2	3
120	и для	5	3
121	нуждается в	2	3
122	но он	2	3
123	ведь и	2	3
124	в другом	2	3
125	в поэзии	2	3
126	как он	2	3
127	дело в	2	3
128	там где	6	3
129	и образ	2	3
130	почти все	2	3
131	и связанные	2	2
132	не могут	5	2
133	независимо от	2	2
134	и там	3	2
135	на фоне	4	2
136	борьба с	4	2
137	себя и	4	2
138	в xvii	2	2
139	жизни в	2	2
140	говорить о	3	2
141	точку зрения	3	2
142	во франции	2	2
143	хотя бы	3	2
144	в отношении	4	2
145	мировой литературе	2	2
146	отличие от	13	2
147	конечно в	2	2
148	несколько слов	2	2
149	между словом	3	2
150	то что	2	2
151	в пределах	13	2
152	в большинстве	6	2
153	и слова	5	2
154	со словом	5	2
155	из важнейших	2	2
156	к ней	2	2
157	языков и	9	2
158	конечно не	5	2
159	может быть	37	2
160	даже в	2	2
161	один из	5	2
162	должен быть	2	2
163	слова и	8	2
164	все же	6	2
165	на него	2	2
166	в различных	2	2
167	а именно	2	2
168	в свете	3	2
169	так в	2	2
170	в отличие	12	2
171	и языка	4	2
172	в особенности	3	2
173	на котором	2	2
174	одновременно и	3	2
175	при этом	7	2
176	чем не	2	2
177	но эта	2	2
178	в истории	11	2
179	в одно	2	2
180	можно говорить	2	2
181	лишь в	3	2
182	и слово	2	2
183	в значительной	6	2
184	и наконец	5	2
185	с точки	3	2
186	к нему	3	2
187	рядом с	3	2
188	роль в	2	2
189	языка но	4	2
190	в данном	2	2
191	не столько	3	2
192	конечно и	2	2
193	между тем	3	2
194	ту же	3	2
195	но мы	2	2
196	самого автора	2	2
197	большинстве случаев	5	2
198	в чем	3	2
199	это очень	2	2
200	подчеркнуть что	2	2
201	оно было	2	2
202	говорит и	2	2
