N	2gram	Tiupa_Hudo_1	Problema
1	и в	19	44
2	вовсе не	2	37
3	и не	15	35
4	то есть	18	34
5	может быть	14	28
6	потому что	3	25
7	по себе	2	25
8	то что	4	23
9	в том	18	21
10	только в	5	19
11	а не	9	18
12	в этом	11	17
13	сказать что	4	16
14	если мы	2	16
15	художественного произведения	3	14
16	не только	16	14
17	и то	4	14
18	не в	7	13
19	то же	10	13
20	той или	4	12
21	но в	7	12
22	том что	8	12
23	не является	4	11
24	не менее	3	10
25	но и	10	10
26	в виду	5	10
27	отнюдь не	2	10
28	как и	2	10
29	тем не	3	10
30	так и	11	10
31	это не	2	9
32	и тем	2	9
33	в нем	5	9
34	как бы	9	9
35	что он	3	9
36	в то	6	9
37	в его	9	9
38	что и	2	9
39	в данном	4	9
40	и это	2	9
41	таким образом	3	9
42	сама по	2	8
43	что в	6	8
44	или иной	7	8
45	ни в	5	8
46	а именно	2	8
47	того что	4	8
48	он не	4	8
49	как раз	3	8
50	в себе	9	8
51	здесь не	2	8
52	с другой	7	7
53	не может	7	7
54	уже не	4	7
55	все эти	2	7
56	и что	3	7
57	с ним	2	7
58	и потому	2	7
59	никогда не	2	6
60	можно сказать	5	6
61	в целом	3	6
62	такого рода	10	6
63	того или	3	6
64	и к	3	6
65	о том	2	6
66	в нашем	2	5
67	или даже	3	5
68	а только	4	5
69	хотя и	3	5
70	другой стороны	5	5
71	все это	2	5
72	в своем	2	5
73	а в	12	5
74	точки зрения	10	5
75	еще не	3	5
76	за пределы	2	5
77	и о	3	5
78	тех или	2	5
79	в своей	5	5
80	как в	2	5
81	так же	2	5
82	собственно говоря	2	5
83	тем самым	4	5
84	и его	12	5
85	этого слова	2	5
86	тому что	2	4
87	при этом	13	4
88	и притом	3	4
89	отличается от	2	4
90	заключается в	2	4
91	в искусстве	7	4
92	но как	2	4
93	или иных	2	4
94	а также	5	4
95	в ее	5	4
96	в чем	2	4
97	или в	2	4
98	в каком	2	4
99	и другие	2	3
100	только о	2	3
101	прежде всего	4	3
102	к тому	4	3
103	и как	3	3
104	с самим	2	3
105	в этой	2	3
106	для него	4	3
107	случае не	2	3
108	в самом	5	3
109	отношения к	2	3
110	и больше	2	3
111	языкового знака	2	3
112	его в	2	3
113	в порядке	2	3
114	ни к	2	3
115	не сама	2	3
116	если бы	3	3
117	или иного	3	3
118	об этом	2	3
119	говорить о	3	3
120	то в	2	3
121	но не	11	3
122	в качестве	24	3
123	одно и	3	3
124	в художественном	4	3
125	однако если	2	3
126	художественности и	2	3
127	быть и	2	3
128	из этого	2	3
129	во всей	3	3
130	в той	3	3
131	отличие от	7	3
132	с другими	4	3
133	и ее	3	3
134	слова и	2	3
135	есть в	2	3
136	не обязательно	2	2
137	именно в	2	2
138	в частности	13	2
139	в этих	3	2
140	в отношении	3	2
141	того же	2	2
142	никто не	2	2
143	не столько	3	2
144	этого термина	2	2
145	о чем	2	2
146	от себя	3	2
147	в контексте	3	2
148	однако в	4	2
149	его внешней	8	2
150	с ее	5	2
151	образом и	2	2
152	в их	5	2
153	с одной	2	2
154	и по	2	2
155	в основе	4	2
156	как это	5	2
157	мы имеем	6	2
158	в самой	2	2
159	и более	2	2
160	всей его	2	2
161	знака к	5	2
162	таких случаях	2	2
163	в стихотворении	3	2
164	при условии	2	2
165	это тоже	2	2
166	по своему	2	2
167	с их	2	2
168	во всех	3	2
169	в слове	3	2
170	для себя	2	2
171	дело не	2	2
172	и особенно	2	2
173	себя в	7	2
174	человеческой жизни	2	2
175	слова как	5	2
176	в отличие	7	2
177	а с	2	2
178	который в	2	2
179	и для	2	2
180	с точки	3	2
181	могут быть	4	2
182	определенным образом	2	2
183	значение знака	2	2
184	в другом	3	2
185	жизни но	2	2
186	в которой	2	2
187	и состоит	3	2
