N	2gram	Vygotskiy__6	Istorich
1	и в	28	28
2	может быть	13	25
3	не может	19	15
4	а не	3	15
5	никогда не	8	14
6	для нас	2	13
7	мы должны	3	13
8	мы имеем	4	13
9	что в	17	12
10	то же	7	12
11	не только	16	12
12	мы видим	7	11
13	только в	18	11
14	что он	18	10
15	все же	2	10
16	прежде всего	2	10
17	но и	10	10
18	мы не	6	10
19	и что	6	10
20	в том	28	9
21	то что	28	9
22	и не	11	9
23	не в	4	9
24	так и	6	9
25	если бы	7	8
26	таким образом	18	8
27	в этом	27	8
28	но в	5	8
29	в этих	2	7
30	это не	5	7
31	том что	19	7
32	еще не	8	7
33	было бы	9	7
34	и др	2	7
35	а в	2	7
36	этот вопрос	3	7
37	так же	15	7
38	и здесь	3	7
39	что мы	11	7
40	с другой	2	6
41	не менее	2	6
42	к тому	10	6
43	что и	4	6
44	когда он	2	6
45	в этой	5	6
46	его в	6	6
47	представляют собой	3	6
48	так как	10	6
49	вместе с	7	6
50	не знает	3	5
51	в одном	2	5
52	вопрос о	5	5
53	по существу	2	5
54	в силу	17	5
55	что они	2	5
56	но не	10	5
57	до сих	3	5
58	например в	4	5
59	в качестве	4	5
60	ее в	2	5
61	сих пор	3	5
62	другой стороны	2	5
63	в своем	7	5
64	можно было	7	5
65	на основе	4	5
66	сказать что	13	5
67	в его	3	5
68	к которому	2	5
69	все это	2	4
70	с тем	5	4
71	связи с	3	4
72	и другие	2	4
73	там где	7	4
74	между собой	9	4
75	раньше чем	2	4
76	в пределах	5	4
77	на то	4	4
78	так что	6	4
79	но это	2	4
80	представляет собой	3	4
81	друг с	5	4
82	означает что	2	4
83	установить что	4	4
84	один из	3	4
85	в связи	2	4
86	с этим	4	4
87	как и	6	4
88	того что	24	4
89	в иной	2	4
90	и на	5	4
91	потому что	22	4
92	в основе	3	4
93	могут быть	5	4
94	они не	4	4
95	все эти	2	4
96	мы знаем	4	4
97	я не	4	3
98	видели что	3	3
99	точку зрения	2	3
100	представления о	2	3
101	по себе	3	3
102	показывает что	7	3
103	не с	2	3
104	на котором	2	3
105	именно в	4	3
106	для этого	2	3
107	на этом	4	3
108	при этом	3	3
109	то время	6	3
110	этого вопроса	2	3
111	в котором	2	3
112	и по	3	3
113	отношению к	10	3
114	исходит из	2	3
115	из них	2	3
116	того как	5	3
117	в их	3	3
118	связь между	4	3
119	и его	3	3
120	ключ к	2	3
121	если мы	2	3
122	как мы	10	3
123	же самое	6	3
124	как это	3	3
125	действия и	3	3
126	время как	5	3
127	по отношению	10	3
128	тем что	8	3
129	должен был	3	3
130	в другом	2	3
131	в то	6	3
132	с другом	5	3
133	могли бы	9	3
134	с того	3	3
135	начинается с	3	3
136	раз и	2	3
137	дело с	2	2
138	за собой	3	2
139	на вопрос	2	2
140	всего сказанного	2	2
141	не могут	5	2
142	зависит от	3	2
143	самого начала	7	2
144	по мере	3	2
145	заключить что	4	2
146	в частности	4	2
147	были бы	2	2
148	развития как	3	2
149	что их	3	2
150	он должен	4	2
151	и от	2	2
152	в пользу	2	2
153	мы нашли	3	2
154	между ними	7	2
155	была бы	2	2
156	ясно что	4	2
157	в такой	2	2
158	но мы	3	2
159	в меньшей	2	2
160	увидим ниже	2	2
161	первых порах	2	2
162	с несомненностью	4	2
163	мы видели	8	2
164	с самого	7	2
165	в зависимости	5	2
166	и как	6	2
167	зависимости от	5	2
168	по своей	3	2
169	поэтому он	2	2
170	связанные с	3	2
171	связано с	3	2
172	для него	6	2
173	для объяснения	2	2
174	что такое	3	2
175	с ним	2	2
176	не по	3	2
177	же как	6	2
178	так если	2	2
179	но если	4	2
180	как бы	11	2
181	относится к	4	2
182	еще в	2	2
183	связи и	3	2
184	как оно	3	2
185	и тем	5	2
186	в нем	7	2
187	в целом	3	2
188	во всех	4	2
189	с ней	3	2
190	как в	3	2
191	как раз	6	2
192	меньшей мере	2	2
193	не на	2	2
194	и только	3	2
195	отношения к	3	2
196	он не	7	2
197	образом мы	2	2
198	приводит к	6	2
199	и другое	2	2
200	для всех	2	2
201	а только	2	2
202	на этот	4	2
203	на первых	4	2
204	одним из	2	2
205	нас в	2	2
206	а по	3	2
207	от этого	3	2
208	в себе	4	2
209	бы в	3	2
210	эту точку	2	2
211	что если	2	2
212	которые в	4	2
213	из этого	2	2
214	в свете	5	2
215	и между	2	2
216	когда мы	6	2
217	в области	6	2
218	тогда когда	6	2
219	том как	2	2
