N	2gram	Bakhtin_Pr_2	Problemy
1	и не	42	31
2	и в	45	29
3	в его	22	24
4	может быть	18	24
5	а не	10	22
6	в этом	20	22
7	как бы	15	19
8	в нем	20	19
9	точки зрения	19	19
10	для него	9	18
11	у достоевского	14	16
12	не только	16	15
13	то что	5	15
14	не как	6	14
15	но и	15	14
16	и его	8	14
17	то же	5	14
18	рядом с	3	14
19	в пределах	4	13
20	уже не	6	13
21	с точки	9	13
22	достоевского не	8	12
23	как и	14	12
24	о себе	3	12
25	роман достоевского	2	12
26	точка зрения	7	12
27	достоевского в	4	12
28	не может	24	12
29	таким образом	11	12
30	в одном	6	10
31	этом смысле	5	10
32	в самом	13	10
33	из подполья	4	10
34	в то	5	10
35	только в	9	10
36	видения и	3	10
37	героя и	7	10
38	там где	6	10
39	с его	8	9
40	это не	3	9
41	себе самом	3	9
42	все же	4	9
43	в романе	3	9
44	но не	6	9
45	же время	3	9
46	о нем	6	9
47	одного сознания	6	9
48	все эти	4	9
49	идеи в	5	9
50	достоевского как	5	9
51	в единство	3	9
52	если бы	2	9
53	в каждом	4	8
54	в своем	5	8
55	до конца	7	8
56	по себе	8	8
57	что он	7	8
58	герой достоевского	5	8
59	что в	6	8
60	творчества достоевского	2	8
61	самого героя	2	8
62	отношению к	8	8
63	как не	5	8
64	в своей	6	8
65	по отношению	8	8
66	потому что	8	8
67	авторского слова	2	8
68	в том	8	8
69	слово о	6	7
70	мире достоевского	6	7
71	прежде всего	11	7
72	вовсе не	7	7
73	а как	4	7
74	романе достоевского	3	7
75	том что	7	7
76	не в	8	7
77	и изображения	3	7
78	она не	5	7
79	за пределы	5	7
80	полифонического романа	5	7
81	зрения на	5	7
82	так и	3	7
83	в форме	2	7
84	достоевского и	2	7
85	входит в	9	7
86	и как	2	7
87	а в	3	7
88	с другими	7	7
89	и на	7	7
90	в себе	5	7
91	в романах	8	7
92	но в	6	7
93	произведений достоевского	3	6
94	все это	5	6
95	полифонический роман	2	6
96	точку зрения	5	6
97	в одной	5	6
98	в конце	4	6
99	в кругозор	2	6
100	его целом	3	6
101	изображения и	2	6
102	выражение в	3	6
103	о мире	5	6
104	сливается с	4	6
105	достоевский в	5	6
106	в целом	5	6
107	к нему	11	6
108	одним из	3	6
109	самого достоевского	2	6
110	что она	4	6
111	как в	4	6
112	как раз	6	6
113	достоевского но	3	6
114	в самой	3	6
115	самом деле	4	6
116	в мире	3	6
117	так же	5	6
118	на мир	2	6
119	могут быть	4	6
120	этого мира	2	6
121	его в	3	6
122	и потому	6	6
123	так как	5	6
124	перед нами	4	5
125	сознания и	6	5
126	должна быть	3	5
127	и др	4	5
128	именно в	3	5
129	романах достоевского	6	5
130	обычного типа	2	5
131	же что	3	5
132	было бы	4	5
133	но все	4	5
134	сочетается с	4	5
135	более того	5	5
136	зависимости от	3	5
137	в монологическом	8	5
138	еще не	9	5
139	в сущности	7	5
140	дело идет	6	5
141	и о	2	5
142	у него	6	5
143	он не	9	5
144	в зависимости	3	5
145	мысли и	3	5
146	одной плоскости	4	5
147	конце концов	3	5
148	с их	4	5
149	автора и	2	5
150	он и	4	5
151	сознание и	4	5
152	для достоевского	4	5
153	с ним	8	5
154	ничего не	3	5
155	произведениях достоевского	4	5
156	поэтому и	3	4
157	все то	2	4
158	в результате	3	4
159	в едином	2	4
160	перестает быть	3	4
161	романа не	2	4
162	были бы	2	4
163	превращается в	4	4
164	человек из	2	4
165	идея может	5	4
166	личности в	3	4
167	из одного	2	4
168	о герое	4	4
169	в литературе	6	4
170	идет о	2	4
171	бы и	3	4
172	что и	5	4
173	с идеей	2	4
174	так чтобы	2	4
175	изображения героя	3	4
176	ивана карамазова	4	4
177	но это	2	4
178	и с	7	4
179	и следовательно	7	4
180	не значит	2	4
181	даже в	6	4
182	он есть	2	4
183	в процессе	2	4
184	от того	2	4
185	не на	4	4
186	и для	2	4
187	не было	2	4
188	тем что	2	4
189	как же	2	4
190	как мы	8	4
191	они не	2	4
192	героя в	5	4
193	авторского замысла	2	4
194	их мирами	3	4
195	должно быть	4	4
196	их в	7	4
197	в основе	2	4
198	или наконец	3	4
199	человека в	5	4
200	пределы одного	3	4
201	в произведении	5	4
202	так сказать	7	4
203	не выдуман	4	4
204	но у	3	4
205	что же	4	4
206	как слово	5	3
207	уже в	4	3
208	от автора	4	3
209	я не	6	3
210	он сам	6	3
211	в человеке	10	3
212	не изображаются	3	3
213	монологическом мире	4	3
214	была бы	3	3
215	никогда не	17	3
216	и одновременно	2	3
217	в них	4	3
218	литературе о	2	3
219	нового времени	3	3
220	романа в	5	3
221	на материале	3	3
222	в пределы	3	3
223	романа и	4	3
224	как вы	2	3
225	идеологического вывода	3	3
226	таким же	2	3
227	идеологической позиции	2	3
228	точек зрения	3	3
229	все должно	3	3
230	ни в	2	3
231	такого героя	2	3
232	героев в	3	3
233	хоть и	3	3
234	была для	2	3
235	и слово	6	3
236	одна из	3	3
237	достоевский не	3	3
238	все что	3	3
239	ни один	3	3
240	и пр	2	3
241	одно сознание	3	3
242	в произведениях	3	3
243	плоскости с	3	3
244	диалог в	2	3
245	сознания вообще	4	3
246	герои достоевского	2	3
247	лишь на	2	3
248	в уста	3	3
249	на почве	4	3
250	в творческий	2	3
251	он может	2	3
252	с авторским	4	3
253	романа как	2	3
254	в особом	2	3
255	и до	4	3
256	его романов	2	3
257	бытия в	2	3
258	на него	2	3
259	в их	4	3
260	и внутренне	2	3
261	как на	2	3
262	мир в	2	3
263	точке зрения	3	3
264	этом отношении	2	3
265	например в	2	3
266	постановке идеи	2	3
267	мысль не	3	3
268	образ героя	2	3
269	и у	2	3
270	по достоевскому	3	3
271	идея как	2	3
272	друг друга	7	3
273	не входит	2	3
274	художественном мире	3	3
275	тому как	2	3
276	и здесь	2	3
277	его творчества	5	3
278	в своих	4	3
279	все возможные	2	3
280	сказать что	5	3
281	героя с	2	3
282	но с	3	3
283	само по	2	3
284	формообразующей идеологии	5	3
285	подобно тому	2	3
286	как к	2	3
287	но как	2	3
288	не знает	4	3
289	мы должны	4	3
290	далеко не	4	3
291	автора в	3	3
292	целом ряде	2	3
