N	2gram	Bakhtin_Pr_3	slovoVRo
1	и в	53	41
2	в нем	10	30
3	то есть	48	26
4	могут быть	4	19
5	во всех	12	17
6	но и	7	16
7	и не	15	16
8	точки зрения	4	16
9	не только	4	16
10	а не	11	15
11	то же	6	14
12	может быть	12	14
13	и др	14	14
14	не может	2	14
15	и его	10	14
16	и на	18	14
17	в то	5	14
18	в сущности	10	13
19	в его	8	13
20	слова и	3	13
21	же время	5	12
22	как бы	14	12
23	в этом	8	12
24	так и	6	11
25	в большинстве	4	10
26	слово в	2	10
27	в той	2	10
28	таким образом	6	9
29	все эти	9	9
30	прежде всего	15	8
31	романной прозы	2	8
32	на его	3	8
33	в особенности	2	8
34	но в	5	8
35	как в	7	8
36	как мы	5	8
37	с точки	2	8
38	не в	2	7
39	отношение к	6	7
40	с ним	2	7
41	вовсе не	3	7
42	в своей	3	7
43	того же	2	6
44	это не	6	6
45	при этом	3	6
46	и даже	2	6
47	а в	2	6
48	большинстве случаев	4	6
49	в них	2	6
50	только в	4	6
51	с другой	2	5
52	почти вовсе	4	5
53	в самом	2	5
54	все это	8	5
55	в основе	5	5
56	и к	5	5
57	еще более	5	5
58	с другими	3	5
59	он в	2	5
60	далеко не	2	5
61	так сказать	5	5
62	перед нами	5	4
63	и от	3	4
64	или меньшей	3	4
65	в каждом	4	4
66	большей или	3	4
67	кроме того	3	4
68	меньшей степени	2	4
69	одним из	3	4
70	в ней	7	4
71	жанра в	2	4
72	один из	6	4
73	в их	2	4
74	и наконец	2	4
75	и с	6	4
76	в которой	2	4
77	и все	10	4
78	с его	2	4
79	как и	11	4
80	в смысле	2	4
81	здесь в	10	4
82	еще не	5	4
83	и потому	5	4
84	быть и	2	4
85	и для	4	4
86	ничего не	6	4
87	все его	2	4
88	никогда не	2	3
89	хотя бы	2	3
90	формы и	3	3
91	мы найдем	3	3
92	в том	14	3
93	более или	3	3
94	в большей	2	3
95	в зависимости	2	3
96	из них	4	3
97	в разных	4	3
98	художественной прозы	4	3
99	именно в	2	3
100	и других	9	3
101	форм и	2	3
102	также и	4	3
103	образом в	2	3
104	не было	4	3
105	в истории	3	3
106	о том	2	3
107	его в	2	3
108	так как	7	3
109	и во	4	3
110	с этим	2	3
111	но здесь	2	3
112	связанные с	3	3
113	в себе	5	3
114	по существу	5	3
115	зависимости от	2	3
116	было бы	5	3
117	одной из	4	3
118	конечно не	4	3
119	с различными	2	3
120	он не	3	3
121	у рабле	3	3
122	или менее	3	3
123	почти всегда	3	3
124	более того	6	3
125	и почти	2	3
126	и ее	6	3
127	связана с	2	2
128	этого жанра	14	2
129	и одновременно	4	2
130	характерно что	2	2
131	на все	2	2
132	для понимания	2	2
133	можно сказать	8	2
134	в известной	2	2
135	пародии на	2	2
136	мы и	2	2
137	например в	5	2
138	и той	2	2
139	на язык	4	2
140	хотя и	4	2
141	слов о	3	2
142	между ними	2	2
143	и по	3	2
144	и тем	2	2
145	в этих	5	2
146	xviii века	3	2
147	одновременно и	3	2
148	жизнь в	2	2
149	конечно и	4	2
150	сказать что	10	2
151	потому что	5	2
152	но он	2	2
153	между тем	2	2
154	в чисто	2	2
155	в сознании	2	2
156	в духе	8	2
157	к этому	4	2
158	связь с	2	2
159	в условиях	4	2
160	том что	5	2
161	мы видим	2	2
162	одна из	7	2
163	но не	5	2
164	по своему	6	2
165	при всех	2	2
166	до сих	5	2
167	мы уже	5	2
168	века в	4	2
169	наконец в	2	2
170	а также	4	2
171	сих пор	5	2
172	с ней	3	2
173	в ее	3	2
174	и у	7	2
175	той же	5	2
176	мы не	4	2
177	одному и	2	2
178	быть только	2	2
179	мы все	2	2
180	а между	2	2
181	на протяжении	5	2
182	и вообще	3	2
183	здесь не	4	2
184	в эту	3	2
