N	2gram	Losev_Prob_1	KulturaY
1	и т	11	33
2	в том	9	30
3	и в	32	24
4	потому что	16	23
5	том что	12	21
6	что в	12	17
7	того чтобы	9	17
8	для того	8	16
9	и пр	4	15
10	было бы	8	15
11	т д	10	14
12	в этом	19	14
13	точки зрения	3	14
14	может быть	14	13
15	таким образом	6	12
16	в его	6	12
17	и не	31	12
18	не в	4	11
19	только в	7	11
20	вовсе не	35	10
21	в самом	6	10
22	у нас	14	10
23	не только	17	10
24	хотя бы	3	10
25	если бы	4	9
26	то что	42	9
27	прежде всего	10	9
28	самом деле	6	9
29	того что	7	9
30	с точки	3	9
31	о том	11	9
32	так как	11	9
33	а только	5	8
34	то же	10	8
35	уже не	3	8
36	а не	15	8
37	как раз	13	8
38	тем что	7	8
39	не менее	19	7
40	в них	7	7
41	с другой	3	7
42	связи с	5	7
43	в качестве	2	7
44	как бы	14	7
45	вместе с	2	7
46	не может	8	7
47	это не	6	7
48	в области	2	7
49	так и	12	7
50	однако не	3	6
51	именно в	4	6
52	что он	7	6
53	при этом	6	6
54	что такое	6	6
55	только потому	3	6
56	но и	9	6
57	что же	9	6
58	все это	7	6
59	другой стороны	3	6
60	можно было	3	6
61	все эти	8	6
62	в которых	3	6
63	мы имеем	2	6
64	в которой	2	6
65	еще и	5	5
66	с тем	5	5
67	что это	3	5
68	по крайней	2	5
69	к тому	3	5
70	крайней мере	2	5
71	но не	9	5
72	еще не	9	5
73	что не	3	5
74	например в	2	5
75	всяком случае	3	5
76	и что	9	5
77	но уже	5	5
78	в виду	6	5
79	не просто	23	5
80	а потому	2	5
81	и вовсе	4	5
82	не потому	2	5
83	а в	4	5
84	и его	3	5
85	в результате	2	5
86	во всяком	7	5
87	между тем	2	5
88	с ним	3	5
89	и с	2	5
90	учение о	3	4
91	с его	2	4
92	в этих	3	4
93	же касается	3	4
94	и потому	2	4
95	на то	8	4
96	в нем	13	4
97	же в	4	4
98	по существу	2	4
99	что они	3	4
100	есть в	5	4
101	того же	3	4
102	из них	3	4
103	в таких	2	4
104	один из	4	4
105	не есть	29	4
106	тем не	18	4
107	сих пор	3	4
108	до сих	3	4
109	как в	4	4
110	не на	3	4
111	с этим	3	4
112	того как	3	4
113	в самой	3	4
114	тем самым	4	4
115	в науке	2	4
116	так что	6	4
117	так же	9	4
118	и на	8	4
119	в данном	9	4
120	из этих	2	4
121	и является	7	4
122	того или	2	4
123	уже в	3	3
124	нисколько не	3	3
125	если не	4	3
126	казалось бы	4	3
127	уже и	3	3
128	для этого	3	3
129	ясно что	3	3
130	на себя	2	3
131	этом смысле	6	3
132	или иного	2	3
133	или иной	5	3
134	можно сказать	5	3
135	в первом	2	3
136	в этой	10	3
137	мы увидим	3	3
138	и может	2	3
139	и если	6	3
140	гораздо более	2	3
141	в сущности	2	3
142	не имеют	5	3
143	но еще	2	3
144	на том	4	3
145	в котором	5	3
146	в истории	4	3
147	оно не	3	3
148	на его	2	3
149	что она	5	3
150	или менее	3	3
151	тому что	4	3
152	в своем	5	3
153	в связи	4	3
154	не было	4	3
155	что оно	3	3
156	только и	3	3
157	в их	4	3
158	более или	3	3
159	и даже	11	3
160	в таком	9	3
161	несмотря на	3	3
162	должно быть	2	3
163	и здесь	6	3
164	и то	6	3
165	хотя и	6	3
166	даже и	8	3
167	в себе	15	3
168	он есть	4	3
169	это только	2	3
170	здесь не	7	3
171	а это	2	3
172	как это	6	3
173	том как	2	3
174	для них	2	2
175	о чем	6	2
176	и есть	6	2
177	можно ли	5	2
178	никогда не	7	2
179	что их	2	2
180	не является	5	2
181	одного и	2	2
182	и все	7	2
183	что все	3	2
184	на самом	6	2
185	так или	2	2
186	как они	2	2
187	не могут	2	2
188	по себе	15	2
189	если мы	11	2
190	в то	6	2
191	для нас	5	2
192	этом случае	2	2
193	что его	3	2
194	и того	2	2
195	как и	3	2
196	и как	6	2
197	но все	3	2
198	это есть	9	2
199	и при	2	2
200	что если	2	2
201	в это	2	2
202	уже на	2	2
203	между прочим	2	2
204	в своей	8	2
205	по преимуществу	2	2
206	обратить внимание	3	2
207	очень много	3	2
208	между собою	7	2
209	понимать как	2	2
210	никак не	4	2
211	же и	3	2
212	но если	2	2
213	о нем	3	2
214	тем более	5	2
215	и тем	13	2
216	ее в	2	2
217	ни в	7	2
218	меньше всего	2	2
219	не говоря	4	2
220	а именно	12	2
221	то и	6	2
222	смысле и	2	2
223	смысл и	3	2
224	мы говорим	3	2
225	он не	3	2
226	и для	4	2
227	все равно	5	2
228	этого термина	4	2
229	как именно	2	2
230	этих случаях	3	2
231	литературе и	4	2
232	свидетельствует о	3	2
233	на этот	3	2
234	не имеет	2	2
235	мы наблюдаем	2	2
236	д и	4	2
237	во многих	2	2
238	когда мы	8	2
239	или в	4	2
240	или иначе	2	2
241	также и	11	2
242	иное как	2	2
243	может иметь	2	2
244	одно из	2	2
245	в каком	3	2
246	и еще	3	2
247	но ведь	3	2
248	здесь только	2	2
249	и должно	2	2
250	ничего не	10	2
251	но в	14	2
252	это было	2	2
