N	2gram	Tiupa_Narr_1	Dialekti
1	и не	23	30
2	по себе	4	25
3	и в	11	18
4	ничего не	2	17
5	может быть	15	17
6	точки зрения	5	17
7	в нем	4	16
8	не имеет	2	15
9	а не	13	14
10	потому что	5	14
11	что в	3	13
12	то что	9	13
13	не только	31	13
14	и даже	2	13
15	если бы	7	12
16	в этом	12	12
17	не может	8	12
18	что он	3	11
19	как бы	6	11
20	в себе	6	11
21	прежде всего	4	10
22	то же	8	10
23	сказать что	2	10
24	никогда не	4	9
25	отнюдь не	2	9
26	это не	3	9
27	в том	8	9
28	так и	5	9
29	том что	7	9
30	и то	3	9
31	стало быть	3	9
32	к нему	4	8
33	не существует	3	7
34	и как	3	7
35	то в	4	7
36	но и	27	7
37	что не	2	7
38	также и	3	7
39	той или	5	7
40	как она	2	7
41	с другой	2	6
42	можно сказать	5	6
43	да и	2	6
44	хотя бы	2	6
45	она не	2	6
46	никак не	2	6
47	не было	3	6
48	и вот	2	6
49	не в	6	6
50	в то	4	6
51	в чем	2	6
52	с ним	2	6
53	но в	7	6
54	он сам	3	5
55	в этих	2	5
56	в своем	3	5
57	на то	2	5
58	ни о	2	5
59	все же	4	5
60	в особенности	2	5
61	и он	6	5
62	а в	13	5
63	и с	3	5
64	или не	4	5
65	в конце	2	4
66	к тому	6	4
67	во всяком	2	4
68	об этом	6	4
69	не говорит	3	4
70	но не	4	4
71	же время	4	4
72	одно и	2	4
73	хотя и	4	4
74	не о	2	4
75	быть и	2	4
76	другой стороны	2	4
77	как раз	6	4
78	и притом	2	4
79	как мы	2	4
80	мы можем	2	4
81	о том	4	4
82	как это	3	4
83	если она	2	3
84	все равно	2	3
85	та же	2	3
86	не является	3	3
87	или иной	4	3
88	точек зрения	2	3
89	вплоть до	4	3
90	и о	3	3
91	он не	3	3
92	в его	6	3
93	если в	2	3
94	один из	6	3
95	жизни и	6	3
96	только на	2	3
97	в самом	6	3
98	самом деле	3	3
99	только что	2	3
100	в данном	11	3
101	в ней	4	3
102	и еще	2	3
103	только в	12	3
104	и все	3	3
105	в сознании	4	3
106	как у	2	2
107	не менее	3	2
108	но они	3	2
109	того что	4	2
110	по мере	2	2
111	именно в	3	2
112	а о	2	2
113	в частности	14	2
114	человеческого сознания	2	2
115	в качестве	14	2
116	и состоит	4	2
117	того кто	2	2
118	как в	4	2
119	и от	2	2
120	точка зрения	5	2
121	из этих	4	2
122	тот кто	2	2
123	в мире	4	2
124	как и	13	2
125	чем он	2	2
126	тому же	6	2
127	для него	4	2
128	до сих	2	2
129	еще не	4	2
130	для того	3	2
131	о чем	4	2
132	к ним	2	2
133	и является	2	2
134	всяком случае	2	2
135	из них	4	2
136	в своей	5	2
137	в современной	3	2
138	дело не	2	2
139	сих пор	2	2
140	со стороны	8	2
141	и тогда	2	2
142	этом отношении	3	2
143	мы имеем	3	2
144	уже не	8	2
145	и для	2	2
146	с ними	2	2
147	что касается	2	2
148	он и	2	2
149	но как	3	2
150	я в	2	2
151	и внутреннего	2	2
152	ни от	2	2
153	смысл не	2	2
154	это было	2	2
