N	2gram	Vygotskiy__1	Istorich
1	и в	31	25
2	что он	7	22
3	вместе с	8	22
4	и т	26	20
5	т д	8	18
6	представление о	3	17
7	может быть	22	17
8	т е	3	16
9	мы имеем	4	14
10	не только	13	13
11	но и	2	13
12	в его	6	12
13	и не	16	11
14	уже не	2	11
15	так как	18	11
16	все же	5	10
17	в этом	12	10
18	с другой	5	9
19	его в	2	9
20	и его	7	9
21	таким образом	20	9
22	с тем	3	8
23	что в	23	8
24	мы знаем	3	8
25	том что	16	8
26	мы видим	5	8
27	другой стороны	5	8
28	и что	8	8
29	в частности	3	7
30	в качестве	2	7
31	тот кто	2	7
32	мы видели	2	7
33	как и	16	7
34	но это	3	7
35	то что	32	7
36	одной стороны	6	7
37	в нем	2	7
38	при помощи	20	7
39	с одной	5	7
40	потому что	10	7
41	и здесь	2	7
42	представляет собой	2	7
43	только в	14	7
44	о том	7	7
45	в этих	4	6
46	прежде всего	4	6
47	что и	13	6
48	как в	9	6
49	не может	17	6
50	не в	11	6
51	могут быть	11	6
52	в том	30	6
53	там где	4	6
54	что это	6	5
55	ясно что	19	5
56	с этим	3	5
57	показывает что	5	5
58	видим что	2	5
59	как мы	2	5
60	для нас	5	5
61	но не	3	5
62	мы увидим	4	5
63	например в	3	5
64	в него	2	5
65	так же	12	5
66	мы не	12	5
67	не менее	2	4
68	что у	3	4
69	что все	3	4
70	не всегда	2	4
71	и тем	2	4
72	тем не	2	4
73	в ее	5	4
74	же как	4	4
75	все это	8	4
76	в связи	2	4
77	то же	5	4
78	совершенно ясно	19	4
79	он не	3	4
80	и это	3	4
81	в которой	4	4
82	с ним	2	4
83	в другой	2	3
84	никогда не	8	3
85	и как	2	3
86	и все	5	3
87	в целом	5	3
88	ее и	2	3
89	в книге	2	3
90	в этой	3	3
91	в то	5	3
92	в себя	2	3
93	того чтобы	7	3
94	но мы	3	3
95	не знаем	2	3
96	что при	3	3
97	для того	6	3
98	к нему	2	3
99	его не	2	3
100	а в	6	3
101	в которых	3	3
102	их в	2	3
103	и с	2	3
104	что здесь	2	3
105	они сами	2	2
106	уже в	3	2
107	видели что	2	2
108	уже и	2	2
109	под влиянием	3	2
110	к которым	3	2
111	у него	4	2
112	бы мы	2	2
113	его и	3	2
114	он же	2	2
115	формы и	5	2
116	только тогда	7	2
117	тогда когда	5	2
118	человека и	2	2
119	к этому	4	2
120	вовсе не	6	2
121	вопрос о	3	2
122	по себе	9	2
123	и вместе	2	2
124	на то	10	2
125	так что	5	2
126	с этой	4	2
127	по существу	4	2
128	такой же	2	2
129	одна из	4	2
130	очевидно что	6	2
131	того же	2	2
132	до сих	3	2
133	она не	5	2
134	жизни и	3	2
135	несмотря на	5	2
136	если бы	6	2
137	из которых	3	2
138	как таковое	2	2
139	от себя	4	2
140	как бы	5	2
141	и потому	2	2
142	даже в	2	2
143	один из	4	2
144	сих пор	3	2
145	в своей	3	2
146	когда он	2	2
147	том чтобы	7	2
148	со стороны	4	2
149	говорит о	2	2
150	совершенно не	5	2
151	означает что	2	2
152	и таким	2	2
153	и для	5	2
154	в голове	2	2
155	и других	3	2
156	самом деле	9	2
157	оказывается что	5	2
158	а не	13	2
159	того что	10	2
160	и по	3	2
161	роль в	3	2
162	сказать что	7	2
163	точки зрения	15	2
164	во всем	3	2
165	ту же	2	2
166	что мы	8	2
167	из них	2	2
168	тех же	2	2
169	ничего не	2	2
170	о чем	2	2
171	или как	2	2
172	мы можем	4	2
