N	2gram	Vygotskiy__4	Dialekti
1	и не	13	27
2	а не	6	26
3	точки зрения	6	25
4	и в	33	24
5	и т	6	24
6	не только	7	23
7	т д	2	23
8	по себе	9	20
9	не может	10	19
10	не просто	4	18
11	ничего не	2	17
12	и есть	4	16
13	допустим что	2	16
14	и что	25	15
15	что все	11	14
16	в таком	4	14
17	то что	44	14
18	с точки	4	14
19	может быть	22	13
20	таким образом	13	13
21	что он	20	13
22	вовсе не	5	13
23	что это	13	12
24	того что	4	12
25	есть только	2	12
26	не имеет	2	11
27	она есть	2	10
28	только не	2	10
29	в сущности	6	10
30	ни в	3	9
31	то это	3	9
32	но и	3	9
33	что она	10	9
34	прежде всего	2	8
35	так что	7	8
36	и как	5	8
37	что мы	6	8
38	том что	22	8
39	в этом	28	8
40	в виде	3	8
41	что в	21	7
42	никогда не	5	7
43	в самом	12	7
44	что оно	3	7
45	потому что	24	7
46	в виду	2	7
47	ясно что	5	7
48	это и	5	7
49	как и	5	7
50	как раз	9	7
51	ничем не	2	7
52	я не	4	6
53	но если	3	6
54	все это	13	6
55	и только	7	6
56	и с	2	6
57	о том	20	6
58	так как	12	6
59	если бы	10	6
60	и все	12	6
61	об этом	4	6
62	что и	3	6
63	даже не	2	6
64	не на	2	6
65	то же	9	6
66	самом деле	12	6
67	с этой	4	5
68	в том	21	5
69	что его	3	5
70	точка зрения	2	5
71	жизни и	4	5
72	и его	5	5
73	как на	6	5
74	что для	5	5
75	одно из	2	5
76	в то	3	5
77	как это	14	5
78	в них	2	5
79	вопрос о	2	5
80	и к	2	5
81	было бы	12	5
82	он не	11	5
83	так и	3	5
84	что не	4	5
85	мы не	5	5
86	сам по	2	5
87	только в	4	5
88	тому что	6	4
89	с другой	2	4
90	это не	6	4
91	то время	2	4
92	сама по	3	4
93	к тому	12	4
94	все остальное	2	4
95	хотя бы	2	4
96	так же	13	4
97	время как	2	4
98	сказать что	13	4
99	нет никакой	2	4
100	у нас	4	4
101	говорить о	3	4
102	конечно не	3	4
103	о нем	4	4
104	говорит о	4	4
105	только что	15	4
106	жизнь и	4	4
107	тому как	2	4
108	и то	2	4
109	и это	5	4
110	что нет	2	4
111	перед нами	6	3
112	как все	4	3
113	не было	3	3
114	все же	5	3
115	все время	24	3
116	в своем	7	3
117	в одной	2	3
118	и от	2	3
119	была бы	2	3
120	что именно	3	3
121	мы знаем	2	3
122	не в	2	3
123	она не	3	3
124	же время	2	3
125	одной стороны	3	3
126	в основе	3	3
127	в нем	7	3
128	это было	4	3
129	из них	4	3
130	не больше	2	3
131	с одной	3	3
132	все эти	6	3
133	должно быть	3	3
134	и на	5	3
135	с этим	5	3
136	именно как	2	3
137	мы уже	5	3
138	во всем	2	3
139	ни на	2	3
140	при помощи	4	3
141	не надо	2	3
142	тем что	3	3
143	на то	10	3
144	одна из	4	3
145	утверждает что	4	3
146	и о	4	3
147	сами по	3	3
148	не будет	4	3
149	как бы	25	3
150	тем самым	3	3
151	для того	23	3
152	из которых	3	3
153	той же	4	3
154	и всякий	2	3
155	в каком	8	3
156	и ее	2	3
157	только одна	2	3
158	же как	3	2
159	что если	3	2
160	в частности	4	2
161	что у	4	2
162	из этих	2	2
163	точно так	3	2
164	для нас	7	2
165	который не	2	2
166	тому же	3	2
167	есть конечно	2	2
168	на этом	3	2
169	не можем	3	2
170	при этом	2	2
171	и если	9	2
172	например в	3	2
173	и является	2	2
174	всяком случае	3	2
175	но совершенно	4	2
176	совершенно не	4	2
177	и уже	4	2
178	только одно	2	2
179	то как	2	2
180	другой стороны	2	2
181	целый ряд	5	2
182	для этого	8	2
183	быть не	2	2
184	именно в	2	2
185	и вот	6	2
186	его не	2	2
187	а в	4	2
188	в своих	3	2
189	о ней	2	2
190	также и	2	2
191	никак не	6	2
192	и формы	2	2
193	их в	3	2
194	в ней	6	2
195	и здесь	3	2
196	и потому	2	2
197	когда мы	6	2
198	к этой	3	2
199	слово в	2	2
200	нет ни	3	2
201	но в	2	2
202	же мы	2	2
203	с его	2	2
204	и чтобы	2	2
205	у него	6	2
206	из нее	3	2
207	бы его	3	2
208	в их	2	2
209	думать что	2	2
210	и эти	2	2
211	по существу	2	2
212	так чтобы	2	2
213	но не	3	2
214	почему же	2	2
215	никто не	4	2
216	и когда	2	2
217	однако не	2	2
218	тех пор	2	2
219	со стороны	2	2
220	себя в	4	2
221	ее в	4	2
222	как я	3	2
223	как мы	4	2
224	и она	2	2
225	и он	3	2
226	и для	3	2
227	что этот	3	2
228	бы то	2	2
229	во всяком	3	2
230	в себе	6	2
231	из этого	5	2
232	в его	10	2
233	отца и	2	2
