N	2gram	Tiupa_Hudo_2	FransuaR
1	и в	28	65
2	как бы	5	22
3	и не	18	22
4	вовсе не	2	18
5	в том	15	16
6	в этом	13	15
7	но в	2	14
8	в нем	3	13
9	мы уже	3	12
10	прежде всего	3	11
11	и на	3	11
12	и его	5	10
13	не только	11	10
14	но и	9	10
15	так и	8	10
16	в его	11	9
17	все это	3	9
18	в своем	5	8
19	в основе	2	8
20	в духе	2	8
21	и другие	5	8
22	его в	2	7
23	жизни и	6	7
24	точки зрения	2	7
25	только в	4	7
26	никогда не	5	6
27	том что	19	6
28	все же	2	6
29	как мы	2	6
30	еще не	3	6
31	при этом	11	6
32	может быть	8	6
33	в ней	3	6
34	и у	2	6
35	сказать что	2	6
36	одно из	5	6
37	они были	2	6
38	с его	5	5
39	в одном	3	5
40	в частности	7	5
41	жизни в	7	5
42	в них	3	5
43	превращается в	4	5
44	потому что	2	5
45	или иной	2	5
46	рядом с	5	5
47	для него	5	5
48	в своей	6	5
49	еще и	2	5
50	как в	5	5
51	как и	11	5
52	между тем	8	5
53	и все	7	5
54	это уже	2	4
55	и к	2	4
56	не в	13	4
57	в этой	5	4
58	отношение к	2	4
59	в самом	5	4
60	из них	2	4
61	сих пор	2	4
62	до сих	2	4
63	мысли и	2	4
64	для нас	3	4
65	между ними	2	4
66	в жизни	8	4
67	что в	5	3
68	не является	2	3
69	в состоянии	3	3
70	это не	6	3
71	на фоне	3	3
72	что он	8	3
73	в ее	18	3
74	самом деле	3	3
75	пародия на	4	3
76	и эта	2	3
77	в ряду	2	3
78	о нем	2	3
79	к нему	3	3
80	с точки	2	3
81	то что	6	3
82	как раз	4	3
83	не может	4	3
84	уже не	10	3
85	жизни как	5	3
86	с другой	3	3
87	по его	3	3
88	в других	4	3
89	в себе	9	3
90	нет ничего	2	3
91	с ним	7	3
92	ничего не	5	3
93	и с	6	3
94	но не	4	2
95	к тому	7	2
96	и от	2	2
97	из этих	2	2
98	но при	3	2
99	ни с	2	2
100	можно сказать	6	2
101	да и	5	2
102	от своего	2	2
103	одной стороны	3	2
104	в это	3	2
105	и он	3	2
106	несмотря на	3	2
107	наряду с	5	2
108	знает и	2	2
109	он не	4	2
110	называет его	2	2
111	и для	2	2
112	во второй	2	2
113	на него	3	2
114	приводит к	2	2
115	только на	5	2
116	с одной	3	2
117	что не	2	2
118	в чужой	2	2
119	роль в	2	2
120	или в	3	2
121	к себе	3	2
122	который был	2	2
123	в этих	3	2
124	различия между	2	2
125	человеческих отношений	2	2
126	о том	12	2
127	и это	3	2
128	это было	2	2
