N	2gram	Bakhtin_Pr_4	Problema
1	то есть	40	39
2	то что	4	38
3	и не	27	37
4	вовсе не	9	37
5	и в	46	35
6	сказать что	2	24
7	не только	14	24
8	том что	4	19
9	о том	5	18
10	может быть	23	18
11	у нас	2	18
12	что такое	2	18
13	в этом	16	17
14	но и	12	16
15	в языке	2	15
16	что мы	2	14
17	только в	6	14
18	не менее	2	13
19	и что	3	13
20	потому что	4	13
21	во всяком	2	13
22	не может	19	13
23	в том	9	12
24	также и	3	12
25	хотя бы	2	12
26	что в	4	11
27	прежде всего	9	11
28	так что	2	11
29	и даже	3	11
30	никак не	3	11
31	и с	7	10
32	еще не	7	10
33	да и	4	10
34	а не	11	10
35	в данном	2	10
36	ничего не	2	10
37	если мы	5	9
38	для нас	2	9
39	в этой	3	9
40	что же	3	9
41	только на	3	9
42	уже не	4	8
43	было бы	3	8
44	в виду	4	8
45	по себе	7	8
46	как раз	7	8
47	все же	4	8
48	в конце	3	7
49	смысле слова	2	7
50	все эти	4	7
51	в его	9	7
52	так и	4	7
53	бы и	2	7
54	так как	5	7
55	мы не	4	7
56	с другой	3	6
57	можно сказать	4	6
58	ни в	6	6
59	но это	6	6
60	мы и	3	6
61	в то	5	6
62	на то	3	6
63	и для	3	6
64	мы можем	4	6
65	но в	6	6
66	или иной	2	5
67	кроме того	4	5
68	в самом	9	5
69	той или	2	5
70	языка и	2	5
71	с этим	2	5
72	так же	3	5
73	и на	11	5
74	и все	9	5
75	раз и	4	5
76	этом смысле	2	5
77	как и	12	5
78	указывает на	2	5
79	то же	6	5
80	как мы	12	5
81	другой стороны	3	5
82	можно было	2	5
83	в себе	7	5
84	еще и	4	5
85	и это	3	5
86	не могут	3	4
87	сама по	2	4
88	в этих	4	4
89	в своем	3	4
90	в отношении	3	4
91	без всякого	2	4
92	и как	2	4
93	есть в	6	4
94	более или	3	4
95	в общем	2	4
96	и следовательно	2	4
97	как бы	19	4
98	и тем	2	4
99	значение в	2	4
100	все это	6	4
101	и только	3	4
102	таким образом	4	4
103	а в	2	4
104	в результате	2	4
105	их в	3	4
106	именно как	2	4
107	но если	3	4
108	и здесь	4	4
109	тем что	3	4
110	если бы	3	4
111	что он	6	4
112	стороны и	2	4
113	но не	4	4
114	до сих	8	4
115	но именно	3	4
116	и о	3	4
117	сих пор	8	4
118	или менее	3	4
119	самом деле	4	4
120	то и	2	4
121	далеко не	3	4
122	слова и	7	4
123	уже в	4	3
124	он сам	2	3
125	из этих	3	3
126	вопрос о	2	3
127	к тому	2	3
128	с самим	5	3
129	и должны	2	3
130	слова то	3	3
131	хотя и	6	3
132	мы уже	3	3
133	и является	2	3
134	то это	3	3
135	и их	3	3
136	в их	4	3
137	для этого	2	3
138	не было	2	3
139	только и	2	3
140	при этом	5	3
141	лишь в	2	3
142	и наконец	4	3
143	и по	2	3
144	не знает	4	3
145	языка в	2	3
146	о котором	2	3
147	но ведь	2	3
148	здесь только	2	3
149	бы в	3	3
150	и к	9	3
151	о которых	2	3
152	одна из	2	3
153	все что	2	3
154	не нужно	2	3
155	она не	3	3
156	на том	2	3
157	нет и	2	3
158	если же	5	3
159	если оно	2	3
160	слова как	3	3
161	бы не	2	3
162	все равно	2	3
163	мы здесь	2	3
164	в слове	3	3
165	том или	2	3
166	том числе	4	2
167	перед нами	12	2
168	время и	2	2
169	войти в	3	2
170	в той	3	2
171	не в	10	2
172	но все	2	2
173	числе и	3	2
174	и само	2	2
175	как нам	2	2
176	ведь мы	2	2
177	и сам	5	2
178	себе и	3	2
179	в него	6	2
180	себе что	2	2
181	к нему	5	2
182	нам кажется	5	2
183	он тоже	2	2
184	отличается от	3	2
185	в одно	2	2
186	в системе	2	2
187	между этими	3	2
188	или в	8	2
189	должно быть	4	2
190	же и	4	2
191	точки зрения	11	2
192	имеем в	3	2
193	ведь и	5	2
194	представим себе	2	2
195	которого оно	2	2
196	слово в	6	2
197	сознания и	2	2
198	сами по	2	2
199	и всякое	2	2
200	но при	3	2
201	с нею	2	2
202	в условиях	3	2
203	об этом	2	2
204	и при	3	2
205	ведь это	3	2
206	в корне	2	2
207	конечно не	8	2
208	в заключение	2	2
209	он не	4	2
210	оно является	2	2
211	о нем	6	2
212	и времени	2	2
213	что и	3	2
214	отношение между	2	2
215	во всех	5	2
216	вместе с	2	2
217	на него	3	2
218	мысли и	2	2
219	это вовсе	2	2
220	совершенно не	4	2
221	еще более	3	2
222	есть если	2	2
223	слово и	7	2
224	той же	3	2
225	правда в	3	2
226	которые в	2	2
227	здесь не	4	2
228	мы конечно	2	2
