N	2gram	Vygotskiy__4	FransuaR
1	и в	33	45
2	то есть	13	25
3	и не	13	15
4	не только	7	14
5	в этом	28	14
6	но в	2	14
7	в его	10	13
8	во всех	2	13
9	и его	5	13
10	как бы	25	12
11	во время	6	12
12	что в	21	12
13	в своем	7	11
14	то же	9	11
15	в то	3	11
16	прежде всего	2	10
17	в том	21	10
18	в нем	7	10
19	но и	3	10
20	как и	5	10
21	и с	2	10
22	же время	2	9
23	вовсе не	5	8
24	как мы	4	8
25	в ней	6	8
26	жизни и	4	8
27	таким образом	13	8
28	в самой	6	8
29	так же	13	8
30	с его	2	7
31	в конце	8	7
32	том что	22	7
33	не в	2	7
34	что и	3	7
35	все это	13	7
36	также и	2	7
37	потому что	24	7
38	и все	12	7
39	всех этих	3	6
40	что он	20	6
41	в этой	9	6
42	он не	11	6
43	так и	3	6
44	того чтобы	22	6
45	для того	23	6
46	связи с	2	6
47	так как	12	6
48	в них	2	6
49	с ним	5	5
50	и к	2	5
51	это и	5	5
52	мы видим	6	5
53	на этом	3	5
54	например в	3	5
55	с ее	3	5
56	как раз	9	5
57	не может	10	5
58	все эти	6	5
59	на самом	6	5
60	самом деле	12	5
61	и как	5	5
62	и на	5	5
63	его в	3	5
64	перед нами	6	4
65	же как	3	4
66	об этом	4	4
67	все они	2	4
68	и от	2	4
69	мы не	5	4
70	у него	6	4
71	и здесь	3	4
72	тому же	3	4
73	такой же	2	4
74	но не	3	4
75	здесь в	3	4
76	ничего не	2	4
77	по поводу	4	4
78	в самом	12	4
79	в сущности	6	4
80	и о	4	4
81	мы уже	5	4
82	в их	2	4
83	а не	6	4
84	его не	2	4
85	как на	6	4
86	а в	4	4
87	той же	4	4
88	можно было	4	4
89	сказать что	13	4
90	в основе	3	4
91	с этим	5	4
92	точки зрения	6	4
93	только в	4	4
94	о том	20	4
95	и это	5	4
96	как это	14	4
97	это было	4	4
98	нисколько не	5	3
99	как в	3	3
100	это не	6	3
101	в одной	2	3
102	из этих	2	3
103	в одном	3	3
104	ни в	3	3
105	по существу	2	3
106	то время	2	3
107	в своей	4	3
108	до сих	3	3
109	вместе с	8	3
110	сих пор	3	3
111	что она	10	3
112	связь с	5	3
113	не было	3	3
114	именно в	2	3
115	этой жизни	4	3
116	и вот	6	3
117	того что	4	3
118	на этот	3	3
119	и он	3	3
120	не имеет	2	3
121	и для	3	3
122	почти всегда	2	3
123	в которых	3	3
124	но он	6	3
125	как он	5	3
126	почти все	2	3
127	он знает	2	2
128	если мы	12	2
129	с тем	4	2
130	и есть	4	2
131	и та	2	2
132	в сторону	3	2
133	говорить о	3	2
134	хотя бы	2	2
135	нам о	3	2
136	что все	11	2
137	это в	4	2
138	на все	2	2
139	к этому	4	2
140	можно сказать	2	2
141	к тому	12	2
142	видим что	2	2
143	ли он	2	2
144	раз в	7	2
145	то что	44	2
146	и она	2	2
147	во все	3	2
148	в пределах	3	2
149	из его	2	2
150	так например	4	2
151	было бы	12	2
152	что это	13	2
153	и если	9	2
154	друг с	4	2
155	конечно не	3	2
156	может быть	22	2
157	это время	2	2
158	в уста	3	2
159	с другом	4	2
160	даже в	2	2
161	один из	2	2
162	слова и	4	2
163	все же	5	2
164	в целом	5	2
165	когда он	7	2
166	и за	3	2
167	на него	4	2
168	и до	3	2
169	убийства и	2	2
170	что эта	6	2
171	и только	7	2
172	при этом	2	2
173	и что	25	2
174	и наконец	2	2
175	с точки	4	2
176	в пьесе	2	2
177	жизнь и	4	2
178	взглянуть на	2	2
179	больше чем	2	2
180	мы можем	5	2
181	одно из	2	2
182	шекспира и	6	2
183	она дает	2	2
184	же самое	6	2
185	но мы	2	2
186	нет ни	3	2
187	том как	3	2
188	от этого	3	2
