N	2gram	Propp_Isto_4	KulturaY
1	и т	27	54
2	т е	18	32
3	и в	26	23
4	в том	3	22
5	не только	15	17
6	было бы	2	16
7	в этом	7	16
8	в области	2	14
9	может быть	14	14
10	что в	14	13
11	не менее	2	12
12	потому что	6	12
13	вопрос о	4	11
14	том что	3	11
15	а не	6	11
16	того что	2	11
17	в его	5	11
18	у нас	2	10
19	и не	9	10
20	тем не	2	9
21	еще не	6	9
22	хотя бы	2	9
23	таким образом	10	9
24	так как	9	9
25	если бы	2	8
26	лишь в	2	8
27	до сих	5	8
28	между прочим	2	8
29	сих пор	5	8
30	т д	24	8
31	уже не	5	8
32	с другой	4	7
33	в языке	2	7
34	те же	3	7
35	и что	5	7
36	в данном	3	7
37	сказать что	2	7
38	все эти	3	7
39	как это	3	7
40	того как	4	7
41	с тем	2	6
42	по себе	2	6
43	что и	9	6
44	что он	10	6
45	в силу	5	6
46	после того	2	6
47	при этом	3	6
48	и тем	2	6
49	так и	10	6
50	не может	6	6
51	то же	8	6
52	с помощью	2	6
53	могут быть	6	6
54	связи с	3	6
55	только в	3	6
56	о том	4	6
57	ничего не	5	6
58	не могут	2	5
59	уже выше	2	5
60	и есть	2	5
61	вовсе не	4	5
62	как и	7	5
63	не в	5	5
64	здесь можно	2	5
65	хотя и	2	5
66	что она	3	5
67	как бы	3	5
68	всякого рода	3	5
69	все же	9	5
70	от того	2	5
71	в связи	2	5
72	как мы	5	5
73	а в	8	5
74	но это	3	5
75	тем что	5	5
76	из этих	3	5
77	этого слова	2	4
78	а также	3	4
79	этом случае	3	4
80	для нас	3	4
81	только тогда	3	4
82	в целом	2	4
83	не случайно	2	4
84	в своей	4	4
85	то что	16	4
86	данном случае	3	4
87	как в	7	4
88	в своем	2	4
89	тех же	2	4
90	в числе	4	4
91	на вопрос	3	3
92	уже в	2	3
93	и более	3	3
94	что это	2	3
95	то мы	2	3
96	это уже	2	3
97	это не	5	3
98	формы и	2	3
99	должна быть	2	3
100	что на	2	3
101	ни в	2	3
102	с этой	2	3
103	по существу	3	3
104	это и	5	3
105	мы видели	6	3
106	но не	5	3
107	но для	2	3
108	он не	7	3
109	то это	5	3
110	не есть	2	3
111	отношение к	2	3
112	но и	12	3
113	на него	3	3
114	а именно	3	3
115	связь между	2	3
116	другой стороны	4	3
117	и вот	2	3
118	не по	2	3
119	и пр	11	3
120	не имеет	3	3
121	и с	5	3
122	в которых	4	3
123	могло бы	2	3
124	этот вопрос	2	3
125	и только	5	3
126	она не	3	3
127	мы должны	5	3
128	там где	3	3
129	и действительно	3	3
130	все это	2	2
131	случаи когда	2	2
132	но все	5	2
133	о чем	3	2
134	в частности	2	2
135	смысле этого	2	2
136	на том	2	2
137	в одном	5	2
138	главным образом	2	2
139	не дает	2	2
140	в тех	4	2
141	же это	2	2
142	указать на	3	2
143	является и	3	2
144	и здесь	5	2
145	и как	5	2
146	в дальнейшем	6	2
147	и при	3	2
148	что они	6	2
149	с целью	2	2
150	случай когда	2	2
151	и тот	2	2
152	и если	3	2
153	в качестве	7	2
154	конечно не	2	2
155	нас к	7	2
156	е к	2	2
157	указывает что	2	2
158	увидим что	2	2
159	в таких	2	2
160	однако в	2	2
161	дает нам	4	2
162	его в	9	2
163	но мы	3	2
164	когда он	6	2
165	в некоторых	5	2
166	вместе с	6	2
167	дело не	2	2
168	вопрос этот	2	2
169	в свете	3	2
170	так в	4	2
171	что есть	2	2
172	в особенности	2	2
173	только что	3	2
174	не просто	4	2
175	совершенно ясно	2	2
176	к рассмотрению	2	2
177	на этот	2	2
178	так же	18	2
179	то здесь	2	2
180	на себя	4	2
181	он в	4	2
182	что мы	3	2
183	на этом	2	2
184	как он	6	2
185	в этих	7	2
186	здесь не	4	2
187	относится к	3	2
188	мы имеем	7	2
189	но в	5	2
190	е в	3	2
