N	2gram	Bakhtin_Pr_5	KulturaY
1	в том	5	30
2	и в	35	24
3	потому что	8	23
4	том что	3	21
5	что в	6	17
6	было бы	3	15
7	в этом	14	14
8	точки зрения	7	14
9	может быть	14	13
10	все же	8	12
11	таким образом	7	12
12	в его	21	12
13	и не	27	12
14	не в	10	11
15	только в	6	11
16	вовсе не	7	10
17	в самом	6	10
18	не только	10	10
19	хотя бы	2	10
20	то что	10	9
21	прежде всего	12	9
22	отношению к	7	9
23	самом деле	10	9
24	того что	3	9
25	с точки	2	9
26	о том	2	9
27	так как	4	9
28	по отношению	6	8
29	то же	15	8
30	уже не	3	8
31	а не	4	8
32	как раз	4	8
33	тем что	4	8
34	не менее	2	7
35	в них	4	7
36	с другой	4	7
37	как бы	31	7
38	вместе с	2	7
39	не может	18	7
40	это не	3	7
41	бы в	4	7
42	так и	8	7
43	что он	24	6
44	при этом	2	6
45	в ней	2	6
46	но и	14	6
47	что же	7	6
48	все это	14	6
49	другой стороны	3	6
50	можно было	2	6
51	все эти	3	6
52	в которых	2	6
53	не случайно	2	6
54	в которой	2	6
55	с тем	3	5
56	что это	4	5
57	к тому	6	5
58	но не	6	5
59	еще не	7	5
60	что не	4	5
61	например в	2	5
62	всяком случае	4	5
63	и что	6	5
64	но уже	2	5
65	в виду	3	5
66	не просто	2	5
67	в той	4	5
68	а в	7	5
69	и его	14	5
70	рядом с	4	5
71	во всяком	4	5
72	между тем	4	5
73	так сказать	2	5
74	с ним	7	5
75	и с	12	5
76	с его	7	4
77	в этих	2	4
78	к себе	18	4
79	в нем	16	4
80	что они	6	4
81	в пределах	11	4
82	из них	3	4
83	это и	3	4
84	речи в	2	4
85	что и	3	4
86	в целом	3	4
87	как в	5	4
88	с этим	3	4
89	так что	5	4
90	так же	7	4
91	с ними	5	4
92	и на	6	4
93	слова и	11	4
94	там где	7	4
95	под влиянием	3	3
96	уже в	3	3
97	уже и	2	3
98	смысле этого	2	3
99	для этого	2	3
100	этом смысле	3	3
101	его к	3	3
102	или иной	4	3
103	сводится к	3	3
104	в первом	2	3
105	со словом	3	3
106	мы увидим	2	3
107	в общем	3	3
108	в сущности	14	3
109	это слово	4	3
110	этого слова	5	3
111	в котором	3	3
112	даже в	5	3
113	на его	4	3
114	когда он	3	3
115	тому что	2	3
116	в своем	2	3
117	а с	3	3
118	что оно	2	3
119	и даже	5	3
120	и он	2	3
121	должно быть	3	3
122	той же	2	3
123	и то	5	3
124	хотя и	2	3
125	в речи	2	3
126	даже и	3	3
127	нуждается в	3	3
128	в себе	5	3
129	он есть	2	3
130	в одном	6	3
131	перед вами	3	2
132	я не	8	2
133	бы уже	4	2
134	никогда не	4	2
135	свой предмет	2	2
136	с этой	2	2
137	и все	15	2
138	этого не	3	2
139	что все	2	2
140	в каждом	6	2
141	на самом	9	2
142	и говорит	3	2
143	не знаю	2	2
144	вопрос о	2	2
145	по себе	4	2
146	быть в	2	2
147	к своему	5	2
148	в то	11	2
149	что его	2	2
150	и того	2	2
151	как и	18	2
152	и как	2	2
153	но все	4	2
154	в сторону	2	2
155	в большинстве	2	2
156	в последнем	2	2
157	же время	10	2
158	что с	2	2
159	ли это	2	2
160	тот же	4	2
161	было в	2	2
162	если б	3	2
163	конечно не	2	2
164	в своей	4	2
165	же и	4	2
166	от себя	5	2
167	о нем	2	2
168	себе и	7	2
169	и мысли	3	2
170	еще один	2	2
171	ни в	2	2
172	себя самого	7	2
173	бы и	2	2
174	он не	13	2
175	и для	8	2
176	все равно	2	2
177	в слове	6	2
178	не мог	3	2
179	лишь в	7	2
180	на этот	2	2
181	ни одного	9	2
182	увидим что	2	2
183	слов в	3	2
184	или в	2	2
185	в силах	2	2
186	из письма	2	2
187	что я	13	2
188	но ведь	2	2
189	слово с	6	2
190	до конца	4	2
191	ничего не	3	2
192	но в	19	2
193	это было	2	2
