N	2gram	Vygotskiy__5	KulturaY
1	и в	16	23
2	точки зрения	18	23
3	в том	18	22
4	не только	16	17
5	было бы	10	16
6	в этом	25	16
7	с точки	9	16
8	в области	12	14
9	может быть	9	14
10	самом деле	3	14
11	что в	16	13
12	в самом	4	13
13	не менее	3	12
14	для того	14	12
15	потому что	21	12
16	вопрос о	12	11
17	том что	15	11
18	а не	10	11
19	того что	16	11
20	в его	11	11
21	того чтобы	17	11
22	можно было	5	11
23	у нас	2	10
24	и не	12	10
25	прежде всего	3	9
26	еще не	4	9
27	хотя бы	5	9
28	таким образом	19	9
29	так как	16	9
30	если бы	8	8
31	зависимости от	2	8
32	до сих	3	8
33	сих пор	3	8
34	как на	3	8
35	в виду	2	8
36	с другой	4	7
37	если мы	7	7
38	в зависимости	2	7
39	те же	2	7
40	и что	12	7
41	речи в	6	7
42	должно быть	8	7
43	сказать что	13	7
44	все эти	4	7
45	как это	8	7
46	того как	5	7
47	с тем	3	6
48	по себе	7	6
49	что и	3	6
50	что он	25	6
51	в силу	10	6
52	тот же	5	6
53	при этом	4	6
54	и тем	3	6
55	так и	7	6
56	в их	3	6
57	не может	18	6
58	то же	8	6
59	с помощью	10	6
60	могут быть	4	6
61	говорить о	3	6
62	связи с	3	6
63	только в	10	6
64	о том	8	6
65	ничего не	5	6
66	я не	2	5
67	не могут	4	5
68	и есть	7	5
69	вовсе не	2	5
70	слов и	2	5
71	как и	8	5
72	не в	6	5
73	совершенно не	2	5
74	что она	2	5
75	как бы	5	5
76	все же	3	5
77	от того	3	5
78	как мы	10	5
79	во внимание	2	5
80	а в	3	5
81	но это	3	5
82	тем более	4	5
83	тем что	5	5
84	в первом	3	5
85	в чем	3	5
86	на практике	2	4
87	письменной речи	39	4
88	же мы	2	4
89	тому что	5	4
90	этом случае	3	4
91	в целом	4	4
92	того же	7	4
93	одной стороны	3	4
94	столь же	2	4
95	в сущности	13	4
96	в своей	2	4
97	точка зрения	8	4
98	то что	26	4
99	что значит	3	4
100	как в	5	4
101	в своем	5	4
102	с одной	3	4
103	в той	6	4
104	заключается в	5	4
105	тем самым	8	4
106	между тем	3	4
107	отношения между	3	4
108	мы говорим	2	4
109	учения о	2	4
110	тогда когда	5	4
111	на вопрос	5	3
112	и более	3	3
113	бы сказать	2	3
114	речи но	2	3
115	вопроса о	3	3
116	это не	4	3
117	должна быть	5	3
118	именно в	4	3
119	есть не	2	3
120	к тому	6	3
121	и к	2	3
122	в отношении	9	3
123	с этой	4	3
124	но как	3	3
125	по существу	3	3
126	это и	3	3
127	мы видели	3	3
128	то в	3	3
129	но не	10	3
130	очевидно что	2	3
131	по поводу	2	3
132	в какой	6	3
133	он не	8	3
134	но если	6	3
135	то это	2	3
136	не есть	4	3
137	отношение к	11	3
138	в процессе	13	3
139	но и	6	3
140	по отношению	12	3
141	другой стороны	2	3
142	тому же	2	3
143	а с	2	3
144	то обстоятельство	2	3
145	мы не	3	3
146	они не	3	3
147	речи как	4	3
148	естественно что	2	3
149	в ней	2	3
150	не имеет	4	3
151	и с	3	3
152	той же	4	3
153	этот вопрос	6	3
154	в результате	4	3
155	может иметь	2	3
156	обстоятельство что	2	3
157	в то	5	3
158	мы должны	8	3
159	вопрос об	3	2
160	учение о	2	2
161	такой же	4	2
162	только для	2	2
163	все это	2	2
164	в известном	8	2
165	быть совершенно	2	2
166	но все	2	2
167	о чем	2	2
168	в частности	3	2
169	не означает	4	2
170	одного и	3	2
171	в одном	3	2
172	что все	6	2
173	как они	3	2
174	быть в	2	2
175	совершенно иной	2	2
176	не дает	2	2
177	сама по	4	2
178	можно сказать	5	2
179	к его	3	2
180	точек зрения	4	2
181	и здесь	2	2
182	состоит в	6	2
183	известном смысле	7	2
184	и того	3	2
185	и как	3	2
186	чтобы понять	2	2
187	ответить на	4	2
188	что они	5	2
189	в различных	2	2
190	чем в	3	2
191	по своему	3	2
192	свое время	2	2
193	язык и	2	2
194	через которые	2	2
195	и тот	3	2
196	или иным	2	2
197	связи и	2	2
198	в качестве	4	2
199	за пределы	4	2
200	к овладению	4	2
201	нас к	3	2
202	никак не	3	2
203	что если	4	2
204	в свое	2	2
205	в котором	2	2
206	его в	2	2
207	но мы	5	2
208	не с	2	2
209	отношению к	12	2
210	в пределах	4	2
211	речь в	3	2
212	в область	2	2
213	когда он	2	2
214	вместе с	4	2
215	значение в	3	2
216	в письменной	7	2
217	мысли и	5	2
218	отношений между	2	2
219	в свете	4	2
220	языка и	6	2
221	то и	2	2
222	в отличие	2	2
223	он имеет	3	2
224	только что	5	2
225	как я	3	2
226	еще более	5	2
227	а потому	3	2
228	из того	11	2
229	перейти к	3	2
230	совершенно ясно	2	2
231	говорим о	2	2
232	между понятиями	3	2
233	на этот	4	2
234	не станем	2	2
235	ни одного	2	2
236	в корне	2	2
237	так же	15	2
238	не знает	5	2
239	а тем	2	2
240	во всяком	2	2
241	он в	3	2
242	ни на	2	2
243	на протяжении	2	2
244	что мы	4	2
245	один и	3	2
246	тому как	4	2
247	на этом	3	2
248	что эти	2	2
249	еще и	3	2
250	как он	6	2
251	в этих	3	2
252	не то	4	2
253	отличие от	2	2
254	но в	6	2
