N	2gram	Vygotskiy__3	FransuaR
1	и в	25	56
2	в его	15	18
3	таким образом	17	17
4	все эти	7	15
5	в этом	14	14
6	в том	23	13
7	так и	5	13
8	и его	2	12
9	в то	4	12
10	в этих	2	11
11	как бы	10	11
12	в них	2	11
13	то же	2	11
14	еще не	4	10
15	мы уже	5	10
16	только в	10	9
17	в самом	3	9
18	но и	4	9
19	и не	10	9
20	том что	20	8
21	по своему	11	8
22	не только	6	8
23	в нем	2	8
24	и их	3	8
25	все это	6	8
26	в частности	4	7
27	уже говорили	5	7
28	как мы	8	7
29	и на	6	7
30	все они	2	6
31	прежде всего	4	6
32	мы видим	3	6
33	в этой	5	6
34	той же	4	6
35	потому что	6	6
36	на его	2	6
37	точки зрения	6	6
38	связи с	9	6
39	и все	4	6
40	связаны с	3	6
41	но не	6	5
42	с его	2	5
43	никогда не	4	5
44	в отношении	6	5
45	с ее	5	5
46	как и	15	5
47	есть и	2	5
48	одним из	5	5
49	он не	4	5
50	один из	6	5
51	мы видели	6	5
52	в процессе	27	5
53	что в	17	5
54	в результате	3	5
55	говорили что	2	5
56	в области	7	5
57	что это	5	4
58	в себе	2	4
59	в качестве	12	4
60	и к	5	4
61	и потому	2	4
62	в совершенно	2	4
63	с одной	5	4
64	при этом	5	4
65	и других	2	4
66	того чтобы	8	4
67	в свете	2	4
68	в основе	16	4
69	в своих	2	4
70	их в	3	4
71	во всем	3	4
72	о том	5	4
73	по своей	7	4
74	так как	12	4
75	одна из	2	4
76	но по	2	4
77	и которые	3	4
78	перед нами	10	3
79	всех этих	2	3
80	видели что	3	3
81	в своем	4	3
82	главным образом	2	3
83	и здесь	2	3
84	так что	2	3
85	слов и	5	3
86	может быть	13	3
87	не мог	4	3
88	а также	2	3
89	связи и	3	3
90	что и	10	3
91	то что	15	3
92	связь с	3	3
93	в связи	6	3
94	там где	4	3
95	с помощью	42	3
96	здесь мы	2	3
97	уже не	2	3
98	не в	6	3
99	сказать что	4	3
100	между тем	3	3
101	речи и	8	3
102	и т.д	5	3
103	его к	3	3
104	слова и	6	3
105	бы в	2	3
106	к которому	3	3
107	в известном	4	2
108	основе их	4	2
109	первый план	2	2
110	если бы	5	2
111	в виде	3	2
112	из нее	2	2
113	на котором	2	2
114	в речи	2	2
115	с другой	6	2
116	уже в	7	2
117	не как	3	2
118	и во	2	2
119	в одном	2	2
120	человека и	5	2
121	к этому	3	2
122	что он	6	2
123	конечно в	2	2
124	и эти	2	2
125	ни было	2	2
126	ни в	9	2
127	которых он	2	2
128	и как	5	2
129	но это	5	2
130	этот момент	2	2
131	то время	4	2
132	для него	5	2
133	когда в	3	2
134	с их	2	2
135	одной стороны	5	2
136	было бы	10	2
137	и сам	3	2
138	из них	4	2
139	а в	4	2
140	и эта	2	2
141	хотя и	2	2
142	между ними	3	2
143	в котором	3	2
144	вопрос об	2	2
145	в развитии	24	2
146	все же	6	2
147	в своей	2	2
148	в мире	2	2
149	благодаря этому	6	2
150	когда он	3	2
151	вместе с	14	2
152	что она	5	2
153	или менее	3	2
154	другой стороны	3	2
155	так же	17	2
156	не может	6	2
157	в каком	2	2
158	того как	3	2
159	для того	7	2
160	из которых	5	2
161	и для	2	2
162	все остальные	2	2
163	его в	3	2
164	мы не	9	2
165	от всех	2	2
166	и то	2	2
167	с этой	3	2
168	в которых	3	2
169	связан с	2	2
170	той или	2	2
171	что они	10	2
172	что эти	3	2
173	зрения на	2	2
174	с тем	16	2
175	с ним	4	2
176	не могли	3	2
177	в эту	2	2
