N	2gram	Bakhtin_Pr_1	Problema
1	и в	29	30
2	в своей	8	22
3	то что	15	18
4	не только	15	18
5	том что	7	17
6	в этом	22	17
7	и даже	2	14
8	но и	14	13
9	таким образом	12	13
10	потому что	8	13
11	в том	8	12
12	в его	24	12
13	и не	31	12
14	в своем	8	11
15	у него	5	11
16	так что	2	11
17	точки зрения	19	10
18	в этой	4	10
19	все же	9	9
20	сказать что	3	9
21	но в	7	9
22	только в	10	9
23	в конце	6	8
24	вовсе не	7	8
25	художественного творчества	3	8
26	никак не	2	8
27	с точки	13	8
28	никогда не	3	7
29	что он	8	7
30	как и	12	7
31	связи с	2	7
32	но не	9	7
33	может быть	24	7
34	так и	7	7
35	не в	7	7
36	в результате	4	7
37	с другой	3	6
38	прежде всего	7	6
39	уже не	13	6
40	и как	7	6
41	несмотря на	6	6
42	и для	4	6
43	как бы	19	6
44	конце концов	5	6
45	в нем	19	6
46	что и	4	6
47	другой стороны	3	6
48	и что	2	6
49	а в	7	6
50	и его	14	6
51	и на	7	6
52	его в	6	6
53	так как	6	6
54	нисколько не	2	5
55	что в	8	5
56	в которой	2	5
57	так же	6	5
58	в самом	10	5
59	и о	5	5
60	для себя	2	5
61	не может	12	5
62	а не	22	5
63	и у	3	5
64	но он	2	5
65	он и	5	5
66	как раз	6	5
67	и с	4	5
68	человека из	3	4
69	нового времени	3	4
70	ни в	3	4
71	в смысле	2	4
72	но все	5	4
73	при этом	2	4
74	было бы	5	4
75	и сам	2	4
76	а его	2	4
77	и к	2	4
78	и вполне	2	4
79	в себе	7	4
80	в то	10	4
81	далеко не	3	4
82	же не	2	4
83	в противоположность	2	3
84	в самой	6	3
85	он сам	3	3
86	все время	2	3
87	именно в	5	3
88	однако в	2	3
89	в отношении	2	3
90	в духе	3	3
91	все в	3	3
92	же в	2	3
93	тот же	2	3
94	как будто	3	3
95	еще не	5	3
96	и самого	4	3
97	он не	5	3
98	к нему	6	3
99	в ней	2	3
100	он в	3	3
101	этом смысле	10	3
102	с ним	5	3
103	в одном	10	3
104	мира в	5	3
105	поэтому и	4	2
106	я не	3	2
107	не могут	6	2
108	уже и	2	2
109	в них	3	2
110	хотя бы	2	2
111	как в	6	2
112	это не	9	2
113	с этой	2	2
114	уже в	3	2
115	раз и	4	2
116	один из	2	2
117	была бы	3	2
118	по себе	8	2
119	от них	2	2
120	то же	14	2
121	как мы	4	2
122	по существу	3	2
123	него не	2	2
124	и нет	2	2
125	кроме того	3	2
126	до сих	2	2
127	жизни и	2	2
128	в данном	2	2
129	на его	2	2
130	о своем	3	2
131	конечно не	2	2
132	и земли	2	2
133	всяком случае	3	2
134	в котором	2	2
135	отношению к	8	2
136	бы то	2	2
137	он все	2	2
138	в первой	2	2
139	на него	3	2
140	себя самого	2	2
141	и до	3	2
142	все что	3	2
143	данном случае	2	2
144	отношение к	2	2
145	по отношению	8	2
146	то и	2	2
147	здесь конечно	2	2
148	или же	2	2
149	то ни	2	2
150	точке зрения	3	2
151	человеческого духа	2	2
152	все эти	9	2
153	или к	2	2
154	они не	4	2
155	самом деле	6	2
156	именно на	2	2
157	в драме	5	2
158	не входит	3	2
159	можно было	2	2
160	во всяком	5	2
161	между тем	5	2
162	тем что	4	2
163	в одной	6	2
164	о себе	12	2
165	его на	2	2
166	из тех	2	2
167	тем как	4	2
168	мира и	7	2
169	ничего не	5	2
170	в мир	3	2
171	человек и	2	2
172	человека но	2	2
173	тоже не	2	2
174	сих пор	2	2
