N	2gram	Bakhtin_Pr_4	FransuaR
1	и в	46	41
2	то есть	40	24
3	и т.п	14	19
4	мы уже	3	18
5	во всех	5	17
6	таким образом	4	17
7	в нем	17	16
8	и с	7	16
9	и его	6	13
10	но и	12	13
11	как мы	12	12
12	в этом	16	12
13	все это	6	11
14	все эти	4	11
15	прежде всего	9	10
16	в самом	9	10
17	не только	14	10
18	у рабле	2	10
19	так как	5	10
20	то что	4	10
21	здесь в	2	9
22	кроме того	4	9
23	и на	11	9
24	и все	9	9
25	о том	5	9
26	никогда не	6	8
27	в сущности	7	8
28	здесь и	3	8
29	в этой	3	8
30	но в	6	8
31	у него	5	7
32	вовсе не	9	7
33	том что	4	7
34	как бы	19	7
35	на части	2	7
36	и до	3	7
37	как и	12	7
38	что в	4	7
39	в его	9	7
40	что он	6	6
41	например в	4	6
42	вместе с	2	6
43	с помощью	3	6
44	или в	8	6
45	также и	3	6
46	сказать что	2	6
47	в то	5	6
48	то же	6	5
49	с его	5	5
50	в одном	11	5
51	так же	3	5
52	же время	5	5
53	и он	6	5
54	так и	4	5
55	в своем	3	5
56	рядом с	5	5
57	большинстве случаев	8	5
58	в той	3	5
59	и что	3	5
60	той же	3	5
61	тем что	3	5
62	но он	3	5
63	образов и	2	5
64	в себе	7	5
65	во всем	4	5
66	там где	2	5
67	уже в	4	4
68	все время	2	4
69	с другой	3	4
70	у нас	2	4
71	и как	2	4
72	не в	10	4
73	все что	2	4
74	большей или	2	4
75	в большинстве	9	4
76	всех его	3	4
77	в большей	2	4
78	меньшей степени	2	4
79	в котором	5	4
80	все же	4	4
81	не может	19	4
82	как в	4	4
83	самом деле	4	4
84	и наконец	4	4
85	и даже	3	4
86	одним из	3	4
87	а в	2	4
88	конечно и	3	4
89	более того	3	4
90	в результате	2	4
91	в другом	2	4
92	о котором	2	4
93	того же	3	4
94	с ним	2	4
95	мы увидим	6	3
96	перед нами	12	3
97	поэтому и	2	3
98	он сам	2	3
99	в одной	2	3
100	с этим	2	3
101	или меньшей	2	3
102	в духе	2	3
103	на все	2	3
104	мы будем	2	3
105	но это	6	3
106	есть в	6	3
107	до сих	8	3
108	было бы	3	3
109	и сам	5	3
110	уже сказали	2	3
111	конечно не	8	3
112	и их	3	3
113	никак не	3	3
114	в него	6	3
115	людей в	2	3
116	жизни и	5	3
117	в первой	2	3
118	сих пор	8	3
119	здесь только	2	3
120	и для	3	3
121	при этом	5	3
122	и не	27	3
123	те же	2	3
124	они не	2	3
125	между ними	10	3
126	к нему	5	3
127	в данном	2	3
128	людей и	4	3
129	только в	6	3
130	потому что	4	3
131	времени и	2	2
132	не могут	3	2
133	отчасти и	2	2
134	ведь это	3	2
135	в этих	4	2
136	для этого	2	2
137	значение в	2	2
138	превращается в	4	2
139	и во	3	2
140	в конце	3	2
141	человека и	3	2
142	себе самом	5	2
143	стороны и	2	2
144	если мы	5	2
145	в корне	2	2
146	для нас	2	2
147	в том	9	2
148	и различные	2	2
149	раз в	2	2
150	так что	2	2
151	ведь и	5	2
152	в античной	2	2
153	на этом	3	2
154	но не	4	2
155	есть и	2	2
156	должна быть	2	2
157	там и	2	2
158	до конца	4	2
159	кажется что	3	2
160	может быть	23	2
161	одной плоскости	2	2
162	за пределы	5	2
163	в своей	3	2
164	хотя и	6	2
165	он не	4	2
166	но если	3	2
167	себя в	3	2
168	другой стороны	3	2
169	как раз	7	2
170	в центре	3	2
171	и другие	3	2
172	еще более	3	2
173	да еще	2	2
174	но с	2	2
175	мы находим	5	2
176	лишь в	2	2
177	а не	11	2
178	с точки	9	2
179	мы не	4	2
180	к себе	6	2
181	самим собой	2	2
182	их в	3	2
183	между тем	2	2
184	точки зрения	11	2
185	и само	2	2
186	из этих	3	2
187	что мы	2	2
188	как он	3	2
189	и этим	3	2
190	так сказать	5	2
191	но здесь	3	2
192	бы в	3	2
193	но конечно	2	2
194	в романе	6	2
