N	2gram	Tiupa_Hudo_2	Istorich
1	и в	28	28
2	может быть	8	25
3	и т	4	25
4	т д	2	22
5	не может	4	15
6	а не	14	15
7	никогда не	5	14
8	для нас	3	13
9	что в	5	12
10	то же	6	12
11	не только	11	12
12	только в	4	11
13	что он	8	10
14	все же	2	10
15	прежде всего	3	10
16	но и	9	10
17	т е	2	10
18	в том	15	9
19	о том	12	9
20	то что	6	9
21	и не	18	9
22	не в	13	9
23	так и	8	9
24	что это	5	8
25	если бы	6	8
26	в этом	13	8
27	но в	2	8
28	в этих	3	7
29	это не	6	7
30	том что	19	7
31	еще не	3	7
32	было бы	3	7
33	в ней	3	7
34	а в	6	7
35	так же	3	7
36	с другой	3	6
37	не менее	5	6
38	к тому	7	6
39	тем не	4	6
40	о смерти	3	6
41	вслед за	4	6
42	что и	4	6
43	в этой	5	6
44	его в	2	6
45	вместе с	2	6
46	в одном	3	5
47	что они	4	5
48	но не	4	5
49	до сих	2	5
50	в качестве	4	5
51	что она	7	5
52	дело не	2	5
53	сих пор	2	5
54	в своем	5	5
55	можно было	3	5
56	или в	3	5
57	сказать что	2	5
58	в его	11	5
59	все это	3	4
60	и другие	5	4
61	превращается в	4	4
62	об этом	7	4
63	одной стороны	3	4
64	один из	2	4
65	на него	3	4
66	с одной	3	4
67	как и	11	4
68	хотя бы	2	4
69	и для	2	4
70	и с	6	4
71	и на	3	4
72	потому что	2	4
73	в основе	2	4
74	как будто	4	4
75	здесь не	2	4
76	не все	3	4
77	мы знаем	2	4
78	я не	7	3
79	не как	2	3
80	перед нами	11	3
81	не с	2	3
82	ему в	2	3
83	именно в	2	3
84	на этом	2	3
85	при этом	11	3
86	наряду с	5	3
87	в котором	6	3
88	отношению к	7	3
89	из них	2	3
90	ли он	2	3
91	того как	2	3
92	и тогда	2	3
93	что же	2	3
94	уже не	10	3
95	и его	5	3
96	чтобы не	3	3
97	как мы	2	3
98	и он	3	3
99	же самое	3	3
100	как это	7	3
101	по отношению	7	3
102	тем что	6	3
103	в другом	2	3
104	в то	6	3
105	с того	2	3
106	будто бы	3	3
107	же не	2	3
108	дело с	2	2
109	еще одна	2	2
110	только для	2	2
111	а с	3	2
112	в частности	7	2
113	его и	2	2
114	именно так	2	2
115	столь же	3	2
116	и от	2	2
117	между ними	2	2
118	была бы	3	2
119	вовсе не	2	2
120	как уже	2	2
121	у вас	4	2
122	в ее	18	2
123	одна из	2	2
124	говорит в	2	2
125	как о	3	2
126	не более	2	2
127	для него	5	2
128	мысль о	2	2
129	без другого	2	2
130	что не	2	2
131	одной из	3	2
132	с ним	7	2
133	не по	2	2
134	же как	2	2
135	как бы	5	2
136	о нем	2	2
137	а для	2	2
138	в нем	3	2
139	это было	2	2
140	говорит о	4	2
141	себя в	8	2
142	со стороны	3	2
143	как в	5	2
144	как раз	4	2
145	то и	4	2
146	и только	2	2
147	он не	4	2
148	в виде	2	2
149	еще и	2	2
150	приводит к	2	2
151	именно на	2	2
152	по его	3	2
153	самое что	2	2
154	ничего не	5	2
155	а по	2	2
156	между тем	8	2
157	однако в	2	2
158	в себе	9	2
159	в конечном	4	2
160	как он	3	2
161	ответ на	2	2
162	тоже не	2	2
163	том как	2	2
