N	2gram	Bakhtin_Fr_7	Analitik
1	в этом	15	18
2	и в	41	16
3	не только	5	16
4	так и	10	15
5	как и	14	14
6	в том	11	12
7	своего рода	2	12
8	но и	9	12
9	и не	7	12
10	том что	4	12
11	в качестве	9	11
12	как бы	7	10
13	при этом	3	10
14	в эпизоде	5	10
15	а не	2	10
16	в этой	13	9
17	ничего не	4	9
18	то есть	20	9
19	в данном	2	8
20	и т.п	9	8
21	к тому	2	7
22	в себе	11	7
23	то что	8	7
24	особенно в	2	7
25	о том	6	7
26	а также	2	7
27	в мире	3	6
28	и на	4	6
29	может быть	4	6
30	но в	8	6
31	и к	5	5
32	в своем	9	4
33	в конце	8	4
34	у него	6	4
35	уже не	2	4
36	не в	9	4
37	того же	3	4
38	тем самым	3	4
39	для него	6	4
40	в сущности	4	4
41	отношению к	2	4
42	во второй	2	4
43	во всех	3	4
44	как в	5	4
45	все это	10	4
46	по отношению	2	4
47	не может	3	4
48	на этом	5	4
49	и его	9	4
50	то же	13	4
51	хотя и	4	4
52	точки зрения	5	4
53	было написано	3	4
54	только в	6	4
55	в себя	2	4
56	место в	4	3
57	никогда не	2	3
58	как о	3	3
59	одного из	2	3
60	прежде всего	11	3
61	одной из	2	3
62	не мог	2	3
63	есть в	6	3
64	было бы	4	3
65	несмотря на	3	3
66	мы имеем	2	3
67	или в	2	3
68	что и	5	3
69	проявляется в	3	3
70	из них	3	3
71	в первой	2	3
72	в словах	2	3
73	в их	3	3
74	только на	2	3
75	этом отношении	2	3
76	не знает	3	3
77	именно в	2	3
78	можно было	3	3
79	а в	5	3
80	как мы	11	3
81	с ними	3	3
82	и то	2	3
83	в результате	2	3
84	тем что	3	3
85	и т.д	2	3
86	бы в	2	3
87	и все	14	3
88	того что	2	2
89	для всех	2	2
90	в состоянии	2	2
91	в одном	3	2
92	что все	2	2
93	к этому	5	2
94	вовсе не	7	2
95	в одну	4	2
96	его как	2	2
97	он был	3	2
98	по существу	8	2
99	все что	4	2
100	же время	9	2
101	что в	9	2
102	еще не	2	2
103	значительной степени	2	2
104	в своей	3	2
105	это было	2	2
106	не есть	2	2
107	с ее	3	2
108	на этой	4	2
109	картины мира	4	2
110	и их	3	2
111	вместе с	5	2
112	дело не	2	2
113	всего в	5	2
114	во времени	2	2
115	таким образом	19	2
116	той же	3	2
117	как-то раз	2	2
118	еще более	2	2
119	в значительной	2	2
120	свидетельствует о	2	2
121	не имеет	3	2
122	и для	5	2
123	с точки	3	2
124	так же	5	2
125	роль в	2	2
126	и до	6	2
127	и во	2	2
128	он не	4	2
129	в то	10	2
130	в его	12	2
131	его в	3	2
132	в этих	2	2
133	с ним	2	2
