N	2gram	Propp_Isto_5	Myslijsy
1	потому что	7	33
2	то что	7	29
3	может быть	17	26
4	таким образом	9	24
5	в том	6	23
6	и в	25	23
7	в этом	10	23
8	и не	11	18
9	что в	8	17
10	только в	7	15
11	для нас	5	14
12	как и	7	14
13	то же	4	14
14	того что	2	14
15	так как	11	14
16	если бы	2	13
17	том что	8	12
18	а не	2	12
19	по себе	2	11
20	но и	13	11
21	не в	6	11
22	не может	6	11
23	и потому	2	10
24	что мы	2	10
25	по отношению	2	10
26	не только	13	10
27	тем что	10	10
28	мы можем	2	10
29	тогда когда	2	8
30	то это	3	8
31	отношению к	2	8
32	мы не	5	8
33	сказать что	2	8
34	о том	7	8
35	с тем	8	7
36	по мере	2	7
37	что это	5	7
38	это не	6	7
39	на то	2	7
40	в нем	7	7
41	что и	6	7
42	и что	8	7
43	очевидно что	2	7
44	вовсе не	2	7
45	и т	20	7
46	могут быть	6	7
47	как в	6	7
48	с этим	5	7
49	для того	3	6
50	вместе с	22	6
51	того как	4	6
52	в которой	4	6
53	уже в	2	5
54	только тогда	2	5
55	так что	2	5
56	и мы	2	5
57	таким же	2	5
58	в его	12	5
59	как бы	2	5
60	к нему	3	5
61	этом случае	7	5
62	все это	4	5
63	не менее	4	5
64	находится в	2	5
65	а в	3	5
66	с ним	4	5
67	образом в	2	5
68	и все	3	4
69	что все	4	4
70	что он	22	4
71	тем не	4	4
72	до сих	2	4
73	можно сказать	2	4
74	но есть	2	4
75	и тем	4	4
76	сих пор	2	4
77	а именно	4	4
78	в истории	4	4
79	того чтобы	3	4
80	так же	5	4
81	с другими	4	4
82	когда человек	2	4
83	точки зрения	2	4
84	в данном	3	4
85	в то	3	4
86	его в	9	4
87	мы имеем	14	4
88	и с	3	4
89	при помощи	7	3
90	к которым	2	3
91	никогда не	3	3
92	связи с	8	3
93	в этих	6	3
94	человека и	2	3
95	не всегда	4	3
96	и вместе	2	3
97	как человек	3	3
98	в нее	6	3
99	но это	7	3
100	еще не	8	3
101	и из	3	3
102	мы уже	4	3
103	например в	5	3
104	но уже	3	3
105	со стороны	2	3
106	по которому	3	3
107	так в	2	3
108	и таким	2	3
109	до этого	2	3
110	образом мы	2	3
111	т д	18	3
112	все эти	8	3
113	и других	2	3
114	что у	4	3
115	уже не	11	3
116	самом деле	2	3
117	и хотя	4	3
118	и по	2	3
119	и на	8	3
120	в которых	3	3
121	то в	2	3
122	их в	3	3
123	ту же	2	3
124	там где	6	3
125	на нее	2	3
126	что от	2	2
127	во время	7	2
128	в другой	3	2
129	из себя	4	2
130	и как	3	2
131	из нее	2	2
132	превращается в	7	2
133	и быть	2	2
134	но так	2	2
135	с другой	9	2
136	не как	4	2
137	в образе	5	2
138	а как	2	2
139	вопрос о	2	2
140	в различных	2	2
141	и здесь	7	2
142	в ее	4	2
143	такое же	2	2
144	об этом	2	2
145	мы и	2	2
146	уже и	2	2
147	в свою	3	2
148	после того	3	2
149	она не	2	2
150	в это	2	2
151	во сне	2	2
152	за ним	4	2
153	выше мы	2	2
154	с которым	2	2
155	в ней	5	2
156	он не	4	2
157	этих случаях	8	2
158	никто не	3	2
159	и др	3	2
160	даже в	2	2
161	один из	2	2
162	и это	4	2
163	не знаем	3	2
164	на том	3	2
165	данном случае	2	2
166	что представление	2	2
167	мы видим	8	2
168	на ступени	2	2
169	и для	2	2
170	выражения как	2	2
171	в течение	2	2
172	и они	2	2
173	что его	3	2
174	человека в	3	2
175	как мы	5	2
176	здесь мы	5	2
177	эта связь	2	2
178	именно на	2	2
179	из которых	2	2
180	друг друга	3	2
181	и его	9	2
182	в других	2	2
183	в более	3	2
184	в виде	9	2
185	и при	2	2
186	к его	2	2
187	и вообще	3	2
188	мы должны	4	2
189	но мы	3	2
190	его к	3	2
191	в таких	3	2
192	а если	2	2
193	из него	2	2
194	это было	2	2
