N	2gram	Vygotskiy__7	Istorich
1	и в	26	24
2	что он	8	21
3	не только	24	21
4	может быть	7	14
5	не может	11	14
6	в этих	2	13
7	что в	12	13
8	как в	4	12
9	в этом	29	12
10	и здесь	2	12
11	но и	11	11
12	это не	3	10
13	том что	17	10
14	а в	2	10
15	и что	6	10
16	мы видим	3	10
17	с другой	4	9
18	не в	4	9
19	все же	6	9
20	о том	4	9
21	потому что	16	9
22	показывает что	2	8
23	еще не	4	8
24	что и	3	8
25	все это	3	8
26	то же	8	8
27	а не	6	8
28	или в	2	8
29	так как	14	8
30	с собой	3	7
31	один из	2	7
32	в том	18	7
33	мы видели	3	7
34	во всех	6	7
35	то что	24	7
36	вместе с	12	7
37	к нему	3	7
38	таким образом	23	7
39	тем что	9	6
40	с этой	5	6
41	об этом	3	6
42	для нас	2	6
43	как и	15	6
44	так же	14	6
45	но не	3	6
46	в нем	2	6
47	показывают что	2	6
48	он не	3	6
49	того что	14	6
50	во время	2	6
51	только в	8	6
52	что это	6	6
53	ответ на	2	6
54	не менее	4	5
55	одной стороны	5	5
56	отношение к	2	5
57	так и	3	5
58	с одной	5	5
59	что она	8	5
60	в чем	3	5
61	с ним	3	5
62	ничего не	2	5
63	но в	4	5
64	на вопрос	5	4
65	никогда не	4	4
66	что у	4	4
67	вовсе не	2	4
68	тем не	3	4
69	представляет собой	19	4
70	одной из	4	4
71	мы уже	3	4
72	же как	8	4
73	как бы	6	4
74	в их	2	4
75	то и	4	4
76	и не	18	4
77	не имеет	2	4
78	мы не	7	4
79	точки зрения	28	4
80	в данном	5	4
81	мы должны	6	4
82	мы можем	3	4
83	уже в	2	3
84	в качестве	5	3
85	тогда когда	5	3
86	представление о	7	3
87	вопрос о	6	3
88	на то	4	3
89	так что	4	3
90	что они	10	3
91	для объяснения	2	3
92	его в	2	3
93	с ней	2	3
94	сих пор	3	3
95	ее в	8	3
96	данном случае	5	3
97	по своим	2	3
98	в свете	4	3
99	как мы	14	3
100	должны были	2	3
101	этой точки	4	3
102	она в	2	3
103	эта связь	2	3
104	и она	2	3
105	должны быть	4	3
106	и наконец	4	3
107	и он	2	3
108	и по	3	3
109	и его	12	3
110	но это	3	3
111	из этих	3	3
112	связи с	4	3
113	что мы	9	3
114	в конце	4	3
115	того как	2	3
116	перед нами	2	2
117	по этому	4	2
118	для нее	3	2
119	тому что	9	2
120	и от	4	2
121	к этому	2	2
122	прежде всего	7	2
123	не могут	4	2
124	в одну	2	2
125	не можем	4	2
126	стороны и	4	2
127	и ее	2	2
128	в то	3	2
129	мы знаем	2	2
130	ни в	2	2
131	в ее	6	2
132	что его	2	2
133	в силу	5	2
134	только о	2	2
135	у нее	5	2
136	то время	2	2
137	что при	2	2
138	она не	5	2
139	было бы	6	2
140	в действительности	2	2
141	на его	2	2
142	в самом	9	2
143	и о	3	2
144	нас к	6	2
145	но для	2	2
146	должно было	2	2
147	к ней	2	2
148	в основном	3	2
149	в котором	4	2
150	если в	4	2
151	и тем	6	2
152	этом и	2	2
153	оказывается что	2	2
154	отличается от	3	2
155	не по	4	2
156	точно так	2	2
157	нами в	4	2
158	но эта	2	2
159	при переходе	3	2
160	позволяет нам	2	2
161	что не	2	2
162	в которой	11	2
163	это положение	3	2
164	друг друга	4	2
165	как это	5	2
166	время как	2	2
167	почти всегда	2	2
168	что по	2	2
169	что этот	5	2
170	сказать что	8	2
171	в основе	3	2
172	в одной	3	2
173	с этим	2	2
174	но он	2	2
175	во всем	3	2
176	и другое	3	2
177	только на	3	2
178	что эти	3	2
179	все эти	6	2
180	до сих	3	2
