N	2gram	Losev_Dial_2	Problema
1	то что	14	42
2	вовсе не	13	35
3	и в	19	32
4	и не	30	31
5	не есть	47	29
6	не просто	12	23
7	не менее	3	19
8	в этом	8	19
9	тем не	2	18
10	не только	19	17
11	потому что	14	16
12	по себе	18	15
13	а не	16	15
14	в виде	2	15
15	в себе	15	15
16	как бы	14	14
17	может быть	20	14
18	но в	2	14
19	в нем	10	13
20	сказать что	10	13
21	что мы	2	13
22	как раз	5	13
23	что в	7	12
24	а именно	5	12
25	вещи и	3	12
26	том что	10	12
27	так и	10	12
28	и т	17	11
29	есть нечто	8	11
30	и даже	14	11
31	также и	2	11
32	о том	5	11
33	так как	14	11
34	если мы	2	11
35	то же	12	10
36	прежде всего	8	10
37	в этой	3	10
38	т д	15	10
39	отнюдь не	6	10
40	об этом	3	10
41	ничего не	3	10
42	но не	6	9
43	в том	14	9
44	это есть	8	9
45	но и	12	9
46	и что	5	9
47	так же	2	9
48	же самое	2	9
49	по своему	5	9
50	еще не	4	9
51	что же	2	9
52	в таком	4	9
53	в данном	3	9
54	и это	5	9
55	есть только	4	8
56	символ и	3	8
57	данном случае	2	8
58	не может	9	8
59	все эти	2	8
60	когда мы	3	8
61	было бы	3	8
62	в своей	8	8
63	как нечто	4	8
64	но это	7	8
65	содержит в	4	7
66	никогда не	9	7
67	ни в	10	7
68	между собою	3	7
69	все это	4	7
70	того что	6	7
71	всех этих	3	7
72	и все	12	7
73	что он	6	7
74	во всех	2	7
75	как мы	3	7
76	во всяком	2	7
77	сам по	3	7
78	тем что	2	7
79	только в	5	7
80	и есть	4	6
81	в конце	2	6
82	так что	7	6
83	и как	10	6
84	при этом	4	6
85	в самом	5	6
86	и если	4	6
87	в виду	5	6
88	таким образом	4	6
89	это не	10	6
90	всегда есть	2	6
91	но как	5	6
92	говорить о	5	6
93	и то	7	6
94	его в	3	6
95	как это	7	6
96	о чем	3	6
97	таком случае	3	6
98	есть не	7	6
99	в то	6	6
100	совершенно не	7	6
101	за пределы	4	6
102	на самом	2	6
103	самом деле	4	6
104	что такое	3	6
105	перед нами	2	5
106	можно ли	3	5
107	в своем	4	5
108	можно сказать	5	5
109	а только	3	5
110	есть в	2	5
111	мы уже	8	5
112	той или	4	5
113	она есть	9	5
114	что она	14	5
115	мы должны	2	5
116	с тем	2	5
117	связи с	4	5
118	есть ни	6	5
119	ни о	2	5
120	все равно	5	5
121	именно в	2	4
122	тому что	2	4
123	вещи в	4	4
124	сама по	7	4
125	не всякий	2	4
126	не в	8	4
127	с целью	2	4
128	и пр	5	4
129	только то	4	4
130	после этого	3	4
131	не говоря	2	4
132	в их	2	4
133	и только	4	4
134	не было	3	4
135	в одно	5	4
136	или в	2	4
137	а в	4	4
138	их в	2	4
139	в истории	2	4
140	ни на	2	4
141	как он	4	4
142	иметь в	2	4
143	он есть	3	4
144	же в	2	4
145	что тут	4	4
146	как в	2	4
147	и притом	7	4
148	д и	2	4
149	в связи	4	4
150	и вообще	6	4
151	уже в	4	3
152	не обязательно	5	3
153	что это	10	3
154	что не	6	3
155	в этих	3	3
156	с другой	5	3
157	то уже	2	3
158	как же	3	3
159	но все	2	3
160	что они	6	3
161	более или	2	3
162	несмотря на	2	3
163	всяком случае	2	3
164	хотя бы	4	3
165	и уже	3	3
166	из них	3	3
167	другой стороны	4	3
168	смысл и	2	3
169	мы говорим	3	3
170	и его	5	3
171	не больше	4	3
172	что оно	4	3
173	только и	2	3
174	тех или	2	3
175	или не	2	3
176	же и	9	3
177	с этим	3	3
178	но он	4	3
179	точки зрения	12	3
180	в искусстве	2	3
181	он всегда	2	3
182	что здесь	2	3
183	необходимо чтобы	2	3
184	но ведь	2	3
185	и следовательно	5	3
186	с ним	4	3
187	или другим	2	3
188	или как	3	3
189	однако это	2	3
190	нисколько не	4	3
191	уже и	2	3
192	тем или	2	3
193	только не	2	3
194	сливаются в	2	3
195	в жизни	2	3
196	ясно что	4	3
197	в ее	4	3
198	как и	10	3
199	только потому	2	3
200	сейчас же	3	3
201	есть и	6	3
202	до сих	2	3
203	мы в	2	3
204	к тому	2	3
205	он не	4	3
206	каком случае	2	3
207	и делает	2	3
208	себе не	3	3
209	сами по	3	3
210	поэтический образ	7	3
211	быть и	4	3
212	от всего	2	3
213	сих пор	2	3
214	или менее	2	3
215	да и	6	3
216	может и	2	3
217	того как	2	3
218	хотя в	2	3
219	уже не	3	3
220	не на	2	3
221	к нему	4	3
222	с точки	8	3
223	в каком	4	3
224	мы получаем	2	3
225	как будто	7	3
226	в чем	3	3
227	которые не	2	3
228	или на	2	3
229	значит что	12	3
230	не могут	4	2
231	все время	3	2
232	же как	3	2
233	что если	3	2
234	в это	3	2
235	иное как	3	2
236	как они	3	2
237	есть выражение	3	2
238	не важно	2	2
239	это мы	2	2
240	в целях	3	2
241	определенного рода	2	2
242	но только	3	2
243	крайней мере	9	2
244	без всякого	4	2
245	это только	3	2
246	но что	7	2
247	момент в	2	2
248	кроме того	3	2
249	и часто	2	2
250	например в	2	2
251	на его	2	2
252	так или	2	2
253	говоря уже	2	2
254	то или	4	2
255	а потому	2	2
256	мы находим	3	2
257	должно быть	7	2
258	понимать как	3	2
259	в результате	2	2
260	и с	5	2
261	не как	2	2
262	может иметь	3	2
263	одно из	4	2
264	того или	2	2
265	не очень	2	2
266	и должно	2	2
267	мы имеем	3	2
268	я и	2	2
269	между тем	2	2
270	том как	2	2
271	же мы	3	2
272	нет никакой	4	2
273	сознания и	5	2
274	могут быть	4	2
275	а потом	4	2
276	по крайней	9	2
277	сразу же	3	2
278	у пушкина	2	2
279	не мешает	5	2
280	нельзя сказать	4	2
281	но о	2	2
282	не что	3	2
283	следовательно в	2	2
284	и поэтический	2	2
285	мы видим	2	2
286	и при	2	2
287	и надо	2	2
288	ведь это	3	2
289	она не	8	2
290	и может	6	2
291	действительно есть	2	2
292	в сущности	2	2
293	во внимание	3	2
294	не значит	3	2
295	и потому	5	2
296	или вообще	3	2
297	не будет	2	2
298	вместе с	2	2
299	ее в	2	2
300	разница между	2	2
301	это вовсе	2	2
302	только что	5	2
303	собственно говоря	2	2
304	идея и	2	2
305	со всем	2	2
306	или иначе	2	2
307	что этот	3	2
308	вещь или	2	2
309	что иное	3	2
310	есть та	3	2
311	в науке	2	2
312	не потому	6	2
313	в которой	2	2
314	в области	2	2
315	не то	5	2
316	это было	3	2
