N	2gram	Potebnia_M_1	Psycholo
1	и в	39	38
2	то что	10	35
3	в том	26	25
4	в самом	3	25
5	что в	22	20
6	может быть	27	19
7	и что	10	18
8	на то	2	16
9	точки зрения	8	16
10	в ней	7	15
11	то есть	42	15
12	если бы	14	14
13	том что	16	14
14	как бы	6	14
15	и т	6	14
16	потому что	52	14
17	в этой	3	13
18	в этом	15	13
19	мы видим	4	12
20	было бы	12	12
21	не только	21	12
22	мы увидим	3	12
23	таким образом	13	12
24	не в	15	12
25	что это	3	10
26	в сущности	2	10
27	то же	6	10
28	и не	18	10
29	и все	3	10
30	о которых	2	9
31	с точки	3	9
32	того чтобы	2	9
33	увидим что	4	9
34	все же	6	8
35	с тем	5	8
36	с этим	7	8
37	в одном	8	8
38	вовсе не	5	8
39	для нас	9	8
40	как и	9	8
41	так что	16	8
42	и как	6	8
43	из этого	2	8
44	для того	3	8
45	и то	3	8
46	и это	3	8
47	с другой	7	7
48	а не	21	7
49	мы можем	2	7
50	никак не	2	7
51	не может	22	7
52	как мы	2	7
53	а в	5	7
54	заключается в	3	7
55	между тем	5	7
56	все то	2	7
57	с и	3	6
58	к тому	4	6
59	мы видели	4	6
60	с самого	3	6
61	она не	3	6
62	и если	2	6
63	не имеет	5	6
64	тому что	3	6
65	он не	3	6
66	с одной	3	6
67	так как	21	6
68	если мы	3	6
69	и его	5	6
70	самого начала	3	6
71	о том	2	6
72	там где	4	6
73	должна быть	3	5
74	в своем	3	5
75	одной стороны	3	5
76	несмотря на	5	5
77	в своей	3	5
78	вместе с	8	5
79	но и	20	5
80	другой стороны	5	5
81	двух противоположных	2	5
82	т п	4	5
83	или в	2	5
84	мы не	10	5
85	о котором	3	5
86	в его	5	5
87	могли бы	2	5
88	так сказать	2	5
89	в которой	2	5
90	что если	3	4
91	никогда не	4	4
92	мысль что	5	4
93	из него	2	4
94	в свою	4	4
95	при этом	6	4
96	не можем	2	4
97	и для	5	4
98	во всех	5	4
99	в самой	3	4
100	но если	2	4
101	не мог	3	4
102	не могли	2	4
103	в нем	20	4
104	что и	6	4
105	в целом	2	4
106	как в	10	4
107	т д	4	4
108	в течение	2	4
109	при помощи	2	4
110	того что	8	4
111	когда в	3	4
112	и даже	4	4
113	в своих	4	4
114	сказать что	3	4
115	в нас	7	4
116	только в	25	4
117	и другое	3	4
118	как будто	2	4
119	в себе	13	4
120	на деле	4	4
121	в виду	2	4
122	как на	3	3
123	были бы	3	3
124	в них	3	3
125	только для	3	3
126	из этих	4	3
127	что все	3	3
128	из одного	3	3
129	она может	3	3
130	но это	5	3
131	того же	3	3
132	в один	2	3
133	и о	2	3
134	то и	7	3
135	и только	2	3
136	бы не	6	3
137	что не	10	3
138	не так	3	3
139	по его	7	3
140	что как	3	3
141	в таком	5	3
142	к ним	2	3
143	и тем	3	3
144	того как	6	3
145	тем что	9	3
146	в то	4	3
147	бы в	4	3
148	могла бы	2	3
149	которое мы	2	3
150	что по	3	3
151	но в	9	3
152	и которые	2	3
153	одного из	2	2
154	более и	2	2
155	не могут	4	2
156	и более	2	2
157	была бы	2	2
158	все более	3	2
159	в этих	7	2
160	при таком	4	2
161	чувства и	13	2
162	все они	2	2
163	хотя бы	2	2
164	столь же	3	2
165	так например	3	2
166	с этой	2	2
167	и во	3	2
168	в полном	2	2
169	и вместе	2	2
170	во всяком	3	2
171	друг другу	3	2
172	показывает что	3	2
173	что оно	2	2
174	что именно	2	2
175	иначе как	2	2
176	только что	2	2
177	же в	2	2
178	уже не	2	2
179	у нас	2	2
180	находятся в	3	2
181	есть в	2	2
182	свою очередь	4	2
183	очевидно что	3	2
184	не могла	2	2
185	только то	2	2
186	для него	4	2
187	слов и	4	2
188	и может	2	2
189	том как	3	2
190	образом и	2	2
191	мы в	2	2
192	но он	2	2
193	что сам	3	2
194	и той	3	2
195	к ней	2	2
196	согласно с	4	2
197	указывают на	2	2
198	развития и	3	2
199	вместе и	9	2
200	его словам	2	2
201	для этого	2	2
202	то это	5	2
203	с ее	2	2
204	не иначе	3	2
205	со стороны	8	2
206	имеет место	2	2
207	что же	2	2
208	вытекает из	2	2
209	так же	5	2
210	том смысле	4	2
211	по мнению	3	2
212	быть не	4	2
213	одной и	3	2
214	для всех	5	2
215	не более	4	2
216	и по	6	2
217	есть только	11	2
218	думать что	3	2
219	и всегда	2	2
220	той же	3	2
221	не имеют	5	2
222	с но	4	2
223	говорит он	4	2
224	и следовательно	2	2
225	одно из	3	2
226	заставляет нас	2	2
227	таком виде	2	2
228	его мнению	4	2
229	но как	3	2
230	в истории	7	2
231	что даже	2	2
232	его к	2	2
233	одним словом	2	2
234	когда мы	2	2
235	заметить что	2	2
236	к этой	3	2
237	с ним	3	2
238	могло бы	3	2
239	это будет	2	2
240	том и	2	2
