N	2gram	Vinokur_Ku_1	FransuaR
1	и в	24	41
2	таким образом	12	17
3	в нем	4	16
4	и с	5	16
5	и его	5	13
6	но и	6	13
7	в этом	14	12
8	все это	6	11
9	все эти	6	11
10	прежде всего	9	10
11	в самом	10	10
12	не только	10	10
13	так как	9	10
14	то что	9	10
15	и на	4	9
16	и все	2	9
17	о том	9	9
18	никогда не	2	8
19	в сущности	3	8
20	в этой	3	8
21	но в	2	8
22	в них	7	7
23	вовсе не	10	7
24	том что	21	7
25	как бы	7	7
26	в особенности	3	7
27	как и	2	7
28	что в	17	7
29	в его	12	7
30	что он	6	6
31	например в	5	6
32	один из	4	6
33	вместе с	7	6
34	с помощью	7	6
35	или в	2	6
36	также и	2	6
37	в то	2	6
38	то же	8	5
39	с его	4	5
40	в одном	3	5
41	так же	4	5
42	же время	2	5
43	и он	3	5
44	между собою	2	5
45	из них	4	5
46	так и	7	5
47	в своем	3	5
48	рядом с	5	5
49	в той	5	5
50	и что	5	5
51	той же	3	5
52	тем что	8	5
53	в себе	3	5
54	там где	4	5
55	что это	5	5
56	уже в	3	4
57	с другой	7	4
58	роль в	4	4
59	именно в	6	4
60	у нас	10	4
61	и как	2	4
62	не в	11	4
63	в большинстве	2	4
64	тот же	2	4
65	в ней	6	4
66	в котором	3	4
67	даже в	3	4
68	все же	12	4
69	не может	7	4
70	как в	4	4
71	самом деле	9	4
72	того чтобы	17	4
73	и даже	3	4
74	одним из	2	4
75	а в	5	4
76	в результате	5	4
77	о котором	2	4
78	того же	4	4
79	с ним	5	4
80	мы увидим	3	3
81	до того	2	3
82	во втором	2	3
83	с этой	2	3
84	с этим	4	3
85	в духе	3	3
86	есть в	4	3
87	до сих	4	3
88	было бы	15	3
89	конечно не	2	3
90	не мог	2	3
91	в ряде	2	3
92	никак не	2	3
93	втором случае	2	3
94	связано с	3	3
95	сих пор	4	3
96	здесь только	2	3
97	и для	2	3
98	этом отношении	5	3
99	при этом	6	3
100	и не	12	3
101	они не	3	3
102	того что	9	3
103	что не	5	3
104	литературе и	2	3
105	между ними	2	3
106	в данном	4	3
107	только в	11	3
108	в первом	3	3
109	потому что	23	3
110	что их	2	2
111	не могут	2	2
112	что если	2	2
113	но уже	5	2
114	в частности	4	2
115	в этих	4	2
116	для этого	3	2
117	превращается в	2	2
118	одного и	2	2
119	себе в	3	2
120	что все	2	2
121	представление о	3	2
122	если мы	2	2
123	для нас	2	2
124	в том	30	2
125	это и	4	2
126	так что	4	2
127	несколько слов	3	2
128	тем более	2	2
129	связи с	7	2
130	что они	4	2
131	но не	5	2
132	а на	2	2
133	должна быть	3	2
134	до конца	2	2
135	своего времени	2	2
136	может быть	13	2
137	в своей	2	2
138	его так	2	2
139	хотя и	3	2
140	он не	2	2
141	но если	2	2
142	и потому	4	2
143	в таких	4	2
144	если б	2	2
145	был бы	2	2
146	должен быть	4	2
147	был в	2	2
148	а именно	2	2
149	другой стороны	6	2
150	как раз	8	2
151	не на	4	2
152	как это	3	2
153	но с	2	2
154	в истории	3	2
155	лишь в	2	2
156	заключается в	2	2
157	а не	8	2
158	с точки	9	2
159	внимание на	4	2
160	к себе	4	2
161	и то	3	2
162	как они	2	2
163	между тем	5	2
164	точки зрения	14	2
165	из области	4	2
166	на его	3	2
167	из этих	4	2
168	и вовсе	5	2
169	так сказать	5	2
170	бы в	7	2
171	в области	7	2
172	тогда когда	6	2
173	это было	2	2
174	как о	2	2
