N	2gram	Vygotskiy__4	Myshleni
1	точки зрения	6	26
2	таким образом	13	26
3	в том	21	24
4	и в	33	23
5	том что	22	21
6	в целом	5	20
7	с точки	4	18
8	того чтобы	22	17
9	то что	44	17
10	в этом	28	17
11	так же	13	16
12	не только	7	16
13	того что	4	15
14	для того	23	15
15	что в	21	14
16	может быть	22	14
17	но и	3	14
18	как и	5	14
19	в его	10	14
20	не может	10	12
21	как бы	25	11
22	сказать что	13	11
23	представляет собой	2	11
24	с другой	2	10
25	прежде всего	2	10
26	одной стороны	3	9
27	не является	2	9
28	другой стороны	2	9
29	и не	13	9
30	и с	2	9
31	же точно	7	9
32	вместе с	8	9
33	самого начала	5	8
34	с самого	5	8
35	с одной	3	8
36	заключается в	5	8
37	и на	5	8
38	в основе	3	8
39	то же	9	8
40	вопрос о	2	7
41	мы могли	2	7
42	в этой	9	7
43	в самом	12	7
44	в то	3	7
45	так как	12	7
46	с тем	4	7
47	что он	20	7
48	мы не	5	7
49	и ее	2	7
50	все время	24	6
51	столь же	2	6
52	с этой	4	6
53	же как	3	6
54	все это	13	6
55	именно в	2	6
56	могли бы	2	6
57	потому что	24	6
58	с этим	5	6
59	о том	20	6
60	в сущности	6	6
61	и его	5	6
62	исследования и	4	6
63	мы можем	5	6
64	тем что	3	6
65	в себе	6	6
66	только в	4	6
67	тому что	6	5
68	в какой	5	5
69	перед нами	6	5
70	то время	2	5
71	можно сказать	2	5
72	и как	5	5
73	на то	10	5
74	по себе	9	5
75	для этого	8	5
76	что для	5	5
77	в своих	3	5
78	что мы	6	5
79	мы должны	6	5
80	и все	12	5
81	если бы	10	5
82	но в	2	5
83	что может	3	5
84	и что	25	5
85	он не	11	5
86	слова и	4	5
87	так и	3	5
88	как мы	4	5
89	тем самым	3	5
90	из этого	5	5
91	но не	3	4
92	что все	11	4
93	со всей	2	4
94	только что	15	4
95	не в	2	4
96	при этом	2	4
97	друг с	4	4
98	что она	10	4
99	время как	2	4
100	в котором	2	4
101	ее на	2	4
102	целый ряд	5	4
103	все эти	6	4
104	в результате	2	4
105	их в	3	4
106	этой основной	2	4
107	с его	2	4
108	в одном	3	4
109	к этому	4	4
110	и к	2	4
111	по существу	2	4
112	было бы	12	4
113	к тому	12	4
114	в своей	4	4
115	сих пор	3	4
116	как в	3	4
117	во всей	3	4
118	как раз	9	4
119	а с	2	4
120	говорит что	10	4
121	стоит только	2	4
122	хотя бы	2	4
123	мы видим	6	4
124	ни в	3	4
125	как на	6	4
126	с другом	4	4
127	этого слова	3	4
128	до сих	3	4
129	мечты и	2	3
130	в самых	3	3
131	уже в	2	3
132	я не	4	3
133	что это	13	3
134	в своем	7	3
135	к анализу	3	3
136	и от	2	3
137	из этих	2	3
138	на все	2	3
139	в такой	2	3
140	что именно	3	3
141	обратиться к	3	3
142	что они	6	3
143	и мы	15	3
144	том чтобы	4	3
145	и если	9	3
146	в их	2	3
147	образом что	2	3
148	и других	4	3
149	его не	2	3
150	в которых	3	3
151	вовсе не	5	3
152	в одной	2	3
153	этот вопрос	4	3
154	во всем	2	3
155	же самое	6	3
156	как он	5	3
157	полагает что	5	3
158	всяком случае	3	3
159	смысле этого	3	3
160	что оно	3	3
161	об этом	4	3
162	тем и	2	3
163	такой же	2	3
164	во всех	2	3
165	она не	3	3
166	с таким	2	3
167	на две	2	3
168	все же	5	3
169	и остается	2	3
170	самом деле	12	3
171	а не	6	3
172	из которых	3	3
173	на этот	3	3
174	можно было	4	3
175	с но	3	3
176	и то	2	3
177	во всяком	3	3
178	сам по	2	3
179	в каком	8	3
180	связи с	2	3
181	и это	5	3
182	в которой	4	3
183	ничего не	2	3
184	в основу	3	2
185	в частности	4	2
186	никогда не	5	2
187	больше того	3	2
188	что у	4	2
189	в конце	8	2
190	сущности говоря	2	2
191	в приложении	2	2
192	исследований и	2	2
193	что его	3	2
194	чем мы	2	2
195	но все	2	2
196	шаг за	3	2
197	на этом	3	2
198	же время	2	2
199	с такой	2	2
200	вместо того	2	2
201	вслед за	3	2
202	эти три	2	2
203	мы вправе	4	2
204	какой мере	2	2
205	приложении к	2	2
206	был бы	3	2
207	не имеет	2	2
208	один из	2	2
209	с той	2	2
210	жизни и	4	2
211	и до	3	2
212	той же	4	2
213	и вот	6	2
214	и той	2	2
215	и наконец	2	2
216	должно быть	3	2
217	действия и	2	2
218	бы и	2	2
219	а в	4	2
220	сам автор	2	2
221	что этот	3	2
222	одно из	2	2
223	в словах	2	2
224	говорить о	3	2
225	что эти	2	2
226	на нее	2	2
227	как это	14	2
228	бы сказать	2	2
229	от этого	3	2
230	всех этих	3	2
231	речь идет	3	2
232	он может	2	2
233	в них	2	2
234	лежит в	2	2
235	ясно что	5	2
236	идет о	3	2
237	и эти	2	2
238	за шагом	3	2
239	в ее	2	2
240	указывает на	3	2
241	себе и	2	2
242	иначе говоря	2	2
243	на ее	2	2
244	и потому	2	2
245	даже в	2	2
246	и другим	2	2
247	как говорит	2	2
248	когда он	7	2
249	всей этой	2	2
250	ее в	4	2
251	на него	4	2
252	слова как	3	2
253	на примере	2	2
254	нами в	2	2
255	что самое	5	2
256	в двух	4	2
257	одной и	2	2
258	если мы	12	2
259	с психологической	2	2
260	почти всегда	2	2
261	между двумя	2	2
262	в виде	3	2
263	показать что	7	2
264	что если	3	2
265	что эта	6	2
266	из этой	3	2
267	едва ли	2	2
268	что говорит	2	2
