N	3gram	Bakhtin_Pr_5	Problemy
1	к себе самому	13	14
2	человека из подполья	13	13
3	в то же	10	12
4	то же время	10	12
5	на самом деле	9	10
6	с самого начала	8	8
7	в отношении к	7	7
8	человек из подполья	7	7
9	с самим собою	7	7
10	по замыслу достоевского	7	7
11	с самим собой	7	6
12	не может быть	3	6
13	о себе самом	5	5
14	во внутренний диалог	5	5
15	и своему предмету	6	5
16	себе самому и	5	5
17	к нему и	4	5
18	во всяком случае	4	5
19	и в то	2	5
20	по отношению к	6	5
21	с которым он	4	5
22	думаете что я	3	4
23	самому и к	4	4
24	на протяжении всего	4	4
25	в этом смысле	3	4
26	с точки зрения	2	4
27	слово с лазейкой	4	4
28	его отношение к	4	4
29	то ни было	3	4
30	герой из подполья	4	4
31	себе и своему	5	4
32	слово о себе	4	4
33	рассказа в двойнике	4	4
34	бы то ни	3	4
35	для себя самого	4	4
36	и прежде всего	4	4
37	но на самом	4	4
38	а между тем	3	3
39	как и у	3	3
40	отношении к другому	3	3
41	его внутреннего диалога	2	3
42	в творчестве достоевского	4	3
43	все это было	2	3
44	с другим и	3	3
45	и сам знаю	2	3
46	внутренний диалог ивана	2	3
47	к герою и	3	3
48	стиль и тон	3	3
49	в мире достоевского	3	3
50	ну так пусть	3	3
51	с лазейкой и	3	3
52	репликами внутреннего диалога	2	3
53	что я теперь	3	3
54	своего собственного слова	3	3
55	героя из подполья	3	3
56	и для себя	3	3
57	в романах достоевского	4	3
58	мы уже говорили	5	3
59	из подполья не	3	3
60	пошло и подло	3	3
61	и в нем	3	3
62	слова и его	2	3
63	он не может	3	3
64	в конце концов	3	3
65	слова о себе	3	3
66	диалог ивана с	2	3
67	и не в	2	3
68	с другой стороны	3	3
69	отношение к себе	3	3
70	его внутреннему диалогу	2	3
71	вы думаете что	3	3
72	несколько абстрактный характер	2	3
73	записок из подполья	3	3
74	он в сущности	3	3
75	желание смерти отца	2	3
76	господа что я	3	3
77	и к другому	3	3
78	и в самом	3	3
79	его внутренней речи	3	3
80	в высшей степени	3	3
81	но в то	4	3
82	в братьях карамазовых	3	3
