N	2gram	Vygotskiy__6	StatiiOP
1	и в	28	25
2	в этом	27	24
3	в том	28	20
4	что в	17	19
5	что он	18	19
6	может быть	13	19
7	тем что	8	19
8	том что	19	15
9	в этой	5	14
10	в его	3	12
11	то что	28	12
12	не только	16	12
13	в этих	2	11
14	так что	6	11
15	прежде всего	2	10
16	таким образом	18	10
17	и не	11	10
18	у него	2	9
19	но и	10	9
20	все это	2	8
21	в своих	3	8
22	это не	5	7
23	было бы	9	7
24	с этим	4	7
25	не может	19	7
26	что такое	3	7
27	точки зрения	13	7
28	в то	6	7
29	из этих	3	6
30	в конце	2	6
31	не в	4	6
32	только в	18	6
33	как бы	11	6
34	как в	3	6
35	как на	3	6
36	а в	2	6
37	и на	5	6
38	в области	6	6
39	то же	7	5
40	независимо от	3	5
41	в них	3	5
42	потому что	22	5
43	с другой	2	5
44	на то	4	5
45	в котором	2	5
46	связано с	3	5
47	а не	3	5
48	того что	24	5
49	другой стороны	2	5
50	он не	7	5
51	отношения между	4	5
52	так и	6	5
53	мы имеем	4	5
54	но в	5	5
55	этом отношении	3	4
56	с тем	5	4
57	состоит в	2	4
58	и др	2	4
59	в каждом	3	4
60	этом смысле	2	4
61	это в	2	4
62	была бы	2	4
63	у нас	2	4
64	как и	6	4
65	мы видим	7	4
66	это есть	3	4
67	но это	2	4
68	то в	5	4
69	в качестве	4	4
70	можно сказать	6	4
71	если бы	7	4
72	например в	4	4
73	и к	6	4
74	на его	3	4
75	относится к	4	4
76	и тем	5	4
77	в своей	2	4
78	в целом	3	4
79	отношение к	7	4
80	из этого	2	4
81	отличается от	3	4
82	с точки	10	4
83	в чем	6	4
84	время как	5	4
85	сказать что	13	4
86	все же	2	4
87	в которой	7	4
88	то время	6	4
89	на вопрос	2	3
90	что все	5	3
91	с его	3	3
92	и более	2	3
93	тому что	11	3
94	раньше чем	2	3
95	работа над	2	3
96	показывает что	7	3
97	и здесь	3	3
98	с этой	2	3
99	для него	6	3
100	что я	2	3
101	и что	6	3
102	на этом	4	3
103	до конца	3	3
104	несмотря на	2	3
105	и наконец	2	3
106	все эти	2	3
107	в их	3	3
108	как раз	6	3
109	в связи	2	3
110	в системе	3	3
111	что мы	11	3
112	и его	3	3
113	но он	2	3
114	в другом	2	3
115	связи с	3	3
116	бы совершенно	2	3
117	так как	10	3
118	к которому	2	3
119	все время	3	2
120	не менее	2	2
121	должен был	3	2
122	все более	2	2
123	именно поэтому	2	2
124	никогда не	8	2
125	он может	2	2
126	для этого	2	2
127	точку зрения	2	2
128	что у	2	2
129	в одной	4	2
130	тогда когда	6	2
131	в такой	2	2
132	самого начала	7	2
133	что именно	2	2
134	к тому	10	2
135	как мы	10	2
136	на котором	2	2
137	а по	3	2
138	что они	2	2
139	есть в	3	2
140	что если	2	2
141	но не	10	2
142	того же	7	2
143	до сих	3	2
144	только тогда	4	2
145	еще не	8	2
146	в самом	8	2
147	в сущности	7	2
148	во всех	4	2
149	нас к	4	2
150	его отношение	3	2
151	один из	3	2
152	в развитии	24	2
153	вместе с	7	2
154	сих пор	3	2
155	ее в	2	2
156	является как	3	2
157	только что	2	2
158	внимание на	2	2
159	не на	2	2
160	и только	3	2
161	в отношении	10	2
162	и других	7	2
163	от того	10	2
164	этой области	2	2
165	заключается в	7	2
166	самом деле	2	2
167	во втором	3	2
168	с самого	7	2
169	для того	8	2
170	и по	3	2
171	той же	4	2
172	мы не	6	2
173	на основе	4	2
174	в которых	2	2
175	могут быть	5	2
176	известно что	2	2
177	но как	3	2
178	этого слова	2	2
179	он делает	2	2
180	которые в	4	2
181	том смысле	2	2
182	что эта	2	2
183	далее на	2	2
184	не имеет	6	2
185	если я	4	2
186	в каждой	4	2
187	в плане	3	2
188	в новом	2	2
