N	2gram	Losev_Dial_4	Myshleni
1	в том	11	42
2	том что	10	35
3	таким образом	5	25
4	точки зрения	14	24
5	в этом	11	24
6	в качестве	2	21
7	и в	15	20
8	что в	7	19
9	заключается в	2	18
10	в основе	10	17
11	то же	9	16
12	то что	16	15
13	не только	8	15
14	что они	4	14
15	при этом	2	12
16	в их	3	12
17	потому что	10	12
18	может быть	17	12
19	так же	4	11
20	в его	4	11
21	мы должны	4	11
22	с точки	9	11
23	того что	13	10
24	в истории	3	10
25	так как	14	10
26	в отношении	2	10
27	мы видим	4	10
28	если мы	5	10
29	и то	3	10
30	в себе	8	10
31	только в	7	10
32	и как	4	9
33	но и	4	9
34	другой стороны	2	9
35	как это	2	9
36	как и	7	9
37	что и	6	9
38	и не	30	8
39	и тем	6	8
40	и что	9	8
41	в результате	6	8
42	тогда когда	5	8
43	этом смысле	4	8
44	было бы	9	8
45	вместе с	2	8
46	в собственном	3	7
47	как бы	14	7
48	что мы	7	7
49	в своей	3	7
50	собственном смысле	2	7
51	тем самым	3	7
52	а не	18	7
53	того чтобы	5	7
54	тем что	2	7
55	могут быть	3	7
56	в самом	2	6
57	не может	11	6
58	и на	5	6
59	сказать что	6	6
60	с тем	4	6
61	что он	7	6
62	в силу	4	6
63	той же	5	6
64	перед нами	6	5
65	в частности	2	5
66	никогда не	2	5
67	это не	12	5
68	на то	5	5
69	что такое	5	5
70	только не	3	5
71	если бы	6	5
72	и его	7	5
73	с этим	3	5
74	все же	2	5
75	о том	5	5
76	мы имели	3	5
77	мы уже	3	5
78	так и	5	5
79	как в	3	5
80	одной и	3	5
81	для того	5	5
82	все эти	3	5
83	мы можем	3	5
84	в своем	5	4
85	что с	2	4
86	и той	3	4
87	из них	2	4
88	и только	2	4
89	что оно	7	4
90	этой точки	2	4
91	с этой	2	4
92	и с	4	4
93	нашего исследования	2	4
94	к этому	3	4
95	и при	2	4
96	в смысле	5	4
97	в сущности	5	4
98	этот предмет	2	4
99	по сравнению	2	4
100	только что	2	4
101	во всей	2	4
102	не в	8	4
103	и для	5	4
104	во всяком	2	4
105	в области	3	4
106	на этом	3	3
107	не могут	2	3
108	не менее	2	3
109	точно так	2	3
110	что все	4	3
111	на все	2	3
112	так что	6	3
113	в этой	4	3
114	но что	5	3
115	себе и	2	3
116	которые мы	2	3
117	от того	2	3
118	одной из	2	3
119	в виду	9	3
120	один из	4	3
121	со стороны	3	3
122	именно в	5	3
123	должно быть	2	3
124	и когда	2	3
125	но в	3	3
126	отнюдь не	4	3
127	сравнению с	2	3
128	и во	2	3
129	это утверждение	2	3
130	бы в	4	3
131	во всем	2	3
132	в один	3	3
133	себя в	2	3
134	по смыслу	2	3
135	когда он	3	3
136	совершенно не	3	3
137	ни в	8	3
138	в виде	3	3
139	ничего общего	4	3
140	что эта	2	3
141	в чем	8	3
142	в которой	2	3
143	как только	5	2
144	мы будем	2	2
145	по типу	2	2
146	должна быть	7	2
147	прежде всего	11	2
148	со всей	2	2
149	что на	2	2
150	что если	3	2
151	свою очередь	2	2
152	на нем	2	2
153	в свою	3	2
154	в нашей	2	2
155	случае не	2	2
156	что это	13	2
157	но для	2	2
158	в ней	5	2
159	в нем	5	2
160	другими словами	5	2
161	не по	2	2
162	не просто	7	2
163	дает в	2	2
164	не имеет	14	2
165	также и	4	2
166	в данном	3	2
167	из этих	2	2
168	но как	2	2
169	что здесь	3	2
170	понятие о	2	2
171	мы имеем	5	2
172	но они	2	2
173	нисколько не	2	2
174	ясно что	11	2
175	по законам	2	2
176	видим что	4	2
177	показывает что	2	2
178	и тех	2	2
179	с той	2	2
180	еще не	4	2
181	видим в	2	2
182	никак не	2	2
183	в свое	2	2
184	не есть	40	2
185	что уже	2	2
186	и тогда	2	2
187	того как	2	2
188	тому как	4	2
189	что этот	2	2
190	это значит	8	2
191	подобно тому	4	2
192	в каком	5	2
193	и это	8	2
194	едва ли	3	2
195	отличие от	2	2
196	значит что	9	2
