N	2gram	Vygotskiy__2	Analitik
1	не только	12	22
2	и в	32	18
3	как и	10	14
4	так и	3	14
5	в этом	13	14
6	но и	10	13
7	и его	7	13
8	в частности	3	12
9	том что	21	12
10	и не	10	12
11	при этом	13	11
12	а в	4	10
13	как бы	6	10
14	то есть	21	10
15	может быть	18	9
16	что в	20	9
17	а не	7	9
18	в том	37	9
19	с его	2	8
20	и даже	5	8
21	с другой	3	7
22	но не	2	7
23	в его	2	7
24	как раз	5	7
25	к тому	7	6
26	не в	8	6
27	еще не	2	6
28	в этой	6	6
29	он не	6	6
30	в их	3	6
31	о том	6	6
32	никогда не	9	5
33	в конце	3	5
34	в свою	3	5
35	того же	2	5
36	в самом	12	5
37	что и	17	5
38	другой стороны	2	5
39	в сущности	7	5
40	той же	8	5
41	между тем	4	5
42	мы имеем	4	5
43	не менее	8	4
44	отнюдь не	5	4
45	столь же	4	4
46	в одном	2	4
47	состоит в	3	4
48	по себе	12	4
49	что он	13	4
50	и к	3	4
51	и как	7	4
52	свою очередь	2	4
53	и сам	4	4
54	все же	4	4
55	таким образом	21	4
56	и на	5	4
57	в данном	4	4
58	далеко не	5	4
59	что по	2	4
60	в каждом	2	3
61	были бы	3	3
62	и без	2	3
63	в ее	2	3
64	что они	7	3
65	было бы	11	3
66	же время	2	3
67	указывает на	3	3
68	во сне	2	3
69	если в	2	3
70	с ее	3	3
71	как говорит	3	3
72	в целом	4	3
73	данном случае	4	3
74	как в	9	3
75	все это	5	3
76	так в	2	3
77	дело с	8	3
78	то же	13	3
79	не было	2	3
80	этом отношении	5	3
81	что не	3	3
82	роль в	2	3
83	мы не	3	3
84	ничего не	4	3
85	с этим	4	3
86	точки зрения	17	3
87	подобно тому	2	3
88	одного и	2	3
89	но как	3	3
90	во всем	3	3
91	в то	5	3
92	жизнь и	3	3
93	в произведении	4	3
94	ответ на	2	3
95	в особенности	2	3
96	едва ли	4	3
97	как это	4	3
98	бы и	3	2
99	могут быть	4	2
100	все эти	7	2
101	конечном счете	3	2
102	читателя и	2	2
103	в них	2	2
104	это не	2	2
105	не как	3	2
106	и от	2	2
107	в жизни	4	2
108	в нем	4	2
109	есть не	4	2
110	и ее	3	2
111	несмотря на	4	2
112	тем не	4	2
113	этом как	2	2
114	говорит о	2	2
115	который не	3	2
116	в романе	2	2
117	вплоть до	2	2
118	иметь дело	4	2
119	сознания к	2	2
120	с тем	11	2
121	по своему	3	2
122	очевидно что	2	2
123	подход к	2	2
124	в глаза	2	2
125	в общем	3	2
126	совершенно не	4	2
127	например в	3	2
128	на его	2	2
129	могли бы	2	2
130	иначе говоря	4	2
131	и той	4	2
132	в стихе	7	2
133	в ней	5	2
134	об этом	3	2
135	в конечном	3	2
136	всяком случае	2	2
137	один из	3	2
138	то что	21	2
139	когда он	10	2
140	во всех	3	2
141	вместе с	2	2
142	что она	16	2
143	не может	17	2
144	эстетического объекта	2	2
145	как к	3	2
146	на примере	2	2
147	те же	6	2
148	одной и	4	2
149	и вот	3	2
150	сводится к	2	2
151	самом деле	16	2
152	с точки	10	2
153	и он	3	2
154	и по	4	2
155	и для	4	2
156	тому как	3	2
157	сказать что	7	2
158	во всяком	2	2
159	мы можем	3	2
160	тем что	9	2
161	в себе	2	2
162	и здесь	2	2
163	в искусстве	21	2
164	только в	7	2
165	и все	4	2
166	в свое	2	2
167	там где	2	2
168	когда мы	2	2
169	отличие от	2	2
170	но в	3	2
171	произведения как	2	2
