N	2gram	Losev_Prob_2	Istorich
1	что он	4	24
2	и т	6	19
3	не только	24	18
4	т д	6	18
5	может быть	18	17
6	и в	35	15
7	но и	16	14
8	так как	7	14
9	так же	5	13
10	что в	11	12
11	а в	4	12
12	то что	38	12
13	об этом	2	11
14	в этих	4	11
15	и не	37	11
16	в этом	17	11
17	что они	3	10
18	его в	3	10
19	то же	5	10
20	с тем	3	9
21	еще не	10	9
22	все же	8	9
23	и здесь	4	9
24	потому что	13	9
25	связи с	5	8
26	один из	3	8
27	он не	2	8
28	должны были	3	8
29	мы можем	6	8
30	том что	19	7
31	вместе с	2	7
32	сих пор	4	7
33	таким образом	4	7
34	не в	2	7
35	ничего не	10	7
36	точно так	3	6
37	так что	11	6
38	до сих	4	6
39	мы уже	3	6
40	в его	7	6
41	как бы	4	6
42	то это	3	6
43	что и	2	6
44	и что	13	6
45	мы здесь	3	6
46	в том	12	6
47	только в	14	6
48	но в	6	6
49	и есть	4	5
50	с этим	5	5
51	прежде всего	11	5
52	говорят что	2	5
53	этом случае	7	5
54	к тому	3	5
55	но все	2	5
56	она не	3	5
57	было бы	8	5
58	на него	2	5
59	так и	7	5
60	что она	4	5
61	что при	4	5
62	не может	13	5
63	в связи	5	5
64	а не	10	5
65	и наконец	3	5
66	к нему	2	5
67	можно было	5	5
68	имеем в	2	5
69	представляет собой	2	5
70	с одной	5	4
71	и др	2	4
72	вопрос о	3	4
73	для нас	9	4
74	но это	6	4
75	в этой	9	4
76	при этом	3	4
77	в область	4	4
78	в ней	2	4
79	о нем	2	4
80	другими словами	6	4
81	пока не	3	4
82	не будем	4	4
83	и с	10	4
84	тем что	4	4
85	и на	5	4
86	в себе	5	4
87	мы должны	3	4
88	все эти	7	4
89	всех этих	4	3
90	в качестве	2	3
91	в состоянии	2	3
92	из этих	3	3
93	на то	6	3
94	одной стороны	5	3
95	же и	2	3
96	но если	4	3
97	о том	18	3
98	а именно	6	3
99	в их	3	3
100	все это	4	3
101	эта связь	2	3
102	того что	12	3
103	роль в	2	3
104	мы не	7	3
105	тому как	3	3
106	подобно тому	2	3
107	как будто	6	3
108	что мы	14	3
109	и это	5	3
110	если это	2	3
111	здесь мы	3	3
112	он является	2	2
113	же мы	2	2
114	уже в	3	2
115	не было	3	2
116	самого начала	2	2
117	и более	5	2
118	перед нами	2	2
119	с другой	6	2
120	мы могли	2	2
121	представление о	5	2
122	на самом	4	2
123	все еще	4	2
124	с которой	3	2
125	не знает	3	2
126	уже с	2	2
127	в тех	2	2
128	ни в	6	2
129	да и	10	2
130	что под	2	2
131	как и	5	2
132	в нее	2	2
133	является не	2	2
134	одна из	3	2
135	но не	4	2
136	не что	3	2
137	кроме того	5	2
138	в нашей	3	2
139	того чтобы	2	2
140	и если	3	2
141	мы в	3	2
142	и для	6	2
143	в поисках	2	2
144	а также	2	2
145	и пусть	3	2
146	был бы	6	2
147	не все	4	2
148	хотя бы	12	2
149	на этой	2	2
150	или его	2	2
151	во всех	2	2
152	и их	3	2
153	оказывается что	3	2
154	в свете	3	2
155	и только	4	2
156	другой стороны	5	2
157	той же	2	2
158	с самого	3	2
159	не просто	11	2
160	имеется в	3	2
161	когда мы	6	2
162	самом деле	4	2
163	то не	3	2
164	тут же	8	2
165	тем самым	7	2
166	в системе	2	2
167	и по	3	2
168	и вполне	4	2
169	или в	2	2
170	с другими	5	2
171	и то	10	2
172	сказать что	24	2
173	она и	2	2
174	и ничего	2	2
175	и ее	2	2
176	что иное	3	2
177	это только	3	2
178	это за	2	2
179	в таких	3	2
180	будто бы	5	2
181	при помощи	8	2
182	нет ничего	2	2
183	здесь не	2	2
184	их в	4	2
185	только с	2	2
186	в него	2	2
187	иное как	3	2
188	в виду	8	2
189	пор мы	2	2
