N	2gram	Voloshinov_2	KulturaY
1	и в	19	23
2	точки зрения	17	23
3	в том	7	22
4	не только	13	17
5	было бы	4	16
6	в этом	15	16
7	с точки	13	16
8	может быть	28	14
9	самом деле	9	14
10	что в	2	13
11	в самом	6	13
12	для того	6	12
13	вопрос о	2	11
14	том что	10	11
15	а не	9	11
16	того что	4	11
17	в его	5	11
18	того чтобы	6	11
19	у нас	3	10
20	и не	19	10
21	прежде всего	7	9
22	еще не	3	9
23	хотя бы	6	9
24	таким образом	14	9
25	так как	3	9
26	если бы	11	8
27	лишь в	14	8
28	зависимости от	2	8
29	до сих	3	8
30	сих пор	3	8
31	как на	2	8
32	в нашем	2	7
33	с другой	3	7
34	или иной	5	7
35	если мы	6	7
36	слова и	6	7
37	в зависимости	2	7
38	в языке	7	7
39	речи в	10	7
40	должно быть	3	7
41	в данном	5	7
42	сказать что	4	7
43	все эти	3	7
44	языка в	3	6
45	по себе	3	6
46	что и	3	6
47	что он	4	6
48	при этом	9	6
49	и тем	4	6
50	так и	10	6
51	в их	5	6
52	не может	18	6
53	то же	16	6
54	с помощью	6	6
55	могут быть	3	6
56	связи с	13	6
57	только в	8	6
58	о том	3	6
59	ничего не	4	6
60	независимо от	2	5
61	вовсе не	11	5
62	слов и	3	5
63	как и	9	5
64	не в	10	5
65	совершенно не	5	5
66	о слове	4	5
67	как бы	19	5
68	все же	5	5
69	в связи	7	5
70	как мы	15	5
71	а в	3	5
72	тем более	5	5
73	тем что	2	5
74	той или	4	5
75	далеко не	2	5
76	слова в	8	4
77	тому что	4	4
78	этого слова	5	4
79	языка как	9	4
80	того же	5	4
81	одной стороны	3	4
82	столь же	3	4
83	в сущности	14	4
84	в своей	3	4
85	и о	2	4
86	в ее	3	4
87	лишь с	2	4
88	то что	4	4
89	как раз	4	4
90	в своем	2	4
91	не было	3	4
92	с одной	3	4
93	в той	5	4
94	что не	2	4
95	в таком	7	4
96	в слове	4	4
97	между тем	6	4
98	уже в	2	3
99	и более	7	3
100	что это	2	3
101	то мы	2	3
102	отнюдь не	8	3
103	как о	2	3
104	это не	4	3
105	формы и	2	3
106	на самом	7	3
107	должна быть	4	3
108	именно в	2	3
109	или иного	2	3
110	xix века	2	3
111	к тому	6	3
112	в отношении	4	3
113	ни в	6	3
114	но как	2	3
115	мы видели	4	3
116	но не	2	3
117	в данной	4	3
118	в какой	3	3
119	но для	2	3
120	он не	3	3
121	не есть	3	3
122	и именно	2	3
123	в процессе	18	3
124	но и	10	3
125	по отношению	8	3
126	тому же	2	3
127	а с	2	3
128	русском языке	4	3
129	мы не	2	3
130	они не	2	3
131	в ней	3	3
132	и пр	25	3
133	не имеет	3	3
134	не так	2	3
135	и с	2	3
136	той же	3	3
137	речи которые	2	3
138	слово в	3	3
139	в каком	3	3
140	в то	8	3
141	того или	2	3
142	установка на	2	3
143	бы не	2	3
144	там где	2	3
145	так сказать	14	2
146	учение о	3	2
147	одно только	2	2
148	французском языке	3	2
149	о чем	2	2
150	смысле этого	4	2
151	этих форм	2	2
152	точку зрения	2	2
153	не как	3	2
154	эти последние	2	2
155	одного и	4	2
156	на материале	3	2
157	язык не	3	2
158	в тех	2	2
159	к его	2	2
160	и здесь	5	2
161	и того	5	2
162	двух направлениях	2	2
163	и как	6	2
164	чтобы понять	2	2
165	из всего	2	2
166	что они	2	2
167	в различных	3	2
168	более или	2	2
169	смысле слова	5	2
170	систему языка	4	2
171	в качестве	3	2
172	конечно не	4	2
173	за пределы	3	2
174	к другому	5	2
175	слова как	2	2
176	все те	4	2
177	в котором	3	2
178	его в	7	2
179	одним и	2	2
180	не с	2	2
181	отношению к	8	2
182	в пределах	10	2
183	речь в	4	2
184	вместе с	2	2
185	значение в	4	2
186	собственном смысле	2	2
187	речи а	3	2
188	или менее	2	2
189	мысли и	3	2
190	языка и	15	2
191	в отличие	3	2
192	в особенности	2	2
193	только что	3	2
194	еще более	2	2
195	в двух	3	2
196	как слово	5	2
197	тем же	4	2
198	в корне	3	2
199	так же	5	2
200	с другими	3	2
201	не знает	2	2
202	во всяком	3	2
203	чем же	3	2
204	на протяжении	2	2
205	в русском	4	2
206	если же	2	2
207	в этих	3	2
208	таком случае	3	2
209	относится к	3	2
210	здесь как	2	2
211	подхода к	3	2
212	отличие от	3	2
213	но в	7	2
