N	2gram	Vygotskiy__4	Problema
1	то есть	13	39
2	то что	44	38
3	и не	13	37
4	вовсе не	5	37
5	и в	33	35
6	сказать что	13	24
7	не только	7	24
8	том что	22	19
9	о том	20	18
10	может быть	22	18
11	у нас	4	18
12	в этом	28	17
13	но и	3	16
14	что мы	6	14
15	только в	4	14
16	и что	25	13
17	потому что	24	13
18	во всяком	3	13
19	не может	10	13
20	в том	21	12
21	того что	4	12
22	также и	2	12
23	хотя бы	2	12
24	что в	21	11
25	прежде всего	2	11
26	так что	7	11
27	не просто	4	11
28	никак не	6	11
29	не будет	4	11
30	в таком	4	11
31	всяком случае	3	10
32	и с	2	10
33	говорить о	3	10
34	да и	3	10
35	а не	6	10
36	и то	2	10
37	ничего не	2	10
38	если мы	12	9
39	для нас	7	9
40	в этой	9	9
41	едва ли	2	9
42	было бы	12	8
43	в виду	2	8
44	есть только	2	8
45	ясно что	5	8
46	по себе	9	8
47	как раз	9	8
48	все же	5	8
49	при помощи	4	8
50	казалось бы	5	7
51	в конце	8	7
52	не является	2	7
53	все эти	6	7
54	не имеет	2	7
55	в его	10	7
56	конце концов	3	7
57	так и	3	7
58	бы и	2	7
59	так как	12	7
60	тем самым	3	7
61	мы не	5	7
62	с другой	2	6
63	что все	11	6
64	можно сказать	2	6
65	ни в	3	6
66	был бы	3	6
67	и т	6	6
68	т д	2	6
69	в то	3	6
70	когда мы	6	6
71	на то	10	6
72	же самое	6	6
73	и для	3	6
74	мы можем	5	6
75	в виде	3	6
76	но в	2	6
77	как будто	8	6
78	в частности	4	5
79	это то	3	5
80	в самом	12	5
81	с этим	5	5
82	с одной	3	5
83	так же	13	5
84	и на	5	5
85	что всякий	2	5
86	и все	12	5
87	как и	5	5
88	связи с	2	5
89	указывает на	3	5
90	то же	9	5
91	как мы	4	5
92	одной стороны	3	5
93	что не	4	5
94	другой стороны	2	5
95	можно было	4	5
96	в себе	6	5
97	и это	5	5
98	не был	2	4
99	сама по	3	4
100	что если	3	4
101	и есть	4	4
102	в своем	7	4
103	без всякого	2	4
104	и как	5	4
105	не можем	3	4
106	и той	2	4
107	как бы	25	4
108	до тех	2	4
109	что она	10	4
110	все это	13	4
111	и только	7	4
112	таким образом	13	4
113	заключается в	5	4
114	а в	4	4
115	в результате	2	4
116	их в	3	4
117	именно как	2	4
118	но если	3	4
119	и здесь	3	4
120	тем что	3	4
121	всех этих	3	4
122	если бы	10	4
123	что он	20	4
124	но не	3	4
125	что при	2	4
126	тех пор	2	4
127	до сих	3	4
128	тот же	3	4
129	и о	4	4
130	сих пор	3	4
131	на самом	6	4
132	самом деле	12	4
133	в каком	8	4
134	далеко не	3	4
135	слова и	4	4
136	не все	2	4
137	как только	2	3
138	уже в	2	3
139	тому что	6	3
140	в каком-то	2	3
141	и от	2	3
142	из этих	2	3
143	точно так	3	3
144	вопрос о	2	3
145	к тому	12	3
146	мы все	3	3
147	и всякий	2	3
148	что они	6	3
149	никак нельзя	2	3
150	в нашей	2	3
151	и если	9	3
152	мы уже	5	3
153	и является	2	3
154	никто не	4	3
155	один из	2	3
156	но мы	2	3
157	то это	3	3
158	в целом	5	3
159	в их	2	3
160	для этого	8	3
161	не было	3	3
162	при этом	2	3
163	здесь мы	3	3
164	и наконец	2	3
165	что для	5	3
166	в своих	3	3
167	в основе	3	3
168	мы должны	6	3
169	могли бы	2	3
170	его в	3	3
171	с тем	4	3
172	только не	2	3
173	и к	2	3
174	о которых	2	3
175	ли он	2	3
176	для нашей	2	3
177	это и	5	3
178	одна из	4	3
179	она не	3	3
180	мы в	3	3
181	всей этой	2	3
182	и этот	3	3
183	даже не	2	3
184	оказывается что	2	3
185	внимание на	2	3
186	слова как	3	3
187	бы не	2	3
188	с самого	5	3
189	для того	23	3
190	тому как	2	3
191	большей частью	2	3
192	смысла и	4	2
193	перед нами	6	2
194	самого начала	5	2
195	о них	2	2
196	основана на	2	2
197	уже с	2	2
198	мы могли	2	2
199	что может	3	2
200	в той	3	2
201	и конечно	2	2
202	не в	2	2
203	в нее	2	2
204	но все	2	2
205	знает что	2	2
206	по поводу	4	2
207	в действительности	2	2
208	и мы	15	2
209	из которых	3	2
210	себе и	2	2
211	нам кажется	2	2
212	бы то	2	2
213	при таком	3	2
214	сводится к	2	2
215	допустим что	2	2
216	что оно	3	2
217	даже в	2	2
218	должно быть	3	2
219	нам в	2	2
220	как на	6	2
221	в ней	6	2
222	точки зрения	6	2
223	во все	3	2
224	который он	2	2
225	слово в	2	2
226	только с	2	2
227	же мы	2	2
228	нет никакой	2	2
229	это в	4	2
230	бы мы	3	2
231	в них	2	2
232	сами по	3	2
233	бы его	3	2
234	заставляет нас	2	2
235	в такой	2	2
236	об этом	4	2
237	представляет собой	2	2
238	в тех	2	2
239	ли это	3	2
240	конечно не	3	2
241	это совершенно	3	2
242	точном смысле	2	2
243	он не	11	2
244	оно является	2	2
245	о нем	4	2
246	говоря мы	3	2
247	речь идет	3	2
248	что и	3	2
249	или его	3	2
250	во всех	2	2
251	вместе с	8	2
252	на него	4	2
253	совершенно не	4	2
254	нами в	2	2
255	одной и	2	2
256	того чтобы	22	2
257	той же	4	2
258	ничем не	2	2
259	и ее	2	2
260	просто на	2	2
261	из этого	5	2
262	не то	4	2
263	то чтобы	2	2
264	это было	4	2
