N	2gram	Vygotskiy__1	FransuaR
1	и в	31	65
2	то есть	26	45
3	как бы	5	22
4	и не	16	22
5	вовсе не	6	18
6	в сущности	10	16
7	в том	30	16
8	в этом	12	15
9	но в	3	14
10	в нем	2	13
11	прежде всего	4	11
12	и его	7	10
13	и потому	2	10
14	не только	13	10
15	но и	2	10
16	так и	3	10
17	в его	6	9
18	все это	8	9
19	в своем	3	8
20	в основе	2	8
21	и другие	4	8
22	и даже	6	8
23	формы и	5	7
24	его в	2	7
25	в области	11	7
26	жизни и	3	7
27	точки зрения	15	7
28	только в	14	7
29	главным образом	2	6
30	никогда не	8	6
31	том что	16	6
32	все же	5	6
33	как мы	2	6
34	при этом	19	6
35	может быть	22	6
36	искусства и	15	6
37	на самом	2	6
38	и у	4	6
39	сказать что	7	6
40	одно из	2	6
41	так как	18	6
42	в одном	2	5
43	в частности	3	5
44	в них	2	5
45	потому что	10	5
46	отличие от	4	5
47	есть в	7	5
48	в своей	3	5
49	как в	9	5
50	как и	16	5
51	в своих	4	5
52	между тем	4	5
53	и все	5	5
54	это в	2	4
55	и к	3	4
56	не в	11	4
57	в этой	3	4
58	отношение к	2	4
59	совершенно не	5	4
60	в самом	11	4
61	из них	2	4
62	сих пор	3	4
63	до сих	3	4
64	мысли и	2	4
65	для нас	5	4
66	в отличие	3	4
67	в жизни	2	4
68	не могут	3	3
69	что в	23	3
70	не является	5	3
71	в состоянии	3	3
72	у шекспира	2	3
73	и во	2	3
74	что он	7	3
75	в ее	5	3
76	но это	3	3
77	самом деле	9	3
78	даже в	2	3
79	к нему	2	3
80	с точки	2	3
81	то что	32	3
82	от всех	3	3
83	и их	2	3
84	как раз	2	3
85	не может	17	3
86	этом отношении	2	3
87	и других	3	3
88	в себя	2	3
89	уже не	2	3
90	применении к	2	3
91	с другой	5	3
92	в применении	2	3
93	в себе	4	3
94	в искусстве	4	3
95	далеко не	2	3
96	но как	2	3
97	и здесь	2	3
98	с ним	2	3
99	ничего не	2	3
100	и с	2	3
101	в виду	4	3
102	выражения и	2	2
103	но не	3	2
104	в книге	2	2
105	к тому	4	2
106	именно эти	3	2
107	и без	2	2
108	и от	2	2
109	из этих	6	2
110	этих двух	2	2
111	бы ни	2	2
112	и так	4	2
113	нам придется	2	2
114	из всех	2	2
115	мы видим	5	2
116	мы найдем	2	2
117	от него	2	2
118	до конца	6	2
119	в прошлое	2	2
120	одной стороны	6	2
121	несмотря на	5	2
122	например в	3	2
123	от того	3	2
124	хотя и	3	2
125	он не	3	2
126	и для	5	2
127	в целом	5	2
128	в процессе	5	2
129	к жизни	2	2
130	приводит к	2	2
131	только на	3	2
132	с одной	5	2
133	и вот	3	2
134	в живописи	2	2
135	того что	10	2
136	что мы	8	2
137	и очень	2	2
138	и по	3	2
139	есть только	2	2
140	роль в	3	2
141	отметить что	2	2
142	в таком	3	2
143	их в	2	2
144	в этих	4	2
145	могут быть	11	2
146	это можно	2	2
147	во всем	3	2
148	о том	7	2
149	и это	3	2
150	в чем	2	2
