N	2gram	Vygotskiy__1	Myslijsy
1	потому что	10	49
2	для нас	5	31
3	то есть	26	30
4	и в	31	24
5	может быть	22	23
6	в сознании	2	23
7	то что	32	20
8	и не	16	19
9	а не	13	18
10	в том	30	18
11	что в	23	16
12	по себе	9	15
13	не только	13	15
14	того же	2	14
15	при этом	19	13
16	было бы	6	13
17	не в	11	13
18	в слове	3	13
19	но не	3	12
20	не может	17	12
21	то же	5	12
22	мы можем	4	12
23	если бы	6	11
24	что мы	8	11
25	что и	13	11
26	вместе с	8	11
27	мы не	12	11
28	только в	14	11
29	таким образом	20	11
30	в себе	4	10
31	так что	5	10
32	как в	9	10
33	так как	18	10
34	тогда когда	5	10
35	независимо от	2	9
36	точно так	3	9
37	вовсе не	6	9
38	в нем	2	9
39	как бы	5	9
40	но и	2	9
41	то и	2	9
42	под влиянием	3	8
43	а только	2	8
44	а в	6	8
45	том что	16	8
46	более или	2	8
47	или менее	2	8
48	в этом	12	8
49	могут быть	11	8
50	не могут	3	7
51	прежде всего	4	7
52	во всяком	8	7
53	всяком случае	6	7
54	как и	16	7
55	того что	10	7
56	с этим	3	7
57	в чем	2	7
58	в состоянии	3	6
59	с другой	5	6
60	в одном	2	6
61	не есть	3	6
62	и как	2	6
63	не можем	3	6
64	по поводу	2	6
65	тем не	2	6
66	и т	26	6
67	не было	3	6
68	есть только	2	6
69	между тем	4	6
70	одного и	2	6
71	в то	5	6
72	этого слова	4	6
73	и только	3	6
74	слова в	3	5
75	уже в	3	5
76	не менее	2	5
77	столь же	4	5
78	с ним	2	5
79	есть не	2	5
80	что они	2	5
81	тот же	2	5
82	на то	10	5
83	о том	7	5
84	и их	2	5
85	так и	3	5
86	в них	2	5
87	от того	3	5
88	а потому	3	5
89	для того	6	5
90	или не	2	5
91	бы ни	2	5
92	из них	2	5
93	все же	5	5
94	в которой	4	5
95	главным образом	2	4
96	никогда не	8	4
97	из этих	6	4
98	и вместе	2	4
99	что он	7	4
100	уже не	2	4
101	такой же	2	4
102	одна из	4	4
103	до сих	3	4
104	внутренняя форма	6	4
105	и если	4	4
106	должны быть	3	4
107	в самом	11	4
108	представлений в	2	4
109	время как	5	4
110	в котором	4	4
111	чувства и	2	4
112	сих пор	3	4
113	с одной	5	4
114	что оно	3	4
115	и что	8	4
116	тем самым	2	4
117	в таком	3	4
118	тому как	7	4
119	подобно тому	5	4
120	от него	2	4
121	таким путем	2	4
122	себе не	3	4
123	как он	2	4
124	там где	4	4
125	то время	5	4
126	одном из	2	4
127	с тем	3	4
128	но в	3	4
129	стало быть	2	4
130	на вопрос	2	3
131	что это	6	3
132	смысле этого	2	3
133	но даже	2	3
134	и от	2	3
135	и все	5	3
136	человека и	2	3
137	что само	2	3
138	но мы	3	3
139	хотя и	3	3
140	что на	3	3
141	очевидно что	6	3
142	все что	3	3
143	одной стороны	6	3
144	и может	2	3
145	но это	3	3
146	например в	3	3
147	вслед за	6	3
148	к другим	2	3
149	и во	2	3
150	его в	2	3
151	с таким	11	3
152	и тем	2	3
153	в целом	5	3
154	со стороны	4	3
155	что она	6	3
156	только тогда	7	3
157	есть нечто	2	3
158	и тогда	2	3
159	только что	2	3
160	в нас	2	3
161	т п	16	3
162	т д	8	3
163	те же	4	3
164	если мы	12	3
165	и у	4	3
166	тем же	3	3
167	и для	5	3
168	его не	2	3
169	как на	3	3
170	той же	3	3
171	что для	2	3
172	и то	2	3
173	одно из	2	3
174	в каком	2	3
175	внутреннюю форму	3	3
176	как например	2	3
177	далеко не	2	3
178	в этих	4	3
179	внешняя форма	2	3
180	мысли в	3	3
181	на деле	3	3
182	и той	3	2
183	в каждом	3	2
184	таком случае	2	2
185	этом смысле	2	2
186	и есть	5	2
187	с в	3	2
188	себе представить	2	2
189	и его	7	2
190	что у	3	2
191	в какой	5	2
192	и это	3	2
193	внутренней формы	3	2
194	одной и	4	2
195	в жизни	2	2
196	что все	3	2
197	состоит в	3	2
198	к этому	4	2
199	вопрос о	3	2
200	в собственном	3	2
201	не дает	2	2
202	бы что	2	2
203	мы знаем	3	2
204	бы в	2	2
205	у нас	4	2
206	есть в	7	2
207	которое может	2	2
208	совсем не	3	2
209	так же	12	2
210	у него	4	2
211	но что	2	2
212	что с	2	2
213	и тот	2	2
214	имеет место	2	2
215	сама по	2	2
216	и следовательно	2	2
217	в его	6	2
218	и потому	2	2
219	себя и	2	2
220	один из	4	2
221	с теми	2	2
222	не знаем	2	2
223	указывает на	4	2
224	разница между	3	2
225	все это	8	2
226	другой стороны	5	2
227	что есть	2	2
228	в связи	2	2
229	и других	3	2
230	на самом	2	2
231	в себя	2	2
232	от себя	4	2
233	но только	3	2
234	самом деле	9	2
235	того чтобы	7	2
236	что такое	2	2
237	мысли а	2	2
238	мы видим	5	2
239	и по	3	2
240	отдельных лиц	5	2
241	разницы между	3	2
242	как это	4	2
243	и здесь	2	2
244	нас в	2	2
245	мысли но	2	2
246	их в	2	2
247	сказать что	7	2
248	тому что	4	2
249	в обществе	3	2
250	что только	2	2
251	само по	5	2
252	не то	2	2
253	во всем	3	2
254	может стать	3	2
255	когда мы	3	2
256	и поэтому	2	2
