N	2gram	Losev_Prob_4	FransuaR
1	и в	20	56
2	то есть	27	24
3	в его	3	18
4	таким образом	8	17
5	все эти	16	15
6	в этом	9	14
7	в том	20	13
8	так и	10	13
9	и его	10	12
10	он был	3	12
11	в то	4	12
12	в этих	5	11
13	как бы	4	11
14	в них	5	11
15	то же	7	11
16	еще не	7	10
17	только в	23	9
18	в самом	2	9
19	но и	14	9
20	и не	28	9
21	том что	12	8
22	по своему	6	8
23	не только	24	8
24	в нем	5	8
25	во всех	4	8
26	все это	9	8
27	и даже	9	8
28	и с	7	8
29	в частности	2	7
30	как мы	3	7
31	и на	3	7
32	все они	3	6
33	прежде всего	11	6
34	вовсе не	21	6
35	в ее	5	6
36	в этой	4	6
37	в той	8	6
38	потому что	15	6
39	на его	2	6
40	точки зрения	14	6
41	связи с	3	6
42	и все	8	6
43	но в	8	6
44	но не	5	5
45	с его	2	5
46	в отношении	4	5
47	в пределах	2	5
48	в условиях	3	5
49	ни с	4	5
50	с ее	2	5
51	как и	6	5
52	он не	2	5
53	что в	3	5
54	не было	3	5
55	в результате	8	5
56	в области	3	5
57	времени и	4	4
58	и более	3	4
59	что это	2	4
60	и ее	4	4
61	в себе	12	4
62	в качестве	10	4
63	и к	3	4
64	конечно не	3	4
65	за пределы	2	4
66	образы и	3	4
67	в ней	7	4
68	и потому	7	4
69	в совершенно	2	4
70	при этом	6	4
71	того чтобы	2	4
72	во всем	2	4
73	о том	5	4
74	так как	5	4
75	в которой	2	4
76	но по	2	4
77	эти образы	2	3
78	перед нами	13	3
79	новое и	2	3
80	всех этих	6	3
81	казалось бы	3	3
82	в своем	3	3
83	сливаются в	3	3
84	в литературе	2	3
85	так что	6	3
86	здесь в	5	3
87	кроме того	4	3
88	может быть	9	3
89	и о	5	3
90	одной из	4	3
91	а также	6	3
92	здесь нет	3	3
93	что и	3	3
94	то что	15	3
95	в связи	3	3
96	еще и	3	3
97	не просто	16	3
98	мы находим	2	3
99	здесь мы	3	3
100	уже не	5	3
101	и наконец	4	3
102	не в	13	3
103	сказать что	7	3
104	к его	3	3
105	в другом	3	3
106	во все	2	3
107	в известном	2	2
108	только не	4	2
109	если бы	8	2
110	в виде	22	2
111	в нашем	12	2
112	о себе	3	2
113	с другой	7	2
114	это не	7	2
115	уже в	4	2
116	и во	4	2
117	в других	2	2
118	и образ	4	2
119	в одном	4	2
120	на самом	5	2
121	что он	8	2
122	бы и	3	2
123	можно сказать	5	2
124	ни было	2	2
125	ни в	17	2
126	говорит о	2	2
127	и как	3	2
128	но это	6	2
129	гоголя и	3	2
130	то время	2	2
131	для него	3	2
132	было бы	14	2
133	из них	3	2
134	несмотря на	4	2
135	действительности и	5	2
136	себе и	3	2
137	ни о	4	2
138	а в	4	2
139	по преимуществу	2	2
140	очень много	2	2
141	хотя и	5	2
142	в котором	2	2
143	все же	2	2
144	в своей	4	2
145	вся эта	2	2
146	вместе с	5	2
147	самом деле	3	2
148	дело не	3	2
149	был в	2	2
150	данном случае	5	2
151	что она	4	2
152	или менее	2	2
153	этих образов	2	2
154	только на	2	2
155	другой стороны	6	2
156	так же	5	2
157	как раз	4	2
158	не может	5	2
159	в каком	6	2
160	является и	3	2
161	в значительной	2	2
162	а не	7	2
163	с собой	3	2
164	весь этот	2	2
165	для того	3	2
166	из которых	3	2
167	к нему	3	2
168	и для	4	2
169	с точки	11	2
170	его в	2	2
171	мы не	7	2
172	между собою	2	2
173	с такою	2	2
174	в данном	6	2
175	и то	2	2
176	и совершенно	2	2
177	также и	13	2
178	той или	14	2
179	что они	2	2
180	далеко не	2	2
181	дело в	2	2
182	здесь как	4	2
183	с тем	4	2
184	с ним	4	2
185	более или	2	2
186	не могли	2	2
187	нет ни	4	2
